time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
113,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.420000076293945,-4.390000343322754,6.0,-65.35174497899858,0.4445086604647661,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2966827083556457,0.0,3.0,0.0,-15.969739244401138,-13.887383731324205,34.69208145148242,-40.4253925996512,0.34353120250077746,0.0,-0.18638664484024048,-0.0027775022387504576,-0.18638664484024048,-0.0027775022387504576,-0.18638664484024048,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.055436023372738,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
114,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.210000038146973,-4.210000038146973,6.0,-31.188659660100395,0.44681431242623604,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2963103841752648,0.0,3.0,0.0,-7.904440360983395,-6.225260295968851,35.566472279010235,-40.219653581409354,0.15478154935790744,0.0,-0.6863866448402405,-0.0027775022387504576,-0.6863866448402405,-0.0027775022387504576,-0.6863866448402405,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.015980742615077,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
115,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.800000011920929,-3.4100000262260437,6.0,-4.599045548856542,0.44796562956957714,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2961244657370458,0.0,3.0,0.0,-4.599045548856542,-3.108556287021022,35.95843311246013,-40.12742750295056,0.07746712113036527,0.0,-1.1863866448402405,-0.0027775022387504576,-1.1863866448402405,-0.0027775022387504576,-1.1863866448402405,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9968129867180401,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
116,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.15000000596046448,-0.6500000059604645,6.0,-9.301696649929282e-07,0.4475767409666293,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2961872647339333,0.0,0.0,0.0,-9.301696649929282e-07,1.0499992279591615,36.154157026828116,-40.08137481721691,0.029042282113783256,0.0,-1.6863866448402405,-0.0027775022387504576,-1.6863866448402405,-0.0027775022387504576,-1.6863866448402405,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0027117815415807,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
117,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.009999999776482582,-0.1400000061839819,6.0,0.01106111558510381,0.44718291752396555,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2962508606247941,0.0,0.0,0.0,0.01106111558510381,1.0633232951921439,36.08804596432698,-40.09693036133483,0.029464695767768598,0.0,-2.1863866448402405,-0.0027775022387504576,-2.1863866448402405,-0.0027775022387504576,-2.1863866448402405,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0095182862510943,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
118,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,-0.009999999776482582,6.0,0.0,0.44679402863507667,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2963136596678563,0.0,0.0,0.0,0.0,1.05,36.02109597907414,-40.11268329904138,0.029149585026784865,0.0,-2.602253794670105,-0.0027775022387504576,-2.602253794670105,-0.0027775022387504576,-2.602253794670105,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0159827806047292,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
119,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4464051397461878,0.55,0.5472224977612495,0.0,0.2796476236220852,0.2963764587109185,0.0,0.0,0.0,0.0,1.05,35.954984867963034,-40.12823885459694,0.0292031829204184,0.0,-2.602253794670105,-0.0027775022387504576,-2.602253794670105,-0.0027775022387504576,-2.602253794670105,-0.0027775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0213732685272916,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
120,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4460162508572989,0.55,0.5462224977612495,0.0,0.2796476236220852,0.29643925775398067,0.0,0.0,0.0,0.0,1.05,35.88887375685192,-40.14379441015249,0.02925697828005911,0.0,-2.1213406920433044,-0.0037775022387504576,-2.1213406920433044,-0.0037775022387504576,-2.1213406920433044,-0.0037775022387504576,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0289764038521405,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
121,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44562736196841,0.55,0.545509113073349,0.0,0.2796476236220852,0.2965020567970429,0.0,0.0,0.0,0.0,1.05,35.82276264574081,-40.159349965708046,0.029310972198980892,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0342788460882195,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
122,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44523847307952114,0.55,0.545509113073349,0.0,0.2796476236220852,0.2965648558401051,0.0,0.0,0.0,0.0,1.05,35.756651534629704,-40.1749055212636,0.029365165778543135,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0400730374977014,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
123,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44484958419063225,0.55,0.545509113073349,0.0,0.2796476236220852,0.2966276548831673,0.0,0.0,0.0,0.0,1.05,35.69054042351859,-40.190461076819155,0.029419560128265625,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0462952597199235,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
124,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44446069530174337,0.55,0.545509113073349,0.0,0.2796476236220852,0.2966904539262295,0.0,0.0,0.0,0.0,1.05,35.62442931240748,-40.20601663237471,0.02947415636590423,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0525174819421457,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
125,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4440718064128545,0.55,0.545509113073349,0.0,0.2796476236220852,0.29675325296929167,0.0,0.0,0.0,0.0,1.05,35.55831820129637,-40.22157218793026,0.029528955617527476,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0587397041643678,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
126,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4436829175239656,0.55,0.545509113073349,0.0,0.2796476236220852,0.2968160520123539,0.0,0.0,0.0,0.0,1.05,35.49220709018526,-40.23712774348582,0.029583959017594003,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.06496192638659,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
127,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4432940286350767,0.55,0.545509113073349,0.0,0.2796476236220852,0.2968788510554161,0.0,0.0,0.0,0.0,1.05,35.42609597907415,-40.25268329904138,0.02963916770903079,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.071184148608812,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
128,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44290513974618784,0.55,0.545509113073349,0.0,0.2796476236220852,0.2969416500984783,0.0,0.0,0.0,0.0,1.05,35.35998486796304,-40.26823885459693,0.02969458284331236,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0774063708310342,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
129,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44251625085729895,0.55,0.545509113073349,0.0,0.2796476236220852,0.2970044491415405,0.0,0.0,0.0,0.0,1.05,35.29387375685193,-40.28379441015249,0.029750205580540836,0.0,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,-2.1213406920433044,-0.004490886926651001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0836285930532563,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
130,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.44212736196841007,0.55,0.5460895571112633,0.0,0.2796476236220852,0.2970672481846027,0.0,0.0,0.0,0.0,1.05,35.22776264574082,-40.29934996570804,0.02980603708952687,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0903741456361293,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
131,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,6.0,0.0,0.4417384730795212,0.55,0.5460895571112633,0.0,0.2796476236220852,0.2971300472276649,0.0,0.0,0.0,0.0,1.05,35.16165153462971,-40.3149055212636,0.029862078547871533,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0955497071370495,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
132,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,1.1399999856948853,1.1399999856948853,6.0,4.426422229838147,0.4395315638708183,0.55,0.5460895571112633,0.0,0.2796476236220852,0.29748642610706066,0.0,0.0,0.0,4.426422229838147,5.958654863497741,35.0955404235186,-40.330461076819155,0.16978381844505416,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.132823716421694,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
133,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,3.059999942779541,1.9199999570846558,6.0,17.068602466419566,0.44243491013179453,0.55,0.5460895571112633,0.0037130875561636055,0.2833607111782488,0.3007306718627078,1.0,1.0,26.65882185805961,-9.590219391640044,-7.83903490463575,34.720365858039116,-40.41873744516727,0.19394556584728348,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2113840793858022,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
134,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.940000057220459,1.880000114440918,6.0,27.15817204856689,0.4452450816322247,0.55,0.5460895571112633,0.0024084819403570393,0.2857691931186058,0.30268535816603365,1.0,1.0,36.48709027671907,-9.328918228152183,-7.587463051161406,35.21393472240507,-40.30260359472822,0.18826235464732816,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.090228594321398,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
135,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.670000076293945,1.7300000190734863,6.0,34.55594634099776,0.4479652538160239,0.55,0.5460895571112633,0.0029228214537096067,0.2886920145723154,0.30516891736518237,1.0,1.0,43.63194913411123,-9.076002793113474,-7.3444648962579295,35.6916638774782,-40.19019673471101,0.1827426958055855,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0568954303857008,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
136,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.220000267028809,1.5500001907348633,6.0,39.45766899145869,0.4505984826044766,0.55,0.5460895571112633,0.003266352316089119,0.29195836688840454,0.3080100473290692,1.0,1.0,48.28885628803023,-8.831187296571542,-7.109717728822237,36.154093148724066,-40.08138984735904,0.17738201584071805,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.01329604972385,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
137,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.369999885559082,1.1499996185302734,6.0,36.92941024907243,0.45314770957697387,0.55,0.5460895571112633,0.0030615612124528543,0.2950199281008574,0.31065995107586764,1.0,1.0,45.52360695468323,-8.594196705610798,-6.8829128257425785,36.60174204276102,-39.976060695820934,0.17217586490362,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9362139068223916,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
138,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.539999961853027,1.1700000762939453,6.0,42.10211445458624,0.45561576688699684,0.55,0.5460895571112633,0.0034293331252690166,0.2984492612261264,0.3136907342766712,1.0,1.0,50.466880732672294,-8.364766278086051,-6.663754737061993,37.035110628085555,-39.87409161692105,0.16711991337839402,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8775507483480974,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
139,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.119999885559082,1.5799999237060547,6.0,59.37525483726616,0.4580053819291944,0.55,0.5460895571112633,0.004758837751083356,0.3032080989772098,0.31806368921591643,1.0,1.0,67.51789595745014,-8.142641120183974,-6.451960613933395,37.45468037078946,-39.77536932452013,0.16220994860646049,0.0,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,-1.772143542766571,-0.003910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8445736602378997,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
140,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.140000343322754,1.0200004577636719,6.0,48.55647268922953,0.4603508926891823,0.55,0.5470895571112633,0.0038944065073780233,0.30710250548458784,0.3215793350144448,1.0,1.0,56.57404845561573,-8.017575766386202,-6.332879051967348,37.860914927963044,-39.679784722832224,0.15959963231159702,0.0,-1.272143542766571,-0.002910442888736725,-1.272143542766571,-0.002910442888736725,-1.272143542766571,-0.002910442888736725,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7738176448008803,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
141,new_robust_adapter_no_gate,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.899999618530273,1.7599992752075195,6.0,79.28643254907544,0.4566306779471444,0.55,0.5480895571112633,0.005042613636363637,0.3121451191209515,0.32722270103140066,1.0,1.0,71.0,8.286432549075442,10.044579803502206,38.25965175716099,-39.585964292432706,0.2625371466331285,0.0,-0.772143542766571,-0.0019104428887367249,-0.772143542766571,-0.0019104428887367249,-0.772143542766571,-0.0019104428887367249,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8853822514082604,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
