time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
232,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.600000381469727,-0.029998779296875,-2.0,-2.8289964006903205,0.5467540789496084,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21240767223176338,0.0,3.0,0.0,-2.8289964006903205,-1.4519751017098657,50.545957247210346,-35.22702137639482,0.0412176518189192,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.0036462394443999616,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
233,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.860000610351562,0.26000022888183594,-2.0,8.151867517903861,0.5430861549083652,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21299998053985886,0.0,0.0,0.0,8.151867517903861,9.903394911356624,50.61048947395301,-35.194755263023495,0.19567870246450522,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01610179528555434,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
234,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.040000915527344,0.18000030517578125,-2.0,5.210926952879179,0.5405744563849465,0.55,0.5508681711554527,0.0,0.21188351033965466,0.213405577789454,0.0,0.0,0.0,5.210926952879179,6.781586013230629,50.170338589003826,-35.41483070549809,0.1351712227574441,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.029769180879346324,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
235,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.600000381469727,-0.4400005340576172,-2.0,-17.636555283547708,0.5463058325165591,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21248005652418162,0.0,3.0,0.0,-17.636555283547708,-15.474715555353924,49.86893476619358,-35.56553261690321,0.4351042826221943,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.004739287049660158,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
236,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.280000686645508,-0.31999969482421875,-2.0,-13.18324975909713,0.5504709078170273,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21180746661322084,0.0,3.0,0.0,-13.18324975909713,-11.245703311264297,50.55669990198709,-35.221650049006456,0.3192838295655464,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.00024733125949205116,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
237,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.280000686645508,0.0,-2.0,-1.814877603953961,0.5506633857237508,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21177638465459922,0.0,3.0,0.0,-1.814877603953961,-0.5196903481535888,51.05650893804328,-34.97174553097836,0.014860291937479682,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.00027720268975259276,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
238,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.84000015258789,0.5599994659423828,-2.0,19.55658139366177,0.5425562578855613,0.55,0.5508681711554527,0.0,0.21188351033965466,0.2130855500351681,0.0,0.0,0.0,19.55658139366177,21.88924516311178,51.0796062868501,-34.960196856574946,0.42853198672259407,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01868575292494341,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
239,old_latent_sac_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.149999618530273,0.3099994659423828,-2.0,10.30314964849349,0.5380592149489305,0.55,0.5508681711554527,0.0,0.21188351033965466,0.21381174716010248,0.0,0.0,0.0,10.30314964849349,12.142015928903167,50.106750946267354,-35.44662452686632,0.24232295448419355,0.0,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,-0.12483981996774673,0.0008681711554527283,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.04770444766453212,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
0,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.119999885559082,0.0,-2.0,-2.063918884001832,0.6502759152435418,0.55,0.551,0.0,0.0,-0.016192881050093463,0.0,3.0,0.0,-2.063918884001832,-0.7449711575626621,57.0,-27.999999999999996,0.02660611277009508,0.0,-0.3527878671884537,0.001,-0.3527878671884537,0.001,-0.3527878671884537,0.001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9666709959612584,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
1,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.25,1.130000114440918,-2.0,22.116853150818464,0.6411727422132745,0.55,0.552,0.0,0.0,-0.01472287105118666,0.0,0.0,0.0,22.116853150818464,24.578567181721773,57.0,-27.977926780516654,0.4312029330126627,0.0,-0.3527878671884537,0.002,-0.3527878671884537,0.002,-0.3527878671884537,0.002,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7357866611506001,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
2,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.300000190734863,1.0500001907348633,-2.0,22.42230420434484,0.6319492180980874,0.55,0.553,0.0,0.0,-0.013233426367514099,0.0,0.0,0.0,22.42230420434484,24.903515111005152,57.0,-28.70618062293804,0.43690377387728335,0.0,-0.3527878671884537,0.003,-0.3527878671884537,0.003,-0.3527878671884537,0.003,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5524772595806168,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
3,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.279999732971191,-1.0200004577636719,-2.0,-23.387060567770916,0.6361640782921469,0.55,0.554,0.0,0.0,-0.013914055705071569,0.0,3.0,0.0,-13.32541872972088,-11.380122523960898,57.0,-29.44406255215301,0.38649974010222854,0.0,-0.3527878671884537,0.004,-0.3527878671884537,0.004,-0.3527878671884537,0.004,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.62341445920587,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
4,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.630000114440918,-3.6499996185302734,-2.0,-53.01034257753564,0.6388196371029974,0.55,0.555,0.0,0.0,-0.01434288398194335,0.0,3.0,0.0,-8.894110154601618,-7.170008789296163,57.0,-29.10687373662824,0.2463338678751125,0.0,-0.3527878671884537,0.005,-0.3527878671884537,0.005,-0.3527878671884537,0.005,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6767850974135798,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
5,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.140000343322754,0.5100002288818359,-2.0,6.111460992875794,0.6359517229326895,0.55,0.556,0.0,0.0,-0.013879763870709428,0.0,0.0,0.0,6.111460992875794,7.74336825983114,57.0,-28.894429031760207,0.13584856596194983,0.0,-0.3527878671884537,0.006,-0.3527878671884537,0.006,-0.3527878671884537,0.006,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6184096063617764,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
6,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.239999771118164,0.09999942779541016,-2.0,-0.2781473274372088,0.6356488896320339,0.55,0.557,0.0,0.0,-0.013830861364024609,0.0,3.0,0.0,-0.2781473274372088,0.8176499117701848,57.0,-29.123862165384836,0.014344735294213767,0.0,-0.3527878671884537,0.007,-0.3527878671884537,0.007,-0.3527878671884537,0.007,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6100794250904922,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
7,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.300000190734863,0.06000041961669922,-2.0,-0.8885569463327886,0.6355387731879498,0.55,0.558,0.0,0.0,-0.01381307940236031,0.0,3.0,0.0,-0.8885569463327886,0.2973143990269346,57.0,-29.148088829437285,0.005216042088191835,0.0,-0.3527878671884537,0.008,-0.3527878671884537,0.008,-0.3527878671884537,0.008,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6080575646063777,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
8,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.010000228881836,1.7100000381469727,-2.0,30.706181830623052,0.6334169736196105,0.55,0.559,0.003701011140615487,0.003701011140615487,-0.009769433163986676,1.0,1.0,26.496549305285814,4.209632525337238,5.728858834516299,57.0,-29.15689814496401,0.10050629534239122,0.0,-0.3527878671884537,0.009000000000000001,-0.3527878671884537,0.009000000000000001,-0.3527878671884537,0.009000000000000001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6955975492763786,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
9,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.90999984741211,1.8999996185302734,-2.0,41.08676873238033,0.6313593230929672,0.55,0.5598372995853425,0.002447739132978464,0.006148750273593951,-0.006989417929217725,1.0,1.0,37.03988666049559,4.046882071884738,5.555656421936959,57.0,-29.32664211043116,0.0974676565252098,0.0,-0.3527878671884537,0.009837299585342407,-0.3527878671884537,0.009837299585342407,-0.3527878671884537,0.009837299585342407,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5860661588435002,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
10,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.65999984741211,1.75,-2.0,43.45214195726816,0.6293246541548144,0.55,0.5588372995853425,0.002620902840915852,0.008769653114509803,-0.004039950128193475,1.0,1.0,39.4634306643488,3.988711292919362,5.493606133012501,57.0,-29.491254152562625,0.0963790549651316,0.0,0.14721213281154633,0.008837299585342406,0.14721213281154633,0.008837299585342406,0.14721213281154633,0.008837299585342406,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5590547481061305,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
11,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.079999923706055,-2.5799999237060547,-2.0,-54.8423404131413,0.6334946015744792,0.55,0.5578372995853424,9.772727272727273e-05,0.008867380387237075,-0.004615599532086718,1.0,3.0,0.0,-13.19716471356797,-11.258858033095073,57.0,-29.654027667614844,0.37967382236548153,0.0,0.6472121328115463,0.007837299585342405,0.6472121328115463,0.007837299585342405,0.6472121328115463,0.007837299585342405,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5780551043550177,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
12,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.849999904632568,-3.2300000190734863,-2.0,-48.452721778591894,0.6362689796069164,0.55,0.5568372995853424,9.772727272727273e-05,0.008965107659964347,-0.00496588785072191,1.0,3.0,0.0,-9.228393004836686,-7.490820687580492,57.0,-29.32043187404166,0.25548125347404455,0.0,1.1472121328115463,0.006837299585342405,1.1472121328115463,0.006837299585342405,1.1472121328115463,0.006837299585342405,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6285215093337124,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
13,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,6.760000228881836,-1.0899996757507324,-2.0,-15.11234523083832,0.638565088535071,0.55,0.5558372995853424,0.0,0.008965107659964347,-0.005336670991033951,0.0,3.0,0.0,-7.877338001611285,-6.199494106017235,57.0,-29.098481631446685,0.21305215112383907,0.0,1.6472121328115463,0.005837299585342405,1.6472121328115463,0.005837299585342405,1.6472121328115463,0.005837299585342405,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7234648057819868,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
14,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.130000114440918,0.36999988555908203,-2.0,3.391297611251871,0.6367680769074244,0.55,0.5548372995853424,0.0,0.008965107659964347,-0.005046483706665189,0.0,0.0,0.0,3.391297611251871,4.851931394645604,57.0,-28.91479291719432,0.08512160341483516,0.0,2.1472121328115463,0.004837299585342405,2.1472121328115463,0.004837299585342405,2.1472121328115463,0.004837299585342405,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6358379025619425,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
15,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.130000114440918,2.0,-2.0,33.02138255691843,0.6233524308497362,0.55,0.5538372995853424,0.0,0.008965107659964347,-0.0028800815322777406,0.0,0.0,0.0,33.02138255691843,36.222244355758065,57.0,-29.058553847406042,0.6354779711536502,0.0,2.6472121328115463,0.0038372995853424054,2.6472121328115463,0.0038372995853424054,2.6472121328115463,0.0038372995853424054,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.44674507834958754,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
16,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,11.0,1.869999885559082,-2.0,37.21697074660998,0.6082194882257775,0.55,0.5528372995853424,0.0,0.008965107659964347,-0.00043636472099254503,0.0,0.0,0.0,37.21697074660998,40.85894508468862,57.0,-30.131805532021097,0.7168235979769934,0.0,2.7295539379119873,0.0028372995853424053,2.7295539379119873,0.0028372995853424053,2.7295539379119873,0.0028372995853424053,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.34829817825294296,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
17,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.029999732971191,1.0299997329711914,-2.0,21.43492270340891,0.599385003315057,0.55,0.5518372995853424,0.0,0.008965107659964347,0.0009902566461692727,0.0,0.0,0.0,21.43492270340891,23.85310925894565,57.0,-31.342440941937795,0.4184756010341342,0.0,2.7295539379119873,0.0018372995853424053,2.7295539379119873,0.0018372995853424053,2.7295539379119873,0.0018372995853424053,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.205322890630516,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
18,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.289999961853027,1.260000228881836,-2.0,29.7246603593994,0.5872842703129295,0.55,0.5508372995853424,0.0,0.008965107659964347,0.002944322382158751,0.0,0.0,0.0,29.7246603593994,32.67197910574404,56.92620039780684,-32.03689980109658,0.5739357075903274,0.0,2.7295539379119873,0.0008372995853424053,2.7295539379119873,0.0008372995853424053,2.7295539379119873,0.0008372995853424053,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.09022374802144441,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
19,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.220000267028809,1.9300003051757812,-2.0,53.96186678870737,0.5860174395153166,0.55,0.5498372995853424,0.0055375634944573905,0.014502671154421738,0.00868645783556081,1.0,1.0,51.90228339869008,2.0595833900172877,3.4204431535547766,55.47411243755154,-32.76294378122423,0.06165836645706133,0.0,2.7295539379119873,-0.00016270041465759472,2.7295539379119873,-0.00016270041465759472,2.7295539379119873,-0.00016270041465759472,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.23120020413918793,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
20,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.550000190734863,0.3299999237060547,-2.0,7.463567843246747,0.5847565866601454,0.55,0.5488372995853424,0.00034102645875696804,0.014843697613178705,0.009231090915667192,1.0,1.0,5.418660147098169,2.044907696148578,3.4043027089623568,55.32209274183799,-32.838953629081004,0.06153604356307751,0.0,2.2295539379119873,-0.0011627004146575947,2.2295539379119873,-0.0011627004146575947,2.2295539379119873,-0.0011627004146575947,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.07107820985621396,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
21,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,14.770000457763672,-0.7799997329711914,-2.0,-23.543578869264906,0.5913381879603699,0.55,0.5478372995853424,9.772727272727273e-05,0.014941424885905977,0.00826599979661181,1.0,3.0,0.0,-20.03725427683504,-17.770323510606065,55.17079039921745,-32.914604800391274,0.5398917477020663,0.0,1.7295539379119873,-0.0021627004146575948,1.7295539379119873,-0.0021627004146575948,1.7295539379119873,-0.0021627004146575948,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.11755740847532999,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
22,new_robust_adapter_no_gate,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.470000267028809,0.6999998092651367,-2.0,18.390870363517685,0.5899146949889374,0.55,0.5468372995853424,0.0009628804620587054,0.015904305347964682,0.009458750535157805,1.0,1.0,15.943321502891177,2.447548860626508,3.8434310228676187,55.960582555244386,-32.51970872237781,0.0686810402495967,0.0,1.2295539379119873,-0.0031627004146575948,1.2295539379119873,-0.0031627004146575948,1.2295539379119873,-0.0031627004146575948,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.11722617947610632,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
