time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
209,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4987753381611809,0.55,0.55,0.0,0.04026219274090987,0.04853411779861391,0.0,0.0,0.0,0.0,1.05,44.857918598511866,-38.03343091799721,0.023407238516742798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.21714877028277774,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
210,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49838644927229203,0.55,0.55,0.0,0.04026219274090987,0.048596916841676115,0.0,0.0,0.0,0.0,1.05,44.79180748740076,-38.048986473552766,0.023441786766371254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.22262828862301012,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
211,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49799756038340315,0.55,0.55,0.0,0.04026219274090987,0.04865971588473832,0.0,0.0,0.0,0.0,1.05,44.72569637628965,-38.06454202910832,0.023476437150716668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.22818846539945645,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
212,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49760867149451427,0.55,0.55,0.0,0.04026219274090987,0.04872251492780052,0.0,0.0,0.0,0.0,1.05,44.659585265178535,-38.080097584663875,0.023511190123359567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.2338293006121168,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
213,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4972197826056254,0.55,0.55,0.0,0.04026219274090987,0.04878531397086272,0.0,0.0,0.0,0.0,1.05,44.59347415406742,-38.095653140219426,0.023546046140570286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.2395507942609911,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
214,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4968308937167365,0.55,0.55,0.0,0.04026219274090987,0.048848113013924915,0.0,0.0,0.0,0.0,1.05,44.52736304295631,-38.111208695774984,0.0235810056613289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.24535294634607943,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
215,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4964420048278476,0.55,0.55,0.0,0.04026219274090987,0.04891091205698712,0.0,0.0,0.0,0.0,1.05,44.461251931845204,-38.12676425133054,0.02361606914734539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.25123575686738175,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
216,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49605311593895873,0.55,0.55,0.0,0.04026219274090987,0.04897371110004932,0.0,0.0,0.0,0.0,1.05,44.3951408207341,-38.14231980688609,0.023651237063079953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.257199225824898,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
217,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49566422705006985,0.55,0.55,0.0,0.04026219274090987,0.049036510143111514,0.0,0.0,0.0,0.0,1.05,44.329029709622986,-38.15787536244165,0.023686509875763536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.26324335321862835,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
218,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49527533816118097,0.55,0.55,0.0,0.04026219274090987,0.049099309186173716,0.0,0.0,0.0,0.0,1.05,44.262918598511874,-38.17343091799721,0.023721888055418496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.2693681390485726,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
219,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4948864492722921,0.55,0.55,0.0,0.04026219274090987,0.04916210822923592,0.0,0.0,0.0,0.0,1.05,44.19680748740076,-38.18898647355276,0.0237573720748795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.27557358331473086,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
220,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4944975603834032,0.55,0.55,0.0,0.04026219274090987,0.04922490727229811,0.0,0.0,0.0,0.0,1.05,44.130696376289656,-38.20454202910832,0.023792962409814575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.2818596860171031,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
221,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4941086714945143,0.55,0.55,0.0,0.04026219274090987,0.049287706315360315,0.0,0.0,0.0,0.0,1.05,44.06458526517854,-38.220097584663876,0.023828659538746383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.28822644715568935,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
222,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49371978260562543,0.55,0.55,0.0,0.04026219274090987,0.04935050535842252,0.0,0.0,0.0,0.0,1.05,43.99847415406744,-38.235653140219426,0.023864463943073646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.29467386673048956,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
223,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49333089371673655,0.55,0.55,0.0,0.04026219274090987,0.04941330440148471,0.0,0.0,0.0,0.0,1.05,43.932363042956325,-38.251208695774984,0.023900376107092797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.30120194474150386,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
224,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49294200482784767,0.55,0.55,0.0,0.04026219274090987,0.049476103444546914,0.0,0.0,0.0,0.0,1.05,43.86625193184521,-38.266764251330535,0.023936396518019824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.307810681188732,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
225,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4925531159389588,0.55,0.55,0.0,0.04026219274090987,0.049538902487609116,0.0,0.0,0.0,0.0,1.05,43.8001408207341,-38.28231980688609,0.02397252566601227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.31450007607217423,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
226,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4921642270500699,0.55,0.55,0.0,0.04026219274090987,0.04960170153067132,0.0,0.0,0.0,0.0,1.05,43.734029709622995,-38.29787536244165,0.024008764044191513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3212701293918304,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
227,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.491775338161181,0.55,0.55,0.0,0.04026219274090987,0.04966450057373352,0.0,0.0,0.0,0.0,1.05,43.66791859851188,-38.3134309179972,0.024045112148665174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3281208411477006,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
228,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49138644927229214,0.55,0.55,0.0,0.04026219274090987,0.049727299616795714,0.0,0.0,0.0,0.0,1.05,43.60180748740078,-38.32898647355276,0.024081570478549752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3350522113397848,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
229,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49099756038340325,0.55,0.55,0.0,0.04026219274090987,0.049790098659857916,0.0,0.0,0.0,0.0,1.05,43.535696376289664,-38.34454202910831,0.024118139535993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.34206423996808294,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
230,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49060867149451437,0.55,0.55,0.0,0.04026219274090987,0.04985289770292012,0.0,0.0,0.0,0.0,1.05,43.46958526517855,-38.36009758466387,0.024154819826199398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3491569270325951,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
231,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4902197826056255,0.55,0.55,0.0,0.04026219274090987,0.04991569674598231,0.0,0.0,0.0,0.0,1.05,43.40347415406744,-38.37565314021943,0.024191611857448562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3563302725333213,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
232,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4898308937167366,0.55,0.55,0.0,0.04026219274090987,0.049978495789044515,0.0,0.0,0.0,0.0,1.05,43.33736304295633,-38.39120869577498,0.02422851614112358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3604307238506397,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
233,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4894420048278477,0.55,0.55,0.0,0.04026219274090987,0.05004129483210672,0.0,0.0,0.0,0.0,1.05,43.27125193184522,-38.406764251330536,0.024265533191732285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3605367594795545,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
234,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.48905311593895884,0.55,0.55,0.0,0.04026219274090987,0.05010409387516892,0.0,0.0,0.0,0.0,1.05,43.205140820734115,-38.422319806886094,0.024302663526931632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3607562210343952,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
235,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.48866422705006995,0.55,0.55,0.0,0.04026219274090987,0.05016689291823112,0.0,0.0,0.0,0.0,1.05,43.139029709623,-38.437875362441645,0.02433990766755185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36108910851516185,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
236,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.48827533816118107,0.55,0.55,0.0,0.04026219274090987,0.050229691961293316,0.0,0.0,0.0,0.0,1.05,43.07291859851189,-38.4534309179972,0.024377266137620777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3615354219218544,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
237,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4878864492722922,0.55,0.55,0.0,0.04026219274090987,0.05029249100435552,0.0,0.0,0.0,0.0,1.05,43.00680748740078,-38.46898647355276,0.024414739464388442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3620951612544729,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
238,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4874975603834033,0.55,0.55,0.0,0.04026219274090987,0.05035529004741772,0.0,0.0,0.0,0.0,1.05,42.94069637628967,-38.48454202910831,0.02445232817835187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36276832651301727,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
239,map_rule_zero_offset,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4871086714945144,0.55,0.55,0.0,0.04026219274090987,0.050418089090479914,0.0,0.0,0.0,0.0,1.05,42.87458526517856,-38.50009758466387,0.02449003281328014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7444328883802771,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
0,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.6496111111111111,0.55,0.5497299155406654,0.0,0.0,-0.01608552631578947,0.0,0.0,0.0,0.0,1.05,57.0,-27.999999999999996,0.01842105263157895,0.0,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.9886657656946123,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
1,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.6492222222222223,0.55,0.5497299155406654,0.0,0.0,-0.016022727272727272,0.0,0.0,0.0,0.0,1.05,57.0,-28.031111111111105,0.01842105263157895,0.0,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.9769882249846238,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
2,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.6488333333333334,0.55,0.5497299155406654,0.0,0.0,-0.01595992822966507,0.0,0.0,0.0,0.0,1.05,57.0,-28.062222222222218,0.01842105263157895,0.0,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,0.19049406051635742,-0.0002700844593346119,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.965605123132772,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
