time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
39,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.864999771118164,-0.04500007629394531,0.0,1.2852778014222737,0.476519097733889,0.55,0.5508739441633225,0.0,0.0,0.011865935174551423,0.0,0.0,0.0,1.2852778014222737,2.554567763761807,41.169089770257244,-38.90139064229241,0.06205062531179312,0.0,-0.10249283909797668,0.0008739441633224488,-0.10249283909797668,0.0008739441633224488,-0.10249283909797668,0.0008739441633224488,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4682822991827507,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
40,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.984999656677246,0.11999988555908203,0.0,4.888885857900982,0.4741319135428743,0.55,0.5507378717511893,0.0,0.0,0.012251425444631547,0.0,0.0,0.0,4.888885857900982,6.445397315739662,41.008246614761134,-38.93923609064444,0.1571731992418229,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4945993622249967,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
41,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.850000381469727,-0.13499927520751953,0.0,-0.6221228997357626,0.4739370265147758,0.55,0.5507378717511893,0.0,0.0,0.01228289643601109,0.0,3.0,0.0,-0.6221228997357626,0.5261949758659396,40.60242530228863,-39.03472345828503,0.01295969321902255,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4968523734104207,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
42,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.954999923706055,0.10499954223632812,0.0,4.549097628752416,0.471682126895166,0.55,0.5507378717511893,0.0,0.0,0.012647024963101194,0.0,0.0,0.0,4.549097628752416,6.0882289729466095,40.569294507511884,-39.042518939408964,0.15006987542806055,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.525946630758079,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
43,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.920000076293945,-0.034999847412109375,0.0,1.514110057914455,0.4706400789923434,0.55,0.5507378717511893,0.0,0.0,0.012815298248844077,0.0,0.0,0.0,1.514110057914455,2.813529337620982,40.185961572178215,-39.13271492419336,0.07001274145369366,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.5406568068362507,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
44,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.734999656677246,-0.18500041961669922,0.0,-1.652121956994349,0.4707785055637441,0.55,0.5507378717511893,0.0,0.0,0.012792944675711184,0.0,3.0,0.0,-1.652121956994349,-0.3737517427819026,40.008813428698375,-39.174396840306265,0.009540714674063647,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.5386442878284885,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
45,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.914999961853027,0.18000030517578125,0.0,6.145416351539069,0.46789716767066947,0.55,0.5507378717511893,0.0,0.0,0.01325823249337276,0.0,0.0,0.0,6.145416351539069,7.7796123113015145,40.0323459458365,-39.16885977745024,0.19433316053541502,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.5833249170015689,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
46,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,13.045000076293945,0.13000011444091797,0.0,5.137769889722152,0.46541368157204244,0.55,0.5507378717511893,0.0,0.0,0.013659273908820905,0.0,0.0,0.0,5.137769889722152,6.705412466292987,39.542518504013806,-39.28411329317322,0.16957474435049824,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6268025665255987,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
47,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,13.029999732971191,-0.015000343322753906,0.0,1.9775584388359293,0.46418031146544975,0.55,0.5507378717511893,0.0,0.0,0.013858442526512308,0.0,0.0,0.0,1.9775584388359293,3.3300992878002083,39.12032586724721,-39.383452737118304,0.08512452833600433,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6501025385904826,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
48,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.880000114440918,-0.14999961853027344,0.0,-0.9290928003820278,0.4640831808293829,0.55,0.5507378717511893,0.0,0.0,0.013874127497647508,0.0,3.0,0.0,-0.9290928003820278,0.2622527173805762,38.91065294912646,-39.43278754138201,0.006739869354632964,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6519747171671813,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
49,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.729999542236328,-0.15000057220458984,0.0,-0.9382325958171491,0.4639889813937655,0.55,0.5507378717511893,0.0,0.0,0.013889339128997208,0.0,3.0,0.0,-0.9382325958171491,0.25433847616688576,38.894140740995084,-39.436672766824685,0.006539249134222644,0.0,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,-0.05793753080070019,0.0007378717511892319,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6538090253894957,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
50,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,12.579999923706055,-0.14999961853027344,0.0,-0.9466326707974436,0.46389747697414324,0.55,0.5507991772890092,0.0,0.0,0.013904115560395537,0.0,3.0,0.0,-0.9466326707974436,0.24706193298002377,38.87812683694013,-39.44044074424938,0.0063547797458512675,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.6556163697839819,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
51,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,11.130000114440918,-1.4499998092651367,0.0,-24.177231477178317,0.4704997497994399,0.55,0.5507991772890092,0.0,0.0,0.01283795906348758,0.0,3.0,0.0,-20.095478508514702,-17.826136628301,38.86257108560435,-39.44410092103427,0.4519341602940402,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.5427681938494309,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
52,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,9.680000305175781,-1.4499998092651367,0.0,-21.1465606329689,0.47609110961372986,0.55,0.5507991772890092,0.0,0.0,0.011935048088691957,0.0,3.0,0.0,-17.240089539300772,-15.096671498582776,39.984957465904785,-39.18001000802241,0.38531566213208257,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4727063286987248,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
53,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,8.229999542236328,-1.4500007629394531,0.0,-18.066107233644413,0.48071317362948307,0.55,0.5507991772890092,0.0,0.0,0.011188662153133721,0.0,3.0,0.0,-14.486716960636995,-12.479572842533736,40.93548863433408,-38.9563556154508,0.32034754394695253,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4324913274011697,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
54,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,6.78000020980835,-1.4499993324279785,0.0,-14.94329213470166,0.4844008913362328,0.55,0.5507991772890092,0.0,0.0,0.010593157499531788,0.0,3.0,0.0,-11.817983473223197,-9.956837808224357,41.72123951701212,-38.771473054820675,0.2568083444790955,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4118955641332362,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
55,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,5.329999923706055,-1.450000286102295,0.0,-11.785626241823381,0.4871714038506063,0.55,0.5507991772890092,0.0,0.0,0.010145766124603056,0.0,3.0,0.0,-9.217531936434662,-7.4803837888083615,42.34815152715958,-38.623964346550686,0.19367208714494366,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4031297601975428,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
56,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,3.880000114440918,-1.4499998092651367,0.0,-8.600530995307771,0.4891165062911862,0.55,0.5507991772890092,0.0,0.0,0.009831664653935252,0.0,3.0,0.0,-6.876310571362421,-5.2517765895657496,42.81913865460307,-38.51314384597575,0.13636322733269954,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4004131976276766,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
57,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,2.430000066757202,-1.4500000476837158,0.0,-5.395481833759866,0.4905475970612011,0.55,0.5507991772890092,0.0,0.0,0.009600567460212747,0.0,3.0,0.0,-5.395481833759866,-3.8639450790402528,43.14980606950165,-38.435339748352554,0.10053105044312434,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3710763495799754,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
58,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.9800000190734863,-1.4500000476837158,0.0,-2.1779314741865807,0.49086200523735596,0.55,0.5507991772890092,0.0,0.0,0.009549795804972429,0.0,3.0,0.0,-2.1779314741865807,-0.84890207561818,43.39309150040419,-38.378096117551955,0.022119442116617673,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3545420702840318,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
59,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.4449999928474426,-0.5350000262260437,0.0,-0.3366804731580688,0.490577421782673,0.55,0.5507991772890092,0.0,0.0,0.009595751267152095,0.0,3.0,0.0,-0.3366804731580688,0.7683753276440732,43.44654089035051,-38.365519790505765,0.017685535186409505,0.0,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,-0.05868710204958916,0.0007991772890090943,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3694919562522847,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
60,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,-0.4449999928474426,0.0,-0.0,0.4901885328937841,0.55,0.551008947044611,0.0,0.0,0.009658550310214295,0.0,0.0,0.0,-0.0,1.05,43.39816170305441,-38.37690312869308,0.02419457319838734,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3901907662720085,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
61,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48979964400489523,0.55,0.551008947044611,0.0,0.0,0.009721349353276496,0.0,0.0,0.0,0.0,1.05,43.3320505919433,-38.39245868424864,0.024231486524554778,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4001595424814848,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
62,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48941075511600635,0.55,0.551008947044611,0.0,0.0,0.009784148396338694,0.0,0.0,0.0,0.0,1.05,43.26593948083219,-38.40801423980419,0.02426851265913628,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4002746926096867,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
63,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48902186622711746,0.55,0.551008947044611,0.0,0.0,0.009846947439400894,0.0,0.0,0.0,0.0,1.05,43.199828369721075,-38.42356979535975,0.02430565212004289,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4005032686638146,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
64,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4886329773382286,0.55,0.551008947044611,0.0,0.0,0.009909746482463094,0.0,0.0,0.0,0.0,1.05,43.13371725860997,-38.439125350915305,0.02434290542836088,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4008452706438683,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
65,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4882440884493397,0.55,0.551008947044611,0.0,0.0,0.009972545525525294,0.0,0.0,0.0,0.0,1.05,43.06760614749886,-38.454680906470855,0.02438027310837611,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.401300698549848,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
66,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.4878551995604508,0.55,0.551008947044611,0.0,0.0,0.010035344568587495,0.0,0.0,0.0,0.0,1.05,43.00149503638775,-38.47023646202641,0.024417755687598602,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4018695523817535,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
67,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48746631067156193,0.55,0.551008947044611,0.0,0.0,0.010098143611649697,0.0,0.0,0.0,0.0,1.05,42.93538392527664,-38.485792017581964,0.02445535369678739,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.402551832139585,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
68,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48707742178267305,0.55,0.551008947044611,0.0,0.0,0.010160942654711897,0.0,0.0,0.0,0.0,1.05,42.86927281416553,-38.50134757313752,0.024493067669975565,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4033475378233422,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
69,old_latent_sac_adapter,C15_ice_weather_ice_friction,weather_ice,freeway corridor / ice,data/drive_cycles/sumo_weather/profiles/ice/osm_custom_freeway_corridor/a0f3f873c6e2a43b.csv,0.0,0.0,0.0,0.0,0.48668853289378416,0.55,0.551008947044611,0.0,0.0,0.010223741697774095,0.0,0.0,0.0,0.0,1.05,42.803161703054414,-38.51690312869308,0.02453089814449554,0.0,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,-0.11818299070000648,0.0010089470446109773,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4042566694330256,"C15_ice_weather_ice_friction | Ice weather | Ice friction | freeway corridor / ice | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / ice,a0f3f873c6e2a43b,SUMO weather ice a0f3f873c6e2a43b
