time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
65,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.619999885559082,0.07999992370605469,0.0,2.6692835315542243,0.488397742752004,0.55,0.5541052106148119,0.0,0.007543249497855319,0.01749098242665851,0.0,0.0,0.0,2.6692835315542243,4.082023135903936,43.28463253936056,-38.40361587309163,0.09430652165504647,0.0,1.1060585398238951,0.004105210614811863,1.1605737805366516,0.004297812879085541,1.1605737805366516,0.004297812879085541,0.05877401795107895,0.9553397861106219,0.05877401795107895,0.9551859818720961,0.7557132790257456,idle_fraction_60s,1.2973608602150537,0.9541633898356314,0.0,1.0,-0.36526250434340113,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
66,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.050000190734863,0.43000030517578125,0.0,8.693175916674582,0.4845198212432132,0.55,0.5541064059776335,0.0,0.007543249497855319,0.018117201809058937,0.0,0.0,0.0,8.693175916674582,10.470388073735174,43.02761626784068,-38.46409028991984,0.2433411139617525,0.0,1.064468559965202,0.004106405977633475,1.1605737805366516,0.004297812879085541,1.1605737805366516,0.004297812879085541,0.09323944364504633,0.9554641146934268,0.09323944364504633,0.974398809333933,0.7546362748138727,idle_fraction_60s,1.2973608602150537,0.9373336930869374,0.0,1.0,-0.37783057746253645,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
67,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.670000076293945,-0.38000011444091797,0.0,-4.546644239820316,0.4856527408822909,0.55,0.5539337286107088,0.0,0.007543249497855319,0.017934254259686342,0.0,3.0,0.0,-4.546644239820316,-3.058883025509811,42.36836961134624,-38.61920715027147,0.07920626163057594,0.0,0.9167231382014065,0.003933728610708684,1.1605737805366516,0.004297812879085541,1.1605737805366516,0.004297812879085541,0.05813307650328059,0.9152861516729587,0.05813307650328059,0.9695884827158419,1.0518942944095804,idle_fraction_60s,1.2973608602150537,0.855882533980192,0.0,1.0,-0.37080649038398994,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
68,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.90999984741211,0.23999977111816406,0.0,5.4189414214128275,0.48305942790838896,0.55,0.5540670538891039,0.0,0.007543249497855319,0.01835303087628534,0.0,0.0,0.0,5.4189414214128275,7.001945029535208,42.56096594998945,-38.57389036470836,0.16451565121343173,0.0,0.9788995080609549,0.004067053889103853,1.1605737805366516,0.004297812879085541,1.1605737805366516,0.004297812879085541,0.08449044073346279,0.9535135180297757,0.08449044073346279,0.9463078090010314,0.7713760170078464,idle_fraction_60s,1.2973608602150537,0.8975875903184692,0.0,1.0,-0.38326846945293147,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
69,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.84000015258789,-0.06999969482421875,0.0,0.285709629163943,0.482543869695641,0.55,0.5540233828710243,0.0,0.007543249497855319,0.01843628489389416,0.0,0.0,0.0,0.285709629163943,1.3920071744195084,42.12010274442612,-38.67762288366444,0.03304852276514726,0.0,0.8979495911207439,0.004023382871024192,1.1605737805366516,0.004297812879085541,1.1605737805366516,0.004297812879085541,0.020819777592580024,0.9361465899558333,0.020819777592580024,0.9582281035618097,0.908179508456584,idle_fraction_60s,1.2973608602150537,0.8591980458436267,0.0,1.0,-0.38369757443526703,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
70,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.010000228881836,0.1700000762939453,0.0,4.313069272865515,0.48038141360003933,0.55,0.5527034081838409,0.0,0.007543249497855319,0.018785485339954236,0.0,0.0,0.0,4.313069272865515,5.838631458124512,42.03245784825897,-38.698245212174356,0.13890768603640805,0.0,0.28950478067717467,0.002703408183840798,0.3979495911207439,0.003023382871024192,0.3979495911207439,0.003023382871024192,0.052839741782572336,0.9505699315924063,0.052839741782572336,0.8941666666666667,0.7960334970998392,idle_fraction_60s,1.2973608602150537,0.8433388616692096,0.0,1.0,-0.40013880587734235,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
71,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.430000305175781,-0.5799999237060547,0.0,-7.473362427511117,0.4825355264372174,0.55,0.5515231308177176,0.0,0.007543249497855319,0.01843763219040993,0.0,3.0,0.0,-7.473362427511117,-5.816104660380797,41.66484031200669,-38.784743455998424,0.14995856984278394,0.0,-0.18821780861115966,0.001523130817717647,-0.21049521932282533,0.001703408183840798,-0.21049521932282533,0.001703408183840798,0.04929789038387955,0.9408395840507254,0.04929789038387955,0.8941666666666667,0.8730881100943392,idle_fraction_60s,1.2973608602150537,0.8941666666666667,0.0,0.0,-0.3855295976048846,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
72,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.510000228881836,0.07999992370605469,0.0,2.630265150183099,0.48103915498555266,0.55,0.5504677661395092,0.0,0.007543249497855319,0.018679271121001727,0.0,0.0,0.0,2.630265150183099,4.0402029194949085,42.03103949432696,-38.698578942511304,0.09612426835268315,0.0,-0.6153814238664786,0.000467766139509196,-0.6882178086111597,0.000523130817717647,-0.6882178086111597,0.000523130817717647,0.02705270935380033,0.9395334586214154,0.02705270935380033,0.8941666666666667,0.8829768367675935,idle_fraction_60s,1.2973608602150537,0.8941666666666668,0.0,0.0,-0.3939706172358079,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
73,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.40999984741211,-0.10000038146972656,0.0,-0.22169608847839217,0.48071876718166645,0.55,0.5502201775979094,0.0,0.007543249497855319,0.018731008385983353,0.0,3.0,0.0,-0.22169608847839217,0.8650470704928073,41.776656347543955,-38.75843380057789,0.020706469739856605,0.0,-0.8826858406586048,0.0002201775979094151,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.0,0.9468590239181447,0.0,0.9417566345253102,0.8261738834563396,idle_fraction_60s,1.2973608602150537,0.9417566345253102,0.0,0.0,-0.3942809008923148,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
74,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.989999771118164,0.5799999237060547,0.0,11.136218030888783,0.4758973160198934,0.55,0.5502211366725892,0.0,0.007543249497855319,0.0195095920066046,0.0,0.0,0.0,11.136218030888783,13.017918136787344,41.722190420883294,-38.77124931273334,0.31201425441631314,0.0,-0.8865307442634464,0.00022113667258911725,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.0,0.9458588454277397,0.0,0.980654559947223,0.8341307832475732,idle_fraction_60s,1.2973608602150537,0.9458588454277397,0.0,0.0,-0.44075044004380665,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
75,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.460000038146973,-0.5299997329711914,0.0,-6.7370607146642145,0.47779381721141245,0.55,0.5502071769623843,0.0,0.007543249497855319,0.019203338823763603,0.0,3.0,0.0,-6.7370607146642145,-5.1205532171014285,40.902543723381875,-38.96410735920426,0.13141718273938155,0.0,-0.830566655934023,0.00020717696238421713,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.0,0.886149547904546,0.0,0.9811366996482441,1.2291742790410887,battery_limit_usage,1.638563631186854,0.886149547904546,0.0,0.0,-0.41893283188492614,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
76,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.920000076293945,0.46000003814697266,0.0,9.066294262697937,0.47377168703439787,0.55,0.5502199868142975,0.0,0.007543249497855319,0.019852845491104474,0.0,0.0,0.0,9.066294262697937,10.859751477939446,41.22494892594012,-38.8882473115435,0.26342668119368184,0.0,-0.8819209944868714,0.00021998681429750532,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.0,0.9409406035849207,0.0,0.9741189661526398,0.8723191926916867,idle_fraction_60s,1.2973608602150537,0.9409406035849207,0.0,0.0,-0.46416151535927996,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
77,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.9399995803833,0.01999950408935547,0.0,1.7894689030458193,0.47261549759261434,0.55,0.5502104371547587,0.0,0.007543249497855319,0.02003955072392837,0.0,0.0,0.0,1.7894689030458193,3.1217114928154697,40.541186795847636,-39.049132518624084,0.07700098935276374,0.0,-0.8436366761087504,0.00021043715475860925,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.0,0.9000942354093837,0.0,0.9805586504674373,1.1470386606861362,battery_limit_usage,1.3585961428582818,0.9000942354093837,0.0,0.0,-0.4755705973342918,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
78,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.649999618530273,-0.28999996185302734,0.0,-3.1471610435192807,0.47326431064947405,0.55,0.5502197032500934,0.0,0.007543249497855319,0.019934778280535952,0.0,3.0,0.0,-3.1471610435192807,-1.7517952535212482,40.344634590744434,-39.09538009629543,0.04480824202773881,0.0,-0.8807841935120853,0.00021970325009334552,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.06350257665377435,0.9397277260119205,0.06350257665377435,0.9757579085727951,0.8815121869157552,idle_fraction_60s,1.2973608602150537,0.9397277260119203,0.0,0.0,-0.466758504725947,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
79,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.3100004196167,-0.3399991989135742,0.0,-3.8066083433375435,0.4741395005259259,0.55,0.5502196543209901,0.0,0.007543249497855319,0.019793449771778774,0.0,3.0,0.0,-3.8066083433375435,-2.36301266641997,40.45493281041058,-39.06942757402104,0.06048239795535781,0.0,-0.8805880381032133,0.00021965432098997373,-0.9372759461402893,0.00023379458114504816,-0.9372759461402893,0.00023379458114504816,0.16941191733872718,0.9395184435592129,0.16941191733872718,0.9804160989398999,0.8830899520397124,idle_fraction_60s,1.2973608602150537,0.939518443559213,0.0,0.0,-0.45622540240691273,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
80,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.5,-2.810000419616699,0.0,-28.500363353451192,0.4777122611457176,0.55,0.5510905742386852,0.0,0.007543249497855319,0.019216508762601888,0.0,3.0,0.0,-11.488632058731218,-9.646453673437438,40.6037150894074,-39.034419978962966,0.24712686082273683,0.0,-0.3403091374039566,0.0010905742386852013,-0.3805880381032133,0.0012196543209899737,-0.3805880381032133,0.0012196543209899737,0.29256008840554215,0.9438774191329172,0.29256008840554215,0.8941666666666667,0.8496982838164676,idle_fraction_60s,1.2973608602150537,0.8941666666666668,0.0,0.0,-0.42274986993704133,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
81,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,3.5,-3.0,0.0,-16.45469163693075,0.4797064696810357,0.55,0.5518693217984244,0.0,0.007543249497855319,0.01889447747998473,0.0,3.0,0.0,-7.016846405835054,-5.384363045358891,41.21108439477199,-38.8915095541713,0.13844572008343123,0.0,0.09892601486638003,0.001869321798424351,0.15969086259604343,0.0020905742386852014,0.15969086259604343,0.0020905742386852014,0.44567729631833086,0.9085360236667428,0.44567729631833086,0.8941666666666667,1.0949928089086456,idle_fraction_60s,1.2973608602150537,0.8384209727439796,0.0,1.0,-0.4038929740232107,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
82,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.5,-3.0,0.0,-2.35311680482725,0.4800803847807045,0.55,0.5525656519080911,0.0,0.007543249497855319,0.01883409645312433,0.0,3.0,0.0,-2.35311680482725,-1.0095707691058562,41.55009984577607,-38.81174121275857,0.02601199373075229,0.0,0.3977248304050806,0.0025656519080911075,0.59892601486638,0.002869321798424351,0.59892601486638,0.002869321798424351,0.5225544042001661,0.9404888769120779,0.5225544042001661,0.8941666666666667,0.8757529409913883,idle_fraction_60s,1.2973608602150537,0.7997549940696203,0.0,1.0,-0.39948618169443195,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
83,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,-0.5,0.0,-0.0,0.47969149589181564,0.55,0.5531882870811515,0.0,0.007543249497855319,0.018896895496186533,0.0,0.0,0.0,-0.0,1.05,41.61366541271977,-38.796784608771816,0.02523209598544649,0.0,0.6036498673658177,0.0031882870811514655,0.8977248304050807,0.0035656519080911075,0.8977248304050807,0.0035656519080911075,0.5334409143252377,0.9518935219286347,0.5334409143252377,0.8941666666666667,0.7850326200205062,idle_fraction_60s,1.2564604547858276,0.7929855710885152,0.0,1.0,-0.4026150385251394,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
84,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.47930260700292676,0.55,0.5538275386029234,0.0,0.007543249497855319,0.01895969453924873,0.0,0.0,0.0,0.0,1.05,41.547554301608656,-38.812340164327374,0.025272245686898245,0.0,0.6341150039967383,0.0038275386029233993,0.9347873032093048,0.0041882870811514655,0.9347873032093048,0.0041882870811514655,0.5415238016583964,0.9541950634279215,0.5415238016583964,0.9138672991515931,0.76556481953501,idle_fraction_60s,1.2155600493566014,0.8133976173218708,0.0,1.0,-0.4055596891213859,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
85,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4789137181140379,0.55,0.5544288880206354,0.0,0.007543249497855319,0.019022493582310934,0.0,0.0,0.0,0.0,1.05,41.48144319049755,-38.82789571988293,0.025312523365641507,0.0,0.6282435212694962,0.004428888020635392,0.9347873032093048,0.0048275386029234,0.9347873032093048,0.0048275386029234,0.5380247183030744,0.956442352123385,0.5380247183030744,0.9174215650918672,0.7461129398633441,idle_fraction_60s,1.1746596439273753,0.8211790956232963,0.0,1.0,-0.4088390798141716,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
86,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.478524829225149,0.55,0.5549768601220051,0.0,0.007543249497855319,0.019085292625373132,0.0,0.0,0.0,0.0,1.05,41.41533207938644,-38.84345127543848,0.025352929634545034,0.0,0.6194429397330271,0.0049768601220049925,0.9347873032093048,0.005428888020635392,0.9347873032093048,0.005428888020635392,0.4584016527983533,0.9586253606564695,0.4584016527983533,0.916736558773689,0.7267645481387136,idle_fraction_60s,1.1337592384981492,0.8240839179534235,0.0,1.0,-0.41225871451722756,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
87,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4781359403362601,0.55,0.5554730695319544,0.0,0.007543249497855319,0.01914809166843533,0.0,0.0,0.0,0.0,1.05,41.34922096827533,-38.85900683099404,0.025393465110397105,0.0,0.6104270076069738,0.005473069531954374,0.9347873032093048,0.0059768601220049926,0.9347873032093048,0.0059768601220049926,0.47157678712892637,0.9601511559934697,0.47157678712892637,0.9157098242611009,0.7129564569014374,idle_fraction_60s,1.092858833068923,0.8256875249934457,0.0,1.0,-0.4157715722667078,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
88,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.47774705144737123,0.55,0.555920644608722,0.0,0.007543249497855319,0.019210890711497532,0.0,0.0,0.0,0.0,1.05,41.28310985716422,-38.8745623865496,0.025434130413936933,0.0,0.6014132179502727,0.005920644608721972,0.9347873032093048,0.006473069531954374,0.9347873032093048,0.006473069531954374,0.5530954770267087,0.9614588670856351,0.5530954770267087,0.9146579655130613,0.7009234516918342,idle_fraction_60s,1.051958427639697,0.8265025390188624,0.0,1.0,-0.41938470981345394,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
89,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.47735816255848235,0.55,0.556322744907127,0.0,0.007543249497855319,0.01927368975455973,0.0,0.0,0.0,0.0,1.05,41.21699874605311,-38.89011794210515,0.025474926169886322,0.0,0.5924187094003392,0.006322744907126866,0.9347873032093048,0.006920644608721972,0.9347873032093048,0.006920644608721972,0.6250875739645889,0.962746055146465,0.6250875739645889,0.9136063567197796,0.6888904464822309,idle_fraction_60s,1.0110580222104706,0.8267214045099772,0.0,1.0,-0.42309951158934067,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
90,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.47696927366959346,0.55,0.5547594210711226,0.0,0.007543249497855319,0.019336488797621933,0.0,0.0,0.0,0.0,1.05,41.150887634941995,-38.90567349766071,0.025515853006981684,0.0,0.05652041080647186,0.004759421071122606,0.09241870940033925,0.005322744907126866,0.09241870940033925,0.005322744907126866,0.6174618121929543,0.9631518570495032,0.6174618121929543,0.8941666666666667,0.6850564573069962,idle_fraction_60s,0.9701576167812445,0.8787056991386836,0.0,1.0,-0.4275890733926653,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
91,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4765803847807046,0.55,0.5534376158824352,0.0,0.007543249497855319,0.01939928784068413,0.0,0.0,0.0,0.0,1.05,41.08477652383089,-38.92122905321626,0.025556911558006313,0.0,-0.246932124344151,0.0034376158824351625,-0.2700481563806534,0.003759421071122606,-0.2700481563806534,0.003759421071122606,0.6696223597543896,0.9646375245910608,0.6696223597543896,0.9144003338281688,0.6708471360178135,idle_fraction_60s,0.9292572113520183,0.9144003338281687,0.0,0.0,-0.4306304823103183,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
92,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4761914958918157,0.55,0.5523152551938892,0.0,0.007543249497855319,0.019462086883746333,0.0,0.0,0.0,0.0,1.05,41.01866541271978,-38.936784608771816,0.02559810245982303,0.0,-0.2564925840719048,0.002315255193889202,-0.2700481563806534,0.0024376158824351624,-0.2700481563806534,0.0024376158824351624,0.6645096195176132,0.9645191979724465,0.6645096195176132,0.9498031295957414,0.6719890461274748,idle_fraction_60s,0.8883568059227923,0.9498031295957413,0.0,0.0,-0.4335666511144757,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
93,new_robust_confidence_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4758026070029268,0.55,0.5512507005178763,0.0,0.007543249497855319,0.01952488592680853,0.0,0.0,0.0,0.0,1.05,40.95255430160867,-38.952340164327374,0.025639426353407085,0.0,-0.2567937922663284,0.001250700517876189,-0.2700481563806534,0.001315255193889202,-0.2700481563806534,0.001315255193889202,0.654787397295391,0.9656040316387349,0.654787397295391,0.9509185165639793,0.6614513770828062,idle_fraction_60s,0.8474564004935661,0.9509185165639793,0.0,0.0,-0.4372785771371298,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
