time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
35,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5376500190395808,0.55,0.55,0.0,0.0,0.0019943151072447404,0.0,0.0,0.0,0.0,1.05,49.56466895141636,-35.71766552429182,0.02118444493252275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.007198756876565281,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
36,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5372611301506919,0.55,0.55,0.0,0.0,0.0020571141503069406,0.0,0.0,0.0,0.0,1.05,49.51800228474969,-35.74099885762515,0.021204409539020797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.007632391335005007,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
37,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.536872241261803,0.55,0.55,0.0,0.0,0.0021199131933691408,0.0,0.0,0.0,0.0,1.05,49.471335618083025,-35.764332190958484,0.021224411811032618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.008079468866147065,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
38,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5364833523729141,0.55,0.55,0.0,0.0,0.0021827122364313405,0.0,0.0,0.0,0.0,1.05,49.42466895141636,-35.78766552429182,0.021244451855249306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.008539989469991457,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
39,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5360944634840252,0.55,0.55,0.0,0.0,0.0022455112794935407,0.0,0.0,0.0,0.0,1.05,49.3780022847497,-35.81099885762515,0.021264529778765282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.009013953146538177,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
40,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5357055745951363,0.55,0.55,0.0,0.0,0.0023083103225557404,0.0,0.0,0.0,0.0,1.05,49.33133561808303,-35.834332190958484,0.02128464568908021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.009501359895787232,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
41,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.5353166857062475,0.55,0.55,0.0,0.0,0.002371109365617941,0.0,0.0,0.0,0.0,1.05,49.284668951416364,-35.85766552429182,0.02130479969410091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.010002209717738617,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
42,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.25,0.25,0.0,0.1304573445966199,0.5348697550491852,0.55,0.55,0.0,0.0,0.0024432811822488066,0.0,0.0,0.0,0.1304573445966199,1.2067127740680057,49.2380022847497,-35.88099885762515,0.024507752509726748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.010657098988367544,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
43,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.8799999952316284,0.6299999952316284,0.0,1.017377865629177,0.5340371444497068,0.55,0.55,0.0,0.0,0.0025777338508248585,0.0,0.0,0.0,1.017377865629177,2.2480486185915822,49.184370605902224,-35.907814697048885,0.04570656472570195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.012224230883860026,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
44,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.4299999475479126,0.5499999523162842,0.0,1.4631490342045776,0.5330163725286264,0.55,0.55,0.0,0.0,0.0027425714218127237,0.0,0.0,0.0,1.4631490342045776,2.7560841869170982,49.08445733396482,-35.95777133301759,0.0561498351334523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01392214932305112,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
45,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.0299999713897705,0.6000000238418579,0.0,2.2481865703018147,0.5316730545631076,0.55,0.55,0.0,0.0,0.0029594947774886043,0.0,0.0,0.0,2.2481865703018147,3.6269585069005963,48.96196470343517,-36.019017648282414,0.07407706224350366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.016378646915952727,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
46,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.3299999237060547,0.2999999523162842,0.0,1.4155357790182759,0.530672204101849,0.55,0.55,0.0,0.0,0.003121115366328217,0.0,0.0,0.0,1.4155357790182759,2.7022962453982684,48.80076654757292,-36.09961672621354,0.055374053249019416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01768374935507415,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
47,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.5899999141693115,0.25999999046325684,0.0,1.4020565452015201,0.5296770009633579,0.55,0.55,0.0,0.0,0.0032818240071132644,0.0,0.0,0.0,1.4020565452015201,2.6870484739259055,48.68066449222188,-36.15966775388906,0.05519744855486182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.019431454493719587,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
48,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.059999942779541,0.4700000286102295,0.0,2.732026874809828,0.5281402878194467,0.55,0.55,0.0,0.0,0.00352997744542429,0.0,0.0,0.0,2.732026874809828,4.149125488560266,48.56124011560295,-36.21937994219853,0.08544109414592839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.02289729537838561,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
49,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.359999895095825,0.2999999523162842,0.0,2.04964835986547,0.5268775035032806,0.55,0.55,0.0,0.0,0.003733895965379344,0.0,0.0,0.0,2.04964835986547,3.409517653648459,48.3768345383336,-36.3115827308332,0.07047831232005831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.025126022361050725,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
50,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.609999895095825,0.25,0.0,1.9036827096857576,0.5256743721235494,0.55,0.55,0.0,0.0,0.003928181535072773,0.0,0.0,0.0,1.9036827096857576,3.248454725274236,48.225300420393665,-36.38734978980317,0.06735996866699703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.027598767293823157,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
51,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.8499999046325684,0.24000000953674316,0.0,1.9689378741649124,0.5244445255663299,0.55,0.55,0.0,0.0,0.004126781158547209,0.0,0.0,0.0,1.9689378741649124,3.320585704492556,48.08092465482593,-36.45953767258703,0.06906243439224845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.030354113105351126,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
52,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.130000114440918,0.2800002098083496,0.0,2.3916671517855765,0.5230434363131621,0.55,0.55,0.0,0.0,0.004353033609716657,0.0,0.0,0.0,2.3916671517855765,3.7829409835531473,47.93334306795959,-36.5333284660202,0.07892086680016701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.03380901309575687,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
53,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.710000038146973,0.5799999237060547,0.0,5.095196812901193,0.5205763879141591,0.55,0.55,0.0,0.0,0.004751420611948006,0.0,0.0,0.0,5.095196812901193,6.661030677308193,47.76521235757945,-36.61739382121027,0.1394535970539072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.04114214330105874,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
54,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.170000076293945,0.46000003814697266,0.0,4.567738867655263,0.5183142066383917,0.55,0.55,0.0,0.0,0.005116725004565945,0.0,0.0,0.0,4.567738867655263,6.1078894445719945,47.46916654969909,-36.76541672515046,0.1286706695845856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.04769644454426256,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
55,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.599999904632568,0.42999982833862305,0.0,4.678370680609098,0.5160088685636851,0.55,0.55,0.0,0.0,0.0054889984974910485,0.0,0.0,0.0,4.678370680609098,6.224412801707833,47.197704796607,-36.9011476016965,0.13187956551131486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.05738055032204066,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
56,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.070000171661377,0.4700002670288086,0.0,5.490239453745909,0.5133872113784909,0.55,0.55,0.0,0.0,0.005912352229549928,0.0,0.0,0.0,5.490239453745909,7.078474400024399,46.92106422764221,-37.03946788617889,0.1508592039959383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.07212655231143729,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
57,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.440000057220459,0.36999988555908203,0.0,4.763123135792877,0.5110488792275519,0.55,0.55,0.0,0.0,0.006289953713254181,0.0,0.0,0.0,4.763123135792877,6.313496807535129,46.606465365418906,-37.19676731729055,0.13546396960237242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.08776107093832959,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
58,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.570000171661377,0.13000011444091797,0.0,2.233311842447092,0.5097115709682785,0.55,0.55,0.0,0.0,0.006505906602012457,0.0,0.0,0.0,2.233311842447092,3.610732300038273,46.32586550730623,-37.337067246346884,0.07794203649511545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.09710724285547864,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
59,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.679999828338623,0.1099996566772461,0.0,2.0519382698466844,0.5084478538298949,0.55,0.55,0.0,0.0,0.006709975757134207,0.0,0.0,0.0,2.0519382698466844,3.4120362736357146,46.16538851619342,-37.41730574190329,0.07390896910656077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.10775775926586154,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
60,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.650000095367432,-0.029999732971191406,0.0,0.4883507322439685,0.5078434411222157,0.55,0.55,0.0,0.0,0.006807578287680488,0.0,0.0,0.0,0.4883507322439685,1.6319143107338085,46.013742459587384,-37.493128770206305,0.03546580268203731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.11247876906479522,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
61,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.369999885559082,-0.2800002098083496,0.0,-2.111872662431718,0.5081355239587747,0.55,0.55,0.0,0.0,0.006760411800915575,0.0,3.0,0.0,-2.111872662431718,-0.7886236587092186,45.941212934665884,-37.52939353266706,0.02101349327754976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.10949159670216732,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
62,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,6.869999885559082,0.5,0.0,6.587871677290377,0.5050796119645834,0.55,0.55,0.0,0.0,0.00725389041241776,0.0,0.0,0.0,6.587871677290377,8.25096238431663,45.97626287505297,-37.511868562473516,0.17946135393256718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.14245288081547886,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
63,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,7.309999942779541,0.440000057220459,0.0,6.297421423493223,0.5021382273803413,0.55,0.55,0.0,0.0,0.007728874765136279,0.0,0.0,0.0,6.297421423493223,7.94173837745354,45.60955343575001,-37.695223282125,0.17412444935776525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.17588620130110888,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
64,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,7.710000038146973,0.40000009536743164,0.0,6.147156682298623,0.49925620157606215,0.55,0.55,0.0,0.0,0.008194273668937338,0.0,0.0,0.0,6.147156682298623,7.7814696715537535,45.256587285640954,-37.87170635717952,0.1719411501897021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.21317742981324742,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
65,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,8.1899995803833,0.4799995422363281,0.0,7.649503840350872,0.49578400194385924,0.55,0.55,0.0,0.0,0.008754975762654316,0.0,0.0,0.0,7.649503840350872,9.374939006947834,44.873554267930565,-38.02975193695752,0.208919020565477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.26470318691382533,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
66,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,8.569999694824219,0.38000011444091797,0.0,6.597816985636649,0.49272417327497225,0.55,0.55,0.0,0.0,0.009249086851529607,0.0,0.0,0.0,6.597816985636649,8.261537405994849,44.28328033045607,-38.16863992224563,0.1865610981016899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.3144323458381361,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
67,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,9.0,0.43000030517578125,0.0,7.708500441389408,0.4892289463114506,0.55,0.55,0.0,0.0,0.009813507473629397,0.0,0.0,0.0,7.708500441389408,9.43711280150851,43.76310945674528,-38.29103306900111,0.2156408198287645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.36399779154208806,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
68,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,9.619999885559082,0.619999885559082,0.0,11.336117510082625,0.4843288432011805,0.55,0.55,0.0,0.0,0.010604792066795017,0.0,0.0,0.0,11.336117510082625,13.230278397729087,43.1689208729466,-38.43084214754197,0.30647693132445963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.37735286864789047,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
