time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
183,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.487381986040588,0.55,0.5506954907625914,0.0,0.00656941267796328,0.016681173305380294,0.0,0.0,0.0,0.0,1.05,42.92104873801107,-38.489165002820926,0.024463521532504293,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.40270029504574,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
184,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48699309715169914,0.55,0.5506954907625914,0.0,0.00656941267796328,0.016743972348442493,0.0,0.0,0.0,0.0,1.05,42.85493762689997,-38.504720558376476,0.02450126072149308,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4035205954135312,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
185,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48660420826281026,0.55,0.5506954907625914,0.0,0.00656941267796328,0.016806771391504695,0.0,0.0,0.0,0.0,1.05,42.788826515788855,-38.520276113932034,0.024539116528763776,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4044543217072487,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
186,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4862153193739214,0.55,0.5506954907625914,0.0,0.00656941267796328,0.016869570434566893,0.0,0.0,0.0,0.0,1.05,42.72271540467774,-38.53583166948759,0.02457708949569799,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.405501473926892,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
187,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4858264304850325,0.55,0.5506954907625914,0.0,0.00656941267796328,0.01693236947762909,0.0,0.0,0.0,0.0,1.05,42.65660429356663,-38.55138722504314,0.024615180167033564,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4066620520724613,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
188,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4854375415961436,0.55,0.5506954907625914,0.0,0.00656941267796328,0.016995168520691294,0.0,0.0,0.0,0.0,1.05,42.590493182455525,-38.5669427805987,0.024653389090890612,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4079360561439564,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
189,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4850486527072547,0.55,0.5506954907625914,0.0,0.00656941267796328,0.017057967563753492,0.0,0.0,0.0,0.0,1.05,42.52438207134441,-38.58249833615426,0.024691716818797838,0.0,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,-0.16889118030667305,0.000695490762591362,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4093234861413775,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
190,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48465976381836584,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017120766606815694,0.0,0.0,0.0,0.0,1.05,42.45827096023331,-38.59805389170981,0.024730163905719027,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4108251102531115,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
191,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48427087492947696,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017183565649877892,0.0,0.0,0.0,0.0,1.05,42.392159849122194,-38.61360944726537,0.02476873091007988,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4124383123418927,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
192,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4838819860405881,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017246364692940094,0.0,0.0,0.0,0.0,1.05,42.32604873801108,-38.62916500282092,0.024807418393795008,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4141660201170916,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
193,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4834930971516992,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017309163736002293,0.0,0.0,0.0,0.0,1.05,42.25993762689997,-38.64472055837648,0.02484622692229525,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4160071538182162,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
194,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4831042082628103,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017371962779064495,0.0,0.0,0.0,0.0,1.05,42.193826515788864,-38.660276113932035,0.024885157064555206,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.417961713445267,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
195,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4827153193739214,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017434761822126693,0.0,0.0,0.0,0.0,1.05,42.12771540467775,-38.675831669487586,0.024924209393121063,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4200296989982435,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
196,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48232643048503254,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017497560865188895,0.0,0.0,0.0,0.0,1.05,42.061604293566646,-38.691387225043144,0.024963384484138623,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.422211110477146,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
197,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.48193754159614366,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017560359908251093,0.0,0.0,0.0,0.0,1.05,41.99549318245553,-38.706942780598695,0.025002682917381686,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4245059478819744,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
198,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4815486527072548,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017623158951313295,0.0,0.0,0.0,0.0,1.05,41.92938207134442,-38.72249833615425,0.02504210527628062,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4269142112127289,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
199,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4811597638183659,0.55,0.5506912335008384,0.0,0.00656941267796328,0.017685957994375494,0.0,0.0,0.0,0.0,1.05,41.86327096023331,-38.73805389170981,0.025081652147951227,0.0,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,-0.16923364251852036,0.0006912335008382798,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4294359004694093,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
200,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.480770874929477,0.55,0.5506874468922616,0.0,0.00656941267796328,0.017748757037437696,0.0,0.0,0.0,0.0,1.05,41.7971598491222,-38.75360944726536,0.025121324123223925,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.432071713406339,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
201,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4803819860405881,0.55,0.5506874468922616,0.0,0.00656941267796328,0.017811556080499894,0.0,0.0,0.0,0.0,1.05,41.73104873801109,-38.76916500282092,0.025161121796673142,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4348192844641785,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
202,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47999309715169924,0.55,0.5506874468922616,0.0,0.00656941267796328,0.017874355123562093,0.0,0.0,0.0,0.0,1.05,41.664937626899984,-38.78472055837648,0.025201045766647022,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4376812514986366,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
203,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47960420826281036,0.55,0.5506874468922616,0.0,0.00656941267796328,0.017937154166624295,0.0,0.0,0.0,0.0,1.05,41.59882651578887,-38.80027611393203,0.02524109663529743,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4406566444590205,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
204,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4792153193739215,0.55,0.5506874468922616,0.0,0.00656941267796328,0.017999953209686493,0.0,0.0,0.0,0.0,1.05,41.53271540467776,-38.81583166948759,0.02528127500861021,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4437454633453304,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
205,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4788264304850326,0.55,0.5506874468922616,0.0,0.00656941267796328,0.018062752252748695,0.0,0.0,0.0,0.0,1.05,41.46660429356665,-38.831387225043144,0.025321581496435742,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4469477081575663,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
206,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4784375415961437,0.55,0.5506874468922616,0.0,0.00656941267796328,0.018125551295810893,0.0,0.0,0.0,0.0,1.05,41.40049318245554,-38.846942780598695,0.025362016712519815,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.450263378895728,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
207,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47804865270725483,0.55,0.5506874468922616,0.0,0.00656941267796328,0.018188350338873095,0.0,0.0,0.0,0.0,1.05,41.33438207134443,-38.86249833615425,0.025402581274534777,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4536924755598157,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
208,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47765976381836595,0.55,0.5506874468922616,0.0,0.00656941267796328,0.018251149381935294,0.0,0.0,0.0,0.0,1.05,41.26827096023332,-38.878053891709804,0.025443275804110974,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4572349981498294,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
209,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47727087492947706,0.55,0.5506874468922616,0.0,0.00656941267796328,0.018313948424997492,0.0,0.0,0.0,0.0,1.05,41.20215984912221,-38.89360944726536,0.025484100926868515,0.0,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,-0.1695527359843254,0.0006874468922615051,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.460890946665769,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
210,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4768819860405882,0.55,0.5506831989437342,0.0,0.00656941267796328,0.018376747468059694,0.0,0.0,0.0,0.0,1.05,41.1360487380111,-38.90916500282092,0.025525057272449324,0.0,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.464661086017766,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
211,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4764930971516993,0.55,0.5506831989437342,0.0,0.00656941267796328,0.018439546511121892,0.0,0.0,0.0,0.0,1.05,41.06993762689999,-38.92472055837647,0.025566145474549513,0.0,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4685428100523326,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
212,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.4761042082628104,0.55,0.5506831989437342,0.0,0.00656941267796328,0.018502345554184094,0.0,0.0,0.0,0.0,1.05,41.00382651578888,-38.94027611393203,0.02560736617095208,0.0,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4725390363460498,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
213,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47571531937392153,0.55,0.5506831989437342,0.0,0.00656941267796328,0.018565144597246293,0.0,0.0,0.0,0.0,1.05,40.937715404677775,-38.95583166948758,0.025648720003559874,0.0,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.476648688565693,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
214,old_latent_sac_adapter,C03_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed46,data/drive_cycles/sumo/osm_custom_suburban_arterial/e85b8857ed7397c3.csv,0.0,0.0,0.0,0.0,0.47532643048503265,0.55,0.5506831989437342,0.0,0.00656941267796328,0.018627943640308495,0.0,0.0,0.0,0.0,1.05,40.87160429356666,-38.97138722504314,0.02569020761842896,0.0,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,-0.16989285126328468,0.000683198943734169,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.480871766711262,"C03_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed46 | SOC 0.55, mass 1.00, grade 0.0%",suburban arterial congested normal seed46,e85b8857ed7397c3,custom_suburban_arterial_congested_normal_seed46
