split,task_idx,task_key,policy,policy_seed,time_s,reward,SOC,P_dem_kw,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,engine_on,EMS_mode,delta_P_eng_on_kw,delta_SOC_ref,constraint_flags,P_eng_target_kw
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,231,-0.03130203216678487,0.46403339493723206,-103.22810878185682,0.0,-28.35817431776372,-25.606683858697895,1.0,3.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,232,-0.027789378648121508,0.4707362418250497,-69.26138831449617,0.0,-20.378662395447556,-18.097686597107547,1.0,3.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,233,-0.10498611504189623,0.47474817775124606,-44.26204229575248,0.0,-12.745677045781823,-10.83222700073021,0.0,3.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,234,-0.023301975519890276,0.47675778557682974,-18.84581196823521,0.0,-7.060884216267201,-5.425941129076007,0.0,3.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,235,-0.022440824675747147,0.4764910744081725,-0.3938515495241682,0.0,-0.3938515495241682,0.720120155374506,0.0,3.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,236,-0.022633916151473366,0.47608974642388546,0.027893688732348904,0.0,0.027893688732348904,1.0835855575750306,0.0,0.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,237,-0.02274510909972039,0.47569937730512113,0.003317445312550345,0.0,0.003317445312550345,1.0539966206636664,0.0,0.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,238,-0.02286097644225432,0.47531048841623225,0.0,0.0,0.0,1.05,0.0,0.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,239,-0.47344804594486106,0.47492159952734336,0.0,0.0,0.0,1.05,0.0,0.0,-0.23238547146320343,0.001666611433029175,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,0,-0.003027747513082384,0.5469907767701401,6.469381321396917,0.0,6.469381321396917,8.124902720621968,0.0,0.0,0.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,1,-0.002691792879611502,0.5504763638914529,-11.238732778205192,0.0,-11.238732778205192,-9.411085227544836,0.0,3.0,1.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,2,-0.004231322833257672,0.5543514595253678,-12.354346430098232,0.0,-12.354346430098232,-10.462758211570067,0.0,3.0,1.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,3,-0.003647818784046571,0.5559495320568395,-5.878521610904423,0.0,-5.878521610904423,-4.314795834973669,0.0,3.0,2.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,4,-0.007388716968301512,0.5458222584150751,24.716020502797836,0.0,24.716020502797836,27.343638832763656,0.0,0.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,5,-0.08877682793992045,0.5455499606441561,36.2556494840078,36.631646226651036,-0.37599674264323824,0.7352039814815292,1.0,1.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,6,-0.0021640091405253146,0.5456155428864323,-1.43095710342345,0.0,-1.43095710342345,-0.1770720541460411,1.0,3.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,7,-0.002253170011206712,0.5461346065593932,-2.775141955728834,0.0,-2.775141955728834,-1.4014719169942873,1.0,3.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,8,-0.00426687273854447,0.5458535222185025,22.97795560469482,23.32584101434944,-0.34788540965461934,0.7589277204049245,1.0,1.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,9,-0.0024751388022923944,0.547594930019408,-6.291631992672635,0.0,-6.291631992672635,-4.701801062444884,1.0,3.0,2.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,10,-0.003657810368697991,0.547272915113152,19.574489462741063,19.79094576099435,-0.21645629825328783,0.8694402468910497,1.0,1.0,1.5000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,11,-0.08263843051422756,0.5505942118914223,-10.76741648783511,0.0,-10.76741648783511,-8.96750130132994,0.0,3.0,1.0000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,12,-0.007821584401067795,0.5416658214763911,21.673254873349386,0.0,21.673254873349386,24.106654120584455,0.0,0.0,0.5000000596046448,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,13,-0.003184377641262996,0.543127449522136,-5.483962998875799,0.0,-5.483962998875799,-3.9463957235111495,0.0,3.0,5.960464477539063e-08,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,14,-0.009424228198557701,0.5343626125989669,21.258156111003228,0.0,21.258156111003228,23.66505969255663,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,15,-0.004867519064357702,0.5350972077824991,-3.3981122607263607,0.0,-3.3981122607263607,-1.9834069955371587,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,16,-0.005630520170019462,0.5337166333720597,2.3406147072896775,0.0,2.3406147072896775,3.7275509081867293,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,17,-0.0057804506676384405,0.5374476362022944,-11.941937781482343,0.0,-11.941937781482343,-10.07370764163375,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,18,-0.010250143258154591,0.5297280717751005,18.555882293312,0.0,18.555882293312,20.84282395342365,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,19,-0.010280397006813487,0.5247294782758819,11.586552075459178,0.0,11.586552075459178,13.496202447890218,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,20,-0.012383470140865048,0.5190124382477515,13.41722201885741,0.0,13.41722201885741,15.436008075952346,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,21,-0.010609861138624516,0.5174486375180491,2.8006048355127837,0.0,2.8006048355127837,4.22226197019624,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,22,-0.010991837156560488,0.5159886036942691,2.5389823825013,0.0,2.5389823825013,3.942091324206066,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,23,-0.012289289224610611,0.5135054247265414,5.136974086003951,0.0,5.136974086003951,6.704583212865051,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,24,-0.013300585858595972,0.5107051708258766,5.940459031480252,0.0,5.940459031480252,7.5606855317947375,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,25,-0.012882833732209364,0.5152651082424281,-42.038231067006535,0.0,-14.309716025243882,-12.311831024688912,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,26,-0.01127050778842093,0.5188069426638838,-16.272340364274456,0.0,-11.399990869178701,-9.562952937930325,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,27,-0.009370113217991792,0.5188577594020378,-1.3858675002015286,0.0,-1.3858675002015286,-0.13720519301563083,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,28,-0.013983818300670485,0.5133325854481309,12.927664611703618,0.0,12.927664611703618,14.917969675548672,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,29,-0.09679362002948008,0.5140336127430919,23.854136335324224,27.15420364499245,-3.3000673096682256,-1.892773696394875,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,30,-0.011429614981154551,0.516088228972222,-7.189505625375837,0.0,-7.189505625375837,-5.547463818651075,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,31,-0.010726155305042645,0.5177800335039648,-6.148827574513534,0.0,-6.148827574513534,-4.5678722357058845,1.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,32,-0.01042657064482459,0.5183424555866525,3.8567533292103584,6.756550313853527,-2.8997969846431686,-1.5185396232566302,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,33,-0.010436966274457945,0.5188872446641262,6.083817780624867,8.932996777826148,-2.849178997201281,-1.4709305091788496,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,34,-0.011701443313033579,0.5194149883645381,20.864632775356686,23.664780755585333,-2.8001479802286475,-1.4249079911124423,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,35,-0.011837690113639601,0.5199262526592988,23.63592681490216,26.38857786209373,-2.75265104719157,-1.3804135958537118,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,36,-0.012829736892457269,0.5204215827834514,34.49377530116445,37.200412561827555,-2.7066372606631077,-1.3373913352121078,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,37,-0.013583137115532686,0.5209015041098956,42.88046264436619,45.542520193855566,-2.6620575494893757,-1.2957875813991315,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,38,-0.014632861939296063,0.5213665229801687,53.52354925245676,56.14241388256617,-2.6188646301094067,-1.255550949737694,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,39,-0.012791804400809757,0.521817127494317,38.38822629987982,40.96523923166464,-2.5770129317848216,-1.2166321882003672,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,40,-0.015820668759909153,0.5222537882622138,65.99106112380917,68.52751964932065,-2.5364585255114775,-1.1789840733214467,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,41,-0.014147698695978785,0.5226769591185331,53.043336626919576,55.54049568332034,-2.4971590564007613,-1.142561312061946,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,42,-0.01876257250367392,0.5191034593748565,78.90925118744717,71.0,7.909251187447168,9.648449307926962,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,43,-0.022408240952383206,0.5124661280530771,86.77215821188433,71.0,15.772158211884332,17.920794568804357,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,44,-0.02056123792506889,0.510398085331117,75.07321005853571,71.0,4.073210058535707,5.58371534929255,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,45,-0.01940245763994224,0.5111896910884058,65.54438171844224,69.10855403864171,-3.564172320199475,-2.1373355446799724,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,46,-0.014743141802622439,0.5119568136213298,26.356732504546333,29.84966030658981,-3.4929278020434786,-2.0712308388947793,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,47,-0.09238892017995305,0.5160233313977964,-12.901681165776454,0.0,-12.901681165776454,-10.979597996459868,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,48,-0.015851577624063837,0.5092869301556503,16.026337586127436,0.0,16.026337586127436,18.18828335379457,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,49,-0.024337231211380577,0.4948544179436555,35.51000362400351,0.0,35.51000362400351,38.96778297238604,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,50,-0.024127995505634943,0.4864207025999274,20.40140510385594,0.0,20.40140510385594,22.771031428065772,0.0,0.0,-0.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,51,-0.026141362284166147,0.4788005759362635,18.29945579596182,0.0,18.29945579596182,20.574341991892588,0.0,0.0,-1.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,52,-0.02809819851691803,0.4711755307759523,18.312136325678853,0.0,18.312136325678853,20.58762193284028,0.0,0.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,53,-0.024218572977252432,0.4721667760541634,-4.141232834647978,0.0,-4.141232834647978,-2.6763622511700165,0.0,3.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,54,-0.11156364713461811,0.47415683959970384,36.79571498157459,43.80070513669989,-7.004990155125299,-5.373171572959217,1.0,1.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,55,-0.02783451221236362,0.4760843358345052,35.90459711583082,42.73048155185748,-6.825884436026662,-5.204239833963695,1.0,1.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,56,-0.024098790601946453,0.4779513189936558,6.084686151739802,12.737095926634336,-6.652409774894534,-5.040854529706568,1.0,1.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,57,-0.024919605550206916,0.48972247314342787,-125.31381996817194,0.0,-35.06647344618557,-31.782116204384575,1.0,3.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,58,-0.020996808327971007,0.49986258155443203,-95.56461508757431,0.0,-30.24286458479921,-27.378292709711257,1.0,3.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,59,-0.09712386572250567,0.5071513600776313,-88.69833254688875,0.0,-22.05287448152978,-19.679702012637993,0.0,3.0,-1.0000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,60,-0.01444764390078041,0.5117057430531966,-58.78621348347556,0.0,-14.29388812465231,-12.296834034026354,0.0,3.0,-0.5000000298023224,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,61,-0.012300188457862207,0.5136998181805038,-28.427696690410006,0.0,-7.01646482591349,-5.384002843729473,0.0,3.0,-2.9802322387695312e-08,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,62,-0.011231660222773157,0.515123175084904,-5.3730628459071195,0.0,-5.3730628459071195,-3.843063641880673,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,63,-0.010740434099175999,0.514792952912705,-0.19000705152054853,0.0,-0.19000705152054853,0.8915998649374153,0.0,3.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,64,-0.010901206449105406,0.5143892715758992,0.03317487562289018,0.0,0.03317487562289018,1.0899396093757607,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,65,-0.011012121721736708,0.5139977201538677,0.005967546201456216,0.0,0.005967546201456216,1.0571888394850062,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,66,-0.011128906639804878,0.513606978861052,0.00415162897980458,0.0,0.00415162897980458,1.055001490602326,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,67,-0.011244573008351078,0.5132180899721631,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,68,-0.011361239675017743,0.5128292010832742,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,69,-0.011477906341684408,0.5124403121943854,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,70,-0.011594573008351074,0.5120514233054965,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,71,-0.011711239675017738,0.5116625344166076,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,72,-0.011827906341684402,0.5112736455277187,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,73,-0.011944573008351068,0.5108847566388298,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,74,-0.012061239675017732,0.5104958677499409,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,75,-0.012177906341684398,0.510106978861052,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,76,-0.012294573008351063,0.5097180899721632,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,77,-0.012411239675017727,0.5093292010832743,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,78,-0.012527906341684393,0.5089403121943854,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,79,-0.012644573008351057,0.5085514233054965,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,80,-0.013261239675017723,0.5081625344166076,0.0,0.0,0.0,1.05,0.0,0.0,-0.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,81,-0.013544573008351053,0.5077736455277188,0.0,0.0,0.0,1.05,0.0,0.0,-1.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,82,-0.01420815485276068,0.5069320798399295,1.038395023411471,0.0,1.038395023411471,2.2722273570309097,0.0,0.0,-1.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,83,-0.015223725328991987,0.5053804735530595,2.769707122424808,0.0,2.769707122424808,4.189336974549094,0.0,0.0,-2.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,84,-0.017101931863585624,0.5023454649068252,6.534807221225564,0.0,6.534807221225564,8.194523344832513,0.0,0.0,-2.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,85,-0.10018623522299772,0.5033881809996923,10.24484693502496,14.533755093410697,-4.288908158385738,-2.8153334507412318,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,86,-0.017574680476498038,0.5043981705216156,20.46326078360488,24.658324493632577,-4.195063710027696,-2.7269717091929664,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,87,-0.01728433068694205,0.5053765204292673,20.739453484642873,24.84361813769747,-4.104164653054596,-2.641544750659479,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,88,-0.016669537240900333,0.5063242780007683,17.90706090810495,21.923174069470896,-4.016113161365947,-2.5589454430525684,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,89,-0.018313674165702853,0.5072424524958233,36.08200017619089,40.012815156121746,-3.930814979930858,-2.4790711366486997,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,90,-0.01669798293470155,0.5081320167341604,22.099965200630972,25.948144476006874,-3.8481792753759017,-2.4018234435101276,1.0,1.0,-2.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,91,-0.019091294965331372,0.5089939085969843,48.29014387819071,52.058262372116275,-3.768118493925563,-2.327108029624675,1.0,1.0,-2.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,92,-0.017006212986767716,0.5098290324558453,33.340090738235965,37.030638964507375,-3.69054822627141,-2.254834418924519,1.0,1.0,-1.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,93,-0.018960497803586582,0.5106382605330327,54.7382904159665,58.35367749494043,-3.6153870789739244,-2.1849158084061484,1.0,1.0,-1.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,94,-0.01736696923210335,0.5114224341973405,44.48407552785544,48.026632079882496,-3.542556552027058,-2.1172688936308646,1.0,1.0,-0.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,95,-0.018406254996866295,0.5121823651987988,57.176907429762174,60.648888352001535,-3.4719809222393607,-2.0518137039373316,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,96,-0.019328424872192922,0.5116833009401237,71.24829661999655,71.0,0.24829661999655173,1.3474734984228303,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,97,-0.018099652029497988,0.5124351751321102,58.106642649215686,61.55514556460456,-3.4485029153888718,-2.030060318363714,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,98,-0.01418395039386245,0.5131638498272746,24.785596639355813,28.166430877465896,-3.380834238110083,-1.9674216769436847,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,99,-0.016476881051742047,0.5138700719793498,48.14761649997424,51.462870015519535,-3.315253515545294,-1.9067998106029471,1.0,1.0,0.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,100,-0.0921437950312256,0.5172234745836436,-10.859557405736389,0.0,-10.859557405736389,-9.054187031593328,0.0,3.0,-0.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,101,-0.02284417932517379,0.5025275757341195,36.152573138974056,0.0,36.152573138974056,39.678926893714845,0.0,0.0,-1.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,102,-0.019522383637384563,0.4972331435623492,12.33955536555538,0.0,12.33955536555538,14.294966863779887,0.0,0.0,-1.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,103,-0.023671507054630864,0.48908856008218776,19.653399673185838,0.0,19.653399673185838,21.990375396435898,0.0,0.0,-2.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,104,-0.02044995010088066,0.49329627449414737,-13.305015297569035,0.0,-13.305015297569035,-11.36082891229096,0.0,3.0,-2.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,105,-0.10521403524914262,0.4946256418017346,30.798609720792143,35.901945016318884,-5.10333529552674,-3.5892917304853915,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,106,-0.018716487327978287,0.49591260270655757,3.785150629027452,8.768842866871346,-4.9836922378438935,-3.474794443022147,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,107,-0.022026599388921545,0.49715860708788134,39.8303834633833,44.69824921979312,-4.86786575640982,-3.3642118295742476,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,108,-0.01786280437883069,0.5007577554049821,-11.56425224134353,0.0,-11.56425224134353,-9.717700456172027,1.0,3.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,109,-0.017431874580130145,0.5018504236428004,11.030384366926755,15.462186380478368,-4.4318020135516125,-2.950204242109388,1.0,1.0,-3.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,110,-0.019930332500836794,0.5029086990047743,36.365811584037374,40.69927345618534,-4.333461872147964,-2.8573434773295583,1.0,1.0,-2.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,111,-0.09569213128629295,0.5052617864536295,-8.039069776268818,0.0,-8.039069776268818,-6.353336111908935,0.0,3.0,-2.0,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,112,-0.022591684938365445,0.49533692033324744,24.202310213529753,0.0,24.202310213529753,26.797138525031652,0.0,0.0,-1.5,0.0,0.0,
heldout_evaluation,0,heldout_evaluation:000,bounded_offset_dp_oracle,offline,113,-0.026443812653894505,0.4841723702294355,27.348628163474807,0.0,27.348628163474807,30.14428528029235,0.0,0.0,-1.0,0.0,0.0,
