case_id,split,condition,domain,weather,ems_variant,controller_group,baseline_group,metric,baseline_value,controller_mean,delta_mean,delta_std,improvement_pct,n
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.13908214541617475,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,19.583333333333332,0.0,0.0,0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.02245943735787511,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6035900984602797,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08330063775431759,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07094443626478641,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.13908214541617475,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,19.583333333333332,0.0,0.0,0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.02245943735787511,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6035900984602797,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08330063775431759,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07094443626478641,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.13908214541617475,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,19.583333333333332,0.0,0.0,0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.02245943735787511,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6035900984602797,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08330063775431759,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07094443626478641,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.13908214541617475,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,19.583333333333332,0.0,0.0,0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.02245943735787511,0.0,0.0,-0.0,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,1
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6257925505362236,0.022202452075944002,0.019437924689550776,-3.6783989884163213,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08477423121574185,0.0014735934614242385,0.0012755654219558385,-1.7690062179000063,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07252513170486259,0.001580695440076177,0.0013368255402307007,-2.22807527030948,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.14083259835698853,0.0017504529408137626,0.001527599560636638,-1.2585748771532763,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,18.833333333333332,-0.7499999999999993,0.6666666666666661,-3.82978723404255,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.0227421061940113,0.0002826688361361934,0.00024668174723199325,-1.258574877153275,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6263532075257764,0.022763109065496744,0.020020348005191445,-3.771286030629727,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08481562119155288,0.0015149834372352928,0.001318638948330037,-1.818693683598802,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07255132038954414,0.0016068841247577265,0.0013694935203772361,-2.2649896304205472,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.14092753258094662,0.0018453871647718834,0.0016161764085733821,-1.326832541481109,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,18.833333333333332,-0.7499999999999993,0.6666666666666661,-3.82978723404255,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.022757436481372965,0.0002979991234978517,0.0002609854248294333,-1.326832541481108,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_tail_risk,0.6035900984602797,0.6300323209175037,0.026442222457224118,0.023346678310003165,-4.3808244245020855,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_RMSE,0.08330063775431759,0.08505462088209641,0.0017539831277788103,0.001531379100343548,-2.105605881376219,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_MAE_to_ref,0.07094443626478641,0.07280118243372166,0.0018567461689352554,0.0015887246923953643,-2.6171836252321588,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,abs_final_SOC_error,0.13908214541617475,0.14122767913332385,0.002145533717149095,0.0018821768958974146,-1.5426377776450213,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,time_in_SOC_band_0p03_pct,19.583333333333332,18.75,-0.8333333333333321,0.7453559924999288,-4.255319148936165,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,SOC_corrected_fuel_kg,0.02245943735787511,0.022805905123204212,0.0003464677653290997,0.0003039400489786488,-1.5426377776450189,5
C066_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_ungated,map_rule_zero_offset,engine_switch_count,0.0,0.0,0.0,0.0,nan,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.4734817306057821,-0.0336754483310599,0.0,6.640041732555976,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.0758174079641203,-0.0025569547945738513,0.0,3.2624887840510137,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06366812818453792,-0.003572300611270521,0.0,5.312727291074633,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.01311227623195177,-0.016384128583379676,0.0,55.54618837772271,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,23.333333333333332,5.833333333333332,0.0,33.33333333333333,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.03682974412603742,0.0005622647814356452,0.0,-1.5503277084497336,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_fitted,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.4873637756230311,-0.019793403313810853,0.0,3.902814380998005,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07691613457300701,-0.0014582281856871382,0.0,1.8605933552236447,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06528452249224033,-0.0019559063035681085,0.0,2.9088248522443,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.019703223986977325,-0.00979318082835412,0.0,33.20126940780215,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,20.833333333333332,3.333333333333332,0.0,19.04761904761904,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.036531119603716126,0.0002636402591143505,0.0,-0.7269329544778302,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_9knob_hand,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.49594973643934065,-0.01120744249750133,0.0,2.209855832267935,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07755394453891196,-0.0008204182197821958,0.0,1.0467941185157335,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06613323994185662,-0.001107188853951821,0.0,1.646611828300595,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.023340930286584682,-0.006155474528746763,0.0,20.86855861683628,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,18.75,1.25,0.0,7.142857142857142,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.03639623972117157,0.00012876037656979478,0.0,-0.3550298473912554,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,adaptive_rule_calibration,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.49572893459046974,-0.01142824434637224,0.0,2.2533929955067125,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07751748493123982,-0.0008568778274543332,0.0,1.0933139323793466,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06604883447379663,-0.0011915943220118103,0.0,1.7721396834490304,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.02183073440736294,-0.007665670407968506,0.0,25.98849065152542,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,19.166666666666668,1.6666666666666679,0.0,9.52380952380953,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.03640083424186035,0.0001333548972585752,0.0,-0.3676982786464987,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,conservative_soc_ref_rule,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.5022815664986017,-0.0048756124382403065,0.0,0.9613612191118137,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07801920630696407,-0.00035515645173007926,0.0,0.45315386209080394,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06675876309331945,-0.00048166570248898977,0.0,0.7163334784072872,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.026232404693929512,-0.003264000121401933,0.0,11.065755782228052,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,17.916666666666668,0.41666666666666785,0.0,2.3809523809523876,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.036319010545148564,5.1531200546788e-05,0.0,-0.14208652345853795,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,fixed_retuned_calibration,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.4822695308712965,-0.024887648065545498,0.0,4.907284979721216,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07649135912895332,-0.001883003629740837,0.0,2.402575999933031,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06462912491073197,-0.002611303885076466,0.0,3.883532469738275,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.015844364455166904,-0.013652040360164541,0.0,46.28374354649681,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,22.083333333333332,4.583333333333332,0.0,26.190476190476186,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.036628470096083734,0.00036099075148195853,0.0,-0.9953566059883621,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,global_static_tuned,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.46350920124372935,-0.04364797769311263,0.0,8.606400442681746,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07498127629527213,-0.0033930864634220265,0.0,4.329332123399789,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.062335392132809815,-0.004905036662998623,0.0,7.294773026944748,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.007013329469320206,-0.02248307534601124,0.0,76.22310409275755,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,26.25,8.75,0.0,50.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.03712300854620678,0.0008555292016050042,0.0,-2.3589431001698364,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,per_task_static_oracle,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,1
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.49500868810223747,-0.012148490834604486,0.005938221841700314,2.3954094192399036,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07749704312086757,-0.0008773196378265874,0.00045160210530239924,1.1193961991471062,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06611227155116672,-0.001128157244641706,0.0005676421776384021,1.6777960296291743,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,abs_final_SOC_error,0.029496404815331445,0.023692722714277893,-0.005803682101053554,0.0031642636975128978,19.67589656227173,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,time_in_SOC_band_0p03_pct,17.5,19.0,1.5,1.0736748938937601,8.571428571428571,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,constraint_violation_steps,0.0,0.0,0.0,0.0,nan,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,SOC_corrected_fuel_kg,0.036267479344601776,0.03647741133448934,0.00020993198988756705,0.00010764346858617106,-0.5788436188047746,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl,map_rule_zero_offset,engine_switch_count,1.0,1.0,0.0,0.0,-0.0,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_tail_risk,0.507157178936842,0.48969240104036593,-0.01746477789647599,0.007989826972575489,3.4436617722907044,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_RMSE,0.07837436275869415,0.07715729711284845,-0.001217065645845694,0.0005454472492744431,1.5528874532516483,5
C067_ood_weather_weather_ice_nominal,ood_weather,weather_ice,sumo_weather,ice,nominal,v3_meta_rl_floor085,map_rule_zero_offset,SOC_MAE_to_ref,0.06724042879580844,0.06579779149796958,-0.001442637297838867,0.0006448322775710429,2.1454909251393657,5
