reward,reward_version,confidence_gate_enabled,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,SOC_tail_risk,SOC_tail_risk_sum,SOC_tail_violation_steps,SOC_critical_violation_steps,battery_limit_proximity_risk,battery_limit_proximity_risk_sum,battery_limit_usage_peak,battery_limit_violation_steps,constraint_violation_steps,action_magnitude_mean,action_rate_mean,raw_action_magnitude_mean,raw_action_rate_mean,raw_action_saturation_ratio,final_action_saturation_ratio,confidence_mean,confidence_min,confidence_p5,confidence_p50,confidence_p95,distribution_confidence_mean,distribution_confidence_min,safety_margin_confidence_mean,safety_margin_confidence_min,stability_confidence_mean,stability_confidence_min,distribution_risk_mean,distribution_risk_max,action_attenuation_ratio_mean,fallback_activation_ratio,direction_suppression_ratio,reward_fuel_cost_sum,reward_soc_tracking_sum,reward_soc_tail_sum,reward_battery_limit_sum,reward_constraint_sum,reward_engine_switch_sum,reward_battery_throughput_sum,reward_action_magnitude_sum,reward_action_rate_sum,reward_terminal_soc_sum,last_delta_P_eng_on_kw,last_delta_SOC_ref,episode_reward,steps,split,task_idx,task_key,profile_uid,source_family,source_id,profile_id,initial_SOC,mass_scale,grade_bias,start_idx,abs_final_SOC_error,controller_group,policy,seed
-3.4908626025245866,robustness_v2,0.0,0.4276369865162125,-0.12236301348378753,0.03021059771598568,0.04997017525224323,2.449139530730759,1.6557299968004224,4.0,95.0,0.28812573417600873,0.10544495522048543,1.0248219605897637,245.9572705415433,177.0,149.0,0.0,0.0,0.5969585439849474,0.0,0.0,0.45898408872288804,0.02589195298593646,0.45898408872288804,0.02589195298593646,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6042119543197136,31.88948010285448,196.7658164332346,0.0,0.0,0.2,0.4149010572134526,0.33046854388047964,0.03728441229974851,2.170890404513626,-0.4914269596338272,-0.004175184369087219,-232.4130529083161,240,weather_snow,0,weather_snow:000,sumo_weather:snow:b07f9bef4cb46274,sumo_weather,snow,b07f9bef4cb46274,0.55,1.0,0.0,0,0.12236301348378753,old_no_gate,old_no_gate_seed_20260710,20260710
-1.4143689663089374,robustness_v2,0.0,0.4649152162798783,-0.08508478372012174,0.03418260019516134,0.04792236790116186,2.361471598816502,1.942970004327595,4.0,57.0,0.3997658130529969,0.09423661015479712,0.7838368960907468,188.12085506177922,165.0,98.0,0.0,0.0,0.558097750343804,0.0,0.0,0.47316549962619325,0.037082715402357275,0.47316549962619325,0.037082715402357275,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6836520039032269,29.560232595983283,150.49668404942335,0.0,0.0,0.2,0.5756627707963149,0.34067915973085905,0.05339911017939447,0.8174388569193405,0.48843634128570557,0.00018094230443239213,-182.7277485469358,240,weather_snow,1,weather_snow:001,sumo_weather:snow:7fcf69e3aabc2772,sumo_weather,snow,7fcf69e3aabc2772,0.55,1.0,0.0,0,0.08508478372012174,old_no_gate,old_no_gate_seed_20260710,20260710
-4.046823710175294,robustness_v2,0.0,0.4155813460178818,-0.13441865398211822,0.017301225734392814,0.0390075873224143,1.7043492389055417,1.3625799959897988,4.0,64.0,0.24038762315996393,0.09701047563104155,0.8644027561828266,207.45666148387838,154.0,126.0,0.0,0.0,0.3683740307129404,0.0,0.0,0.44788330800262177,0.023682933983703455,0.44788330800262177,0.023682933983703455,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34602451468785633,26.868503299692133,165.96532918710278,0.0,0.0,0.2,0.3461581773503482,0.3224759817618877,0.034103424936532976,2.5325596194635462,0.6546556949615479,0.0013139763474464417,-196.6151542049951,240,weather_ice,0,weather_ice:000,sumo_weather:ice:2a0bc2467d0d29b3,sumo_weather,ice,2a0bc2467d0d29b3,0.55,1.0,0.0,0,0.13441865398211822,old_no_gate,old_no_gate_seed_20260710,20260710
-4.136341751041979,robustness_v2,0.0,0.4135843369415539,-0.13641566305844616,0.0,0.022028845111112718,0.0,0.4971550023853779,0.0,44.0,0.14266753510899302,0.09014461104261176,0.7319202509300538,175.6608602232129,161.0,94.0,0.0,0.0,0.2904161341733226,0.0,0.0,0.28740744587758355,0.017880525393411516,0.28740744587758355,0.017880525393411516,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.26390478105131,140.52868817857032,0.0,0.0,0.0,0.20544125055695134,0.20693336103186002,0.02574795656651259,2.5924698917533844,0.45617079734802246,0.0011502651870250703,-173.82318541953043,240,weather_ice,1,weather_ice:001,sumo_weather:ice:2be4ad186ddb0e7a,sumo_weather,ice,2be4ad186ddb0e7a,0.55,1.0,0.0,0,0.13641566305844616,old_no_gate,old_no_gate_seed_20260710,20260710
-0.0020204379480305876,robustness_v2,1.0,0.5540629102588159,0.004062910258815888,0.20777446568772676,0.207118373720095,10.88154806318738,2.5629799972623597,14.0,33.0,0.43365766079869816,0.05580404181253241,0.1863201424448608,44.7168341867666,88.0,1.0,0.006117383714882818,1.4681720915718763,1.0,1.0,1.0,0.36450885487515616,0.06899125564406809,0.45355907657843947,0.13935820085093223,0.0,0.0,0.6727075505427481,0.0,0.0,0.8108302343145367,0.9176249342350183,0.8208596214204005,0.3489166943029353,0.7799525856067352,0.0,0.9345693609960635,0.8682051282051282,1.5101220596560545,3.6278817572122377,0.8029433723145678,0.0,0.22083333333333333,4.155489313754535,25.664841282887938,35.77346734941327,0.5872688366287505,4.0,0.7000000000000001,0.6244670315501206,0.2624463755101125,0.09934740812745808,0.0,0.3656445587102197,0.00015500174760175328,-71.86732759787215,240,meta_validation,0,meta_validation:000,sumo_selected:f6197f7d2c047e73,sumo_selected,osm_custom_freeway_corridor,f6197f7d2c047e73,0.65,1.15,2.0,356,0.004062910258815888,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.6935029470681724,robustness_v2,1.0,0.4911163808341053,-0.05888361916589474,0.03059390402414662,0.04010262243012244,2.8098861447578316,1.4614699980653818,6.0,64.0,0.32321988922043027,0.04908091465629847,0.1137138297322233,27.29131913573359,26.0,0.0,0.0,0.0,0.4681478070020042,0.0,0.0,0.6292884990281025,0.07850330327664053,0.6924392858539362,0.1215832449695029,0.0,0.0,0.8761434870639916,0.24249557484032258,0.6098562951557907,0.9087172831926833,0.9604470733918016,0.9190039935476171,0.2748041910793406,0.9561225842148829,0.24249557484032258,0.9452737686314869,0.8816666666666667,0.9955764831275182,4.018234169647501,0.9080863789656555,0.0,0.05,0.6118780804829325,24.881863218296914,21.833055308586886,0.0,0.0,0.3,0.465436640477418,0.45308771930023356,0.11304475671836249,0.3476097733835175,-0.830453440913568,0.0025581559659907573,-49.00597549724627,240,meta_validation,1,meta_validation:001,sumo_selected:0fadd2f57d440ca3,sumo_selected,osm_custom_mixed_arterial,0fadd2f57d440ca3,0.55,1.0,-2.0,208,0.05888361916589474,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.26221012841981384,robustness_v2,1.0,0.5039040352339197,-0.046095964766080355,0.07480051673467823,0.08224424310240652,12.787307121384151,0.7851800008732821,14.0,32.0,0.2956018069229242,0.04819204180552207,0.130694028035104,31.36656672842496,33.0,0.0,0.006725041080333792,1.61400985928011,1.0,1.0,1.0,0.4570384738755272,0.060326429240356375,0.5192376772725078,0.10844150256802053,0.0,0.0,0.8155023637973411,0.0,0.09673611111110988,0.9265552672105737,0.9745621459723385,0.9120239505266156,4.2290212681169136e-06,0.8743512126233013,0.0,0.9537796284720061,0.8709523809523809,1.0369018287626324,12.436609249698064,0.8598533959210715,0.0,0.0875,1.496010334693565,17.625446251701547,25.093253382739967,0.645603943712044,4.0,0.7000000000000001,0.4256666019690092,0.32906770119037987,0.08687005810611317,0.10795003406287512,-0.5498821999692046,0.001324711207159326,-50.50986830817548,240,meta_validation,2,meta_validation:002,sumo_selected:8c747fdfd72b839f,sumo_selected,osm_custom_urban_signalized,8c747fdfd72b839f,0.65,1.15,-2.0,40,0.046095964766080355,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-2.639168589676334,robustness_v2,1.0,0.4472137661545303,-0.10278623384546975,0.21535751813635598,0.23195577360183256,11.355602700967555,2.5456200058683756,11.0,23.0,0.41490566423047986,0.049857755136188536,0.17338865285700633,41.61327668568152,37.0,17.0,0.020833333333333332,5.0,1.0,5.0,5.0,0.36236717012011443,0.05539720808802576,0.4618305151139974,0.12878742811079952,0.0,0.0,0.7222673484979975,0.0,0.0,0.8663564877714613,0.913969899539374,0.8262135597145899,0.0017497128323011272,0.8265256054770899,0.0,0.9483423466162451,0.8816666666666667,1.523663583622995,8.908074708052686,0.7372293555790013,0.075,0.19166666666666668,4.3071503627271195,14.34097912294864,33.290621348545216,2.0,20.0,0.5499999999999999,0.5974641564918913,0.26090436248648247,0.07977197964675713,1.5835870153640923,0.0,0.0001222450523663384,-77.0104783482102,240,meta_validation,3,meta_validation:003,sumo_selected:4cf1c827db3f77d1,sumo_selected,osm_custom_freeway_corridor,4cf1c827db3f77d1,0.65,1.15,2.0,126,0.10278623384546975,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-1.5626402826690287,robustness_v2,1.0,0.4632009319056219,-0.08679906809437815,0.09864462676580202,0.11266122269013341,13.664347656438938,0.9690099982582026,13.0,32.0,0.259599326102923,0.0555989930672606,0.2179348104171384,52.30435450011322,84.0,4.0,0.0,0.0,0.6982426332669773,0.0,0.0,0.36459904640746976,0.06457074675382538,0.41671015234059844,0.10189184932368923,0.0,0.0,0.7234317271625764,0.0,0.12630438207918981,0.8934500127596531,0.9667974348242991,0.9202121156021223,0.018950313099202594,0.7885295834062745,0.0,0.9505414683836533,0.8691666666666666,0.9818439978431576,7.0408937866623456,0.8583810924468656,0.0,0.20833333333333334,1.9728925353160403,21.583013342928417,41.84348360009058,0.0,0.0,0.65,0.3738230295882098,0.26251131341337836,0.09298187532550861,0.8799773794175041,-1.098603940616842,0.0008741240739854059,-67.65868307607965,240,meta_validation,4,meta_validation:004,sumo_selected:467b89c0434b8783,sumo_selected,osm_custom_urban_signalized,467b89c0434b8783,0.55,1.15,2.0,55,0.08679906809437815,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.327095151925869,robustness_v2,1.0,0.5018297790431185,-0.048170220956881504,0.10570618956034074,0.11348487356653572,8.808456783970142,1.6108100004959844,16.0,41.0,0.2980471660420603,0.03449064747940543,0.04307701557058809,10.338483736941141,9.0,0.0,0.00019597198399386333,0.0470332761585272,0.8825307349066519,0.0,0.0,0.3816663746154123,0.042302788578036696,0.44492099905645865,0.0920035132288751,0.0,0.0,0.8518521803875436,0.0,0.5791655870472427,0.8921667416197585,0.9283619989594905,0.8630162517235699,0.3505863600050629,0.976223908931212,0.0,0.9585509971279493,0.8858333333333334,1.3173628131024777,3.6196481389288913,0.8623376363822047,0.0,0.004166666666666667,2.1141237912068145,11.526220324103837,8.270786989552914,0.01881331046341088,0.0,0.8000000000000002,0.4291879191005665,0.2747997897230967,0.06091601555237285,0.1375653873424566,-0.3014013718076158,0.0009213525226898458,-23.632413527045475,240,meta_validation,5,meta_validation:005,sumo_selected:3b0bb0ef554d6c76,sumo_selected,osm_custom_freeway_corridor,3b0bb0ef554d6c76,0.65,1.0,0.0,218,0.048170220956881504,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.004943951978832838,robustness_v2,1.0,0.5551257341647782,0.0051257341647781285,0.09473024933882555,0.09390252910886736,12.65384550010583,1.0048699985947456,8.0,17.0,0.27555426234906844,0.05112143638866611,0.1685250590517251,40.446014172414024,69.0,0.0,0.0,0.0,0.7894793444051845,0.0,0.0,0.3497141342516574,0.04688140767698315,0.4127710752559998,0.10062829041141756,0.0,0.0,0.6948658759701739,0.0,0.03840277777777732,0.8663532505698173,0.9149847054354073,0.8695702841903525,0.00031003765416624796,0.781378128026486,0.0,0.950316336060151,0.8753486187684522,1.3217190956982128,10.049139765925831,0.8349038369737652,0.0,0.175,1.8946049867765116,20.257789259344197,32.356811337931234,0.0,0.0,0.39999999999999997,0.3967981377826587,0.2517941766611932,0.06750922705485579,0.0,0.27475230397127365,0.0019371108068069972,-55.62530712555068,240,meta_validation,6,meta_validation:006,sumo_selected:1259b73ed00d8872,sumo_selected,osm_custom_urban_signalized,1259b73ed00d8872,0.65,1.0,2.0,41,0.0051257341647781285,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-1.6139797874201733,robustness_v2,1.0,0.4614586796406977,-0.08854132035930234,0.11487493601027599,0.12917287649891931,11.847448767746316,1.3014999938216059,14.0,46.0,0.3039148929270614,0.08773359419863086,0.6415005039192686,153.96012094062448,240.0,26.0,0.0,0.0,0.5723789094089877,0.0,0.0,0.2905425402566226,0.044999728905500073,0.4064605799389368,0.1480658760660792,0.0,0.0,0.33058298178701845,0.0,0.0,0.3031969165345394,0.8673066194846542,0.8809942722473644,0.7290362184901201,0.33196257519153,0.0,0.9351202916043853,0.8816666666666667,1.249705348284248,1.987560897744587,0.6284940068398314,0.0,0.65,2.2974987202055197,38.399999999999885,123.16809675249942,0.0,0.0,0.7000000000000001,0.43763744581496483,0.20919062898476826,0.06479960962392009,0.9477705242711669,0.1807354942708094,-0.0003623246717578545,-166.22499368139975,240,meta_validation,7,meta_validation:007,sumo_selected:603b240baf8e489f,sumo_selected,osm_custom_freeway_corridor,603b240baf8e489f,0.45,1.0,2.0,87,0.08854132035930234,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-1.2750665644076544,robustness_v2,1.0,0.46763728711592034,-0.0823627128840797,0.08133072663314943,0.09463092548404747,16.859519431549963,0.6475200021248311,2.0,3.0,0.1557655667789447,0.08315823826239152,0.5850654701266547,140.41571283039713,158.0,79.0,0.0,0.0,0.8130551362276379,0.0,0.0,0.26863219536970273,0.04807583630305969,0.3777375449825329,0.14761450435952359,0.0,0.0,0.447032745938861,0.0,0.0,0.6175925925925984,0.868142988949896,0.8448464884902573,0.022087336985976876,0.5072263194609283,0.0,0.9351057568075002,0.8816666666666666,1.4483679297356777,6.90357771533909,0.6849065411514978,0.0,0.5041666666666667,1.6266145326629886,32.86784710532364,112.33257026431774,0.0,0.0,0.1,0.22430241616168173,0.19341518066618615,0.06922920427640594,0.7266264334235983,0.26711887577662535,-0.0006544901060962918,-148.14060513683222,240,heldout_evaluation,0,heldout_evaluation:000,sumo_selected:5e31676b25d223bc,sumo_selected,osm_custom_suburban_arterial,5e31676b25d223bc,0.45,1.0,2.0,189,0.0823627128840797,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.7870300483801862,robustness_v2,1.0,0.48373929150310707,-0.06626070849689297,0.0316571986439995,0.04235719343715805,94.40765096478759,0.04501000040955841,5.0,17.0,0.1469938604599744,0.12047554307999976,1.3784144797678088,330.8194751442741,240.0,224.0,0.0,0.0,0.2742514592928,0.0,0.0,0.3241935385289027,0.024823350354072973,0.47414177779911115,0.16188952670977766,0.0,0.0,0.028179737688357263,0.0,0.0,0.0,0.18346259777458507,0.8883060492889389,0.001244410274272399,0.02828833275973787,0.0,0.9432344989849106,0.9066666666666666,1.1977134180020033,9.144051028242526,0.6005276581254091,0.0,0.9416666666666667,0.6331439728799904,38.399999999999885,264.6555801154194,0.0,0.0,0.25,0.21167115906236353,0.23341934774081002,0.035745624509865064,0.40256001858965706,0.2561388065211077,-0.0002938243934242753,-304.822120238202,240,heldout_evaluation,1,heldout_evaluation:001,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.15,0.0,946,0.06626070849689297,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.003410674225514265,robustness_v2,1.0,0.5433397878588253,-0.006660212141174737,0.021516139757095737,0.022591652483242373,76.99473252284268,0.03751000043749809,2.0,8.0,0.12648652974137076,0.040317730761957264,0.0799017098022323,19.17641035253575,39.0,0.0,0.0,0.0,0.26560082475434155,0.0,0.0,0.4072196568634258,0.04952884687148699,0.47867202806081005,0.10857910655271305,0.0,0.0,0.8212295964402047,0.0018031400801324675,0.6151040972659267,0.8682689035681804,0.8849253223458934,0.8563558551124618,0.0018031400801324675,0.9403596777322661,0.5115383151945847,0.9516327293732181,0.8816666666666667,1.3979786061728554,8.886946638870887,0.8509865422251518,0.0,0.04583333333333333,0.43032279514191446,15.844021888762798,15.341128282028599,0.0,0.0,0.1,0.18214060282757408,0.29319815294166635,0.07132153949494127,0.0,0.5432664560569329,0.0015864072662723839,-32.262133261197505,240,heldout_evaluation,2,heldout_evaluation:002,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.55,1.0,2.0,908,0.006660212141174737,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-1.1878213278399543,robustness_v2,1.0,0.4695260967414784,-0.08047390325852166,0.10162001837225029,0.11461520609940391,14.383464569295553,0.9483299977369605,8.0,60.0,0.25255043829071705,0.05957841239419871,0.2159447808261645,51.82674739827948,123.0,0.0,0.0029777336171180183,0.7146560681083244,0.976805999591649,0.0,0.0,0.34815102391350156,0.060950795357970426,0.4154688298401049,0.11607653488172558,0.0,0.0,0.692358874116056,0.0574193452992654,0.20360146968761972,0.7813666356548136,0.9293908084949706,0.8727981132797853,0.4938777024596261,0.767326538917486,0.0574193452992654,0.9419252961247291,0.8691666666666666,1.267708855516686,2.9695693254976088,0.8288979862551545,0.0,0.32083333333333336,2.0324003674450064,28.9980100381011,41.46139791862355,0.2858624272433298,0.0,0.39999999999999997,0.3636726311386303,0.2506687372177211,0.08776914531547753,0.6697364399807606,0.19845158795888324,-0.0008271124669494606,-74.54951770506558,240,heldout_evaluation,3,heldout_evaluation:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.55,1.15,2.0,67,0.08047390325852166,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-2.661484575018699,robustness_v2,1.0,0.4456399539926342,-0.10436004600736587,0.030755611800715954,0.047608011574632694,4.847378660281641,0.8516500008944416,4.0,17.0,0.2618958255468515,0.06694421001134376,0.3215898829755621,77.1815719141349,128.0,12.0,0.005969213587747119,1.4326112610593087,1.0,1.0,1.0,0.1670327872044585,0.03603432414402721,0.2918478063397077,0.1490477860152277,0.0,0.0,0.46360656781808507,0.0,0.0,0.45311214173462133,0.9070771135773363,0.6220057363692824,0.14098915326732478,0.6473759159304322,0.0,0.9328462511380525,0.8612121212121212,2.4168125709961505,4.948575955192956,0.5288292604194522,0.0,0.42083333333333334,0.6151122360143192,29.74060083555625,61.7452575313079,0.5730445044237236,4.0,0.2,0.37712998878746257,0.12026360678721026,0.05188942676739921,1.6308013802209758,-0.5024500956034712,-0.0,-99.05409950986525,240,heldout_evaluation,4,heldout_evaluation:004,sumo_selected:3c98a08d6afa44ea,sumo_selected,osm_custom_suburban_arterial,3c98a08d6afa44ea,0.65,1.0,0.0,36,0.10436004600736587,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-2.728932491838494,robustness_v2,1.0,0.4448908053352875,-0.10510919466471252,0.11499932991736574,0.13197270465389227,9.423434839332213,1.6380599993467324,17.0,111.0,0.3892502979272837,0.12616377703584908,1.4986742291747641,359.6818150019434,240.0,226.0,0.0019412379183337681,0.46589710040010435,0.9513094056765053,0.0,0.0,0.37094126148674145,0.03375618778399678,0.5437437959755024,0.19450697028525935,0.0,0.0,0.009741064242519831,0.0,0.0,0.0,0.03672269759405306,0.8626440109858151,0.5607354708977503,0.009741064242519831,0.0,0.9311673520668258,0.8816666666666666,1.346420719241493,2.689112344347756,0.5471523079752906,0.0,0.8083333333333333,2.2999865983473162,38.399999999999885,287.74545200155455,0.18635884016004176,0.0,0.8500000000000002,0.5605204290152885,0.2670777082704539,0.048608910408955326,1.6532758399413754,-1.3191070189349403,-0.0,-332.011280327698,240,heldout_evaluation,5,heldout_evaluation:005,sumo_selected:df293e00ad8c0c28,sumo_selected,osm_custom_suburban_arterial,df293e00ad8c0c28,0.45,1.0,2.0,64,0.10510919466471252,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.03402375117457414,robustness_v2,1.0,0.5228468548996051,-0.027153145100394904,0.1606505572442793,0.16503533546025215,10.80828882992127,1.995119997853412,12.0,54.0,0.3516168809452067,0.03324553133386105,0.054442719172155485,13.066252601317316,17.0,0.0,0.0,0.0,0.7793695571987924,0.0,0.0,0.33099609626756377,0.045538505414011096,0.3909803251477619,0.09266642269002359,0.0,0.0,0.8185516158951008,0.0,0.5233534097976719,0.8483096734448874,0.9428863316920159,0.8509492355539235,0.6151670572027104,0.9516727134164306,0.0,0.9555412010387697,0.8816666666666667,1.3914938139534896,2.464400054613908,0.8489330079717685,0.0,0.025,3.2130111448855887,8.982640445879156,10.453002081053858,0.0,0.0,0.6,0.5063283085610976,0.23831718931264598,0.06557544779617588,0.0,0.1260289234943909,0.0018120761740576087,-24.058874617488517,240,heldout_evaluation,6,heldout_evaluation:006,sumo_selected:1fdc1e7698e27d2d,sumo_selected,osm_custom_suburban_arterial,1fdc1e7698e27d2d,0.65,1.15,0.0,1,0.027153145100394904,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.14044835253752205,robustness_v2,1.0,0.5267530785756019,-0.023246921424398104,0.09722493896840763,0.10097892747593604,5.746966927434687,2.270819989586248,7.0,46.0,0.3623514294111264,0.011325265047902754,1.9407133852620405e-07,4.6577121246288974e-05,0.0,0.0,0.0,0.0,0.7836057004276488,0.0,0.0,0.48528395892822856,0.0509036850233436,0.5732362902193892,0.12211618070640401,0.0,0.0,0.8422761593820686,0.5227086996261028,0.6698062364433269,0.8734858848334661,0.9085234180146038,0.8422761593820686,0.5227086996261028,1.0,1.0,0.950146980177481,0.8816666666666667,1.442508777107212,2.8476546265532754,0.8422761593820686,0.0,0.0,1.9444987793681525,1.3681240363226432,3.7261696997031185e-05,0.0,0.0,0.35,0.5217860583520193,0.3494044504283246,0.0733013064336148,0.0,-0.764224945860844,0.0034544358174186315,-4.607151892601753,240,heldout_evaluation,7,heldout_evaluation:007,sumo_selected:b9a1649afa22793a,sumo_selected,osm_custom_suburban_arterial,b9a1649afa22793a,0.55,1.0,-2.0,185,0.023246921424398104,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-3.5468877347184824,robustness_v2,1.0,0.4264026024691462,-0.12359739753085386,0.0633090105475772,0.08326792043593279,13.123693070314172,0.6475200021248311,4.0,10.0,0.1722234867310561,0.10394640624193746,1.010372667498563,242.48944019965512,240.0,148.0,0.0019461001417812982,0.46706403402751157,0.9525069620910459,0.0,0.0,0.28288773925994504,0.024557518397462126,0.4192254896670258,0.15081724716758377,0.0,0.0,0.13110380217501744,0.0,0.0,0.0,0.6063845061730797,0.8728785055992617,0.024849269491233752,0.13110380217501744,0.0,0.9445316718246785,0.8941666666666667,1.2940772872094184,6.796071405233531,0.6348153293141439,0.0,0.9333333333333333,1.266180210951544,38.399999999999885,193.99155215972414,0.18682561361100464,0.0,0.2,0.24800182089272216,0.2036791722671606,0.03536282649234546,2.207921925925616,-0.9874482992048859,-0.0,-236.73952372986452,240,stress_low_soc,0,stress_low_soc:000,sumo_selected:5e31676b25d223bc,sumo_selected,osm_custom_suburban_arterial,5e31676b25d223bc,0.45,1.0,0.0,189,0.12359739753085386,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.8518208856134544,robustness_v2,1.0,0.480060959623478,-0.06993904037652204,0.028085365636337064,0.039379349429196485,83.75578098463004,0.04501000040955841,3.0,17.0,0.15624336374987988,0.12675181913368802,1.5052350108631642,361.25640260715943,240.0,226.0,0.0,0.0,0.2914678438335805,0.0,0.0,0.36507961422842267,0.017194065526218674,0.520763695160787,0.16021301760400697,0.0,0.0,0.0213580494025288,0.0,0.0,0.0,0.04332373037709179,0.8535118225870327,0.001173852557507294,0.0213580494025288,0.0,0.9433785688385969,0.9066666666666667,1.4113758881828802,9.183860949595763,0.6694989642354874,0.0,0.95,0.5617073127267413,38.399999999999885,289.0051220857274,0.0,0.0,0.15000000000000002,0.2249904437998274,0.26285732224446423,0.024759454357754895,0.444457868160564,0.22709109247352977,-0.0005870059580737075,-329.07389448701684,240,stress_low_soc,1,stress_low_soc:001,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.0,0.0,946,0.06993904037652204,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.8913240067210866,robustness_v2,1.0,0.47802476794655546,-0.07197523205344458,0.025691920290011907,0.03731471493979063,91.93761302258211,0.03751000043749809,2.0,12.0,0.1449048226715222,0.10053019123731864,0.8983461145556342,215.6030674933522,179.0,128.0,0.0,0.0,0.30956928861937066,0.0,0.0,0.3362562649901945,0.03447718744790804,0.4598169362921653,0.14708904960330235,0.0,0.0,0.34000043417649894,0.0,0.0,0.0,0.8939628431187917,0.8702978685299182,0.0014021122213951141,0.38639181835092734,0.0,0.9435448743055111,0.8816666666666667,1.3163616626214447,9.062129612970383,0.7111553947736332,0.0,0.65,0.5138384058002379,35.704174539668195,172.48245399468158,0.0,0.0,0.1,0.20866294464699248,0.24210451079294032,0.049647149924987574,0.47583247223473585,0.7158378169449143,-0.0017915465719277528,-209.77671401774987,240,stress_low_soc,2,stress_low_soc:002,sumo_selected:e1db93d75f4c1e59,sumo_selected,osm_custom_suburban_arterial,e1db93d75f4c1e59,0.45,1.0,0.0,908,0.07197523205344458,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
-0.9186304141443831,robustness_v2,1.0,0.47698712115276964,-0.0730128788472304,0.0893684691857812,0.10115882641589616,12.64936014316724,0.9483299977369605,8.0,73.0,0.23952714463009483,0.09962685113942052,0.8833147847983862,211.99554835161268,178.0,124.0,7.154413602559749e-05,0.017170592646143398,0.8696554912057223,0.0,0.0,0.3220587893504399,0.04310559069052896,0.4322607112153808,0.14263239379139636,0.0,0.0,0.32491463936145304,0.0,0.0,0.0,0.8378236550068279,0.8757703361718077,0.587537117652778,0.3742288197892117,0.0,0.9404172038396778,0.8816666666666667,1.2665506657173693,2.578313053083544,0.7162678439098827,0.0,0.6041666666666666,1.787369383715624,35.10655420905876,169.59643868129012,0.00686823705845736,0.0,0.39999999999999997,0.34491908826733514,0.2318823283323169,0.06207205059436168,0.4940636830495521,0.11705413769377203,-0.0016558861089681922,-208.03016766136662,240,stress_low_soc,3,stress_low_soc:003,sumo_selected:1fed345b65c63d81,sumo_selected,osm_custom_suburban_arterial,1fed345b65c63d81,0.45,1.0,0.0,67,0.0730128788472304,gate_current,gate_current_seed_20260706_step_70000,20260706_step_70000
