reward,reward_version,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,SOC_tail_risk,SOC_tail_risk_sum,SOC_tail_violation_steps,SOC_critical_violation_steps,battery_limit_proximity_risk,battery_limit_proximity_risk_sum,battery_limit_usage_peak,battery_limit_violation_steps,constraint_violation_steps,action_magnitude_mean,action_rate_mean,reward_fuel_cost_sum,reward_soc_tracking_sum,reward_soc_tail_sum,reward_battery_limit_sum,reward_constraint_sum,reward_engine_switch_sum,reward_battery_throughput_sum,reward_action_magnitude_sum,reward_action_rate_sum,reward_terminal_soc_sum,last_delta_P_eng_on_kw,last_delta_SOC_ref,episode_reward,steps,task_idx,profile_uid,source_family,source_id,profile_id,initial_SOC,mass_scale,grade_bias,start_idx,abs_final_SOC_error,split,controller_group,policy,seed
-0.34669489013436194,robustness_v2,0.50069058890351,-0.04930941109649001,0.13682333739189745,0.14478598152829236,5.447050750917058,3.371649996122344,14.0,99.0,0.6647507255021375,0.034728830147502825,0.03709997664469165,8.903994394725995,15.0,0.0,0.0070550038163089334,1.6932009159141441,1.0,1.0,1.0,0.0,0.0,2.7364667478379507,12.184359070315445,7.123195515780796,0.6772803663656577,4.0,0.7000000000000001,0.9572410447230767,0.0,0.0,0.15535556537218817,0.0,0.0,-28.533898310395102,240,23,sumo_selected:f1b783c6367d5cf9,sumo_selected,osm_custom_freeway_corridor,f1b783c6367d5cf9,0.55,1.15,-2.0,161,0.04930941109649001,meta_validation,baseline,map_rule_zero_offset,baseline
-2.637904011023792,robustness_v2,0.4461909620630999,-0.10380903793690016,0.060751091307667045,0.07751451250561145,9.205916651238232,0.8857899988982824,10.0,37.0,0.25834944896709167,0.10351252257394625,1.0323606499968478,247.76655599924348,240.0,151.0,0.0,0.0,0.4408441467730699,0.0,0.0,0.0,0.0,1.2150218261533408,38.399999999999885,198.21324479939486,0.0,0.0,0.49999999999999994,0.3720232065126116,0.0,0.0,1.6142711381070045,0.0,0.0,-240.3145609701677,240,24,sumo_selected:e58846a56c07e634,sumo_selected,osm_custom_mixed_arterial,e58846a56c07e634,0.45,1.0,0.0,228,0.10380903793690016,meta_validation,baseline,map_rule_zero_offset,baseline
-2.40418289338133,robustness_v2,0.4511739654450975,-0.09882603455490252,0.09357918817933471,0.10953793777851155,6.262196812227285,2.005840000391007,17.0,107.0,0.39903611225976504,0.08334746580481929,0.6170621127755196,148.0949070661247,143.0,88.0,0.0,0.0,0.4572742685443368,0.0,0.0,0.0,0.0,1.8715837635866948,28.439253496397036,118.47592565289969,0.0,0.0,0.8500000000000002,0.574612001654062,0.0,0.0,1.4349334869786214,0.0,0.0,-151.64630840151614,240,25,sumo_selected:b9dd9eafe07f070f,sumo_selected,osm_custom_mixed_arterial,b9dd9eafe07f070f,0.65,1.15,2.0,31,0.09882603455490252,meta_validation,baseline,map_rule_zero_offset,baseline
-0.2680011110182638,robustness_v2,0.50621903649344,-0.04378096350656002,0.13436783270453914,0.14143772513681857,26.261995549160044,0.6867700005825609,11.0,16.0,0.19806933408247487,0.07201220579984101,0.39456483980452195,94.69556155308527,122.0,22.0,0.0,0.0,0.660422311361732,0.0,0.0,0.0,0.0,2.6873566540907836,32.942923385162686,75.75644924246818,0.0,0.0,0.5499999999999999,0.2852198410787639,0.0,0.0,0.07913123132047466,0.0,0.0,-112.30108035412086,240,26,sumo_selected:c184b1738cdd0fc7,sumo_selected,osm_custom_urban_signalized,c184b1738cdd0fc7,0.45,1.15,2.0,20,0.04378096350656002,meta_validation,baseline,map_rule_zero_offset,baseline
-0.008254900935684999,robustness_v2,0.5558442135304656,0.005844213530465603,0.03160112597109645,0.03065738335553083,2.2729893934037846,1.8661599951256056,8.0,123.0,0.3289716918428376,0.013619629463659496,0.0,0.0,0.0,0.0,0.0,0.0,0.40359239848682676,0.0,0.0,0.0,0.0,0.6320225194219289,1.9786059384254058,0.0,0.0,0.0,0.39999999999999997,0.47371923625368645,0.0,0.0,0.0,0.0,0.0,-3.484347694101022,240,27,sumo_selected:3103452add1275f0,sumo_selected,osm_custom_mixed_arterial,3103452add1275f0,0.55,1.15,-2.0,23,0.005844213530465603,meta_validation,baseline,map_rule_zero_offset,baseline
-3.029755693989591,robustness_v2,0.4377135910237541,-0.11228640897624592,0.036680710832636736,0.05481308548789176,4.270090662450797,1.153040002161636,10.0,59.0,0.2882381402282156,0.058577652424118117,0.23438427032830597,56.252224878793434,84.0,7.0,0.0,0.0,0.4599278785322391,0.0,0.0,0.0,0.0,0.7336142166527347,24.35001121562864,45.00177990303478,0.0,0.0,0.49999999999999994,0.4150629219286311,0.0,0.0,1.8685922692873773,0.0,0.0,-72.86906052653212,240,28,sumo_selected:e641faf591a9d0d5,sumo_selected,osm_custom_urban_signalized,e641faf591a9d0d5,0.65,1.15,0.0,81,0.11228640897624592,meta_validation,baseline,map_rule_zero_offset,baseline
-0.034300829357561055,robustness_v2,0.5223898811928467,-0.02761011880715336,0.06922403514465685,0.07368260696160146,9.577119171301982,0.970210000704974,14.0,44.0,0.2284927050677913,0.05068298634911974,0.16269801845421358,39.04752442901126,62.0,0.0,0.0,0.0,0.4978099111519613,0.0,0.0,0.0,0.0,1.384480702893137,17.62152245740841,31.238019543209,0.0,0.0,0.7000000000000001,0.32902949529762016,0.0,0.0,0.0,0.0,0.0,-51.273052198808166,240,29,sumo_selected:83fc33bb5c41b204,sumo_selected,osm_custom_urban_signalized,83fc33bb5c41b204,0.65,1.0,0.0,12,0.02761011880715336,meta_validation,baseline,map_rule_zero_offset,baseline
-4.812110129320402,robustness_v2,0.3989146380395774,-0.15108536196042266,0.09009166482874305,0.11448942064771082,6.117505881456694,1.9767599984277042,6.0,46.0,0.3800070582198619,0.07519784452582877,0.45052937778812835,108.1270506691508,159.0,38.0,0.009965532457132038,2.3917277897116893,1.0,2.0,2.0,0.0,0.0,1.8018332965748616,30.127206935357957,86.50164053532058,0.9566911158846759,8.0,0.3,0.5472101638366005,0.0,0.0,3.03256085881268,0.0,0.0,-131.26714290578747,240,30,sumo_selected:a5a752b426b2842d,sumo_selected,osm_custom_freeway_corridor,a5a752b426b2842d,0.65,1.15,0.0,24,0.15108536196042266,meta_validation,baseline,map_rule_zero_offset,baseline
-3.976016479312232,robustness_v2,0.41707389492347385,-0.1329261050765262,0.06070090863791647,0.08216624857252297,6.94426278476926,1.1733100005090231,8.0,52.0,0.3043501291259876,0.09403908792468435,0.7748465637097051,185.96317529032922,227.0,87.0,0.0,0.0,0.7127497124524792,0.0,0.0,0.0,0.0,1.2140181727583295,37.898479978087046,148.77054023226333,0.0,0.0,0.39999999999999997,0.43826418594142097,0.0,0.0,2.487783152295785,0.0,0.0,-191.20908572134604,240,31,sumo_selected:f9e44d5449c12ef2,sumo_selected,osm_custom_freeway_corridor,f9e44d5449c12ef2,0.45,1.15,0.0,40,0.1329261050765262,meta_validation,baseline,map_rule_zero_offset,baseline
-1.1619590204430867,robustness_v2,0.47049551727825334,-0.0795044827217467,0.1287392273483289,0.14157786989310858,9.133083408920017,1.8920700082778916,27.0,140.0,0.45949851156219046,0.11518591371019922,1.2546548034829492,301.1171528359078,240.0,186.0,0.0,0.0,0.7834661903263811,0.0,0.0,0.0,0.0,2.5747845469665793,38.399999999999885,240.8937222687262,0.0,0.0,1.3500000000000005,0.6616778566495547,0.0,0.0,0.6424862200145501,0.0,0.0,-284.52267089235687,240,32,sumo_selected:fe1d30a7fc71f248,sumo_selected,osm_custom_mixed_arterial,fe1d30a7fc71f248,0.45,1.15,2.0,108,0.0795044827217467,meta_validation,baseline,map_rule_zero_offset,baseline
