split,controller_group,policy,seed,task_idx,episode_reward_delta,SOC_tail_risk_delta,SOC_tail_violation_steps_delta,SOC_RMSE_delta,abs_final_SOC_error_delta,constraint_violation_steps_delta,battery_limit_proximity_risk_delta,battery_limit_usage_peak_delta,SOC_corrected_fuel_kg_delta,engine_switch_count_delta,battery_energy_throughput_kWh_delta,action_magnitude_mean_delta,action_rate_mean_delta
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,46,0.20763917358331696,-0.0017184313737078072,0.0,-0.00012949080562532633,-0.00018367180015499418,0.0,0.0,0.0,6.398601856832942e-06,0.0,-2.9418535575365112e-05,0.1626188999296735,0.025802572329606224
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,47,-2.229176233439688,0.00707901549486506,1.0,0.0005026072611387239,-0.0005344463176455427,0.0,-5.903137672576275e-05,0.0,-0.00014481228573415272,0.0,-0.0014292856148807598,0.630845594329811,0.10224127638308948
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,48,-0.2101745471826746,0.000740243429306453,0.0,3.807536324661187e-05,0.00018959451078226497,0.0,0.0,0.00024375496544581932,-6.028579513858712e-06,0.0,-0.00014219588308667097,0.07415662681528676,0.006878376775421202
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,49,-0.1278335148523695,0.00016034464835404383,1.0,2.708872740517232e-05,9.302816563672156e-05,0.0,0.0,0.00016306347171823887,-7.927779418215319e-07,0.0,4.854624077560432e-05,0.08496660221969554,0.005757481460265505
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,50,-0.4405284798145601,0.0008842953181520119,0.0,0.00013228742773176844,0.000522960045624965,0.0,-2.673592566747318e-07,0.0,-3.7430340395910866e-05,0.0,-0.0005704512849236121,0.19237697038307994,0.022677437887371817
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,51,-0.3524985067406021,0.001533174830426809,0.0,6.930403468974333e-05,0.00010532933811596701,0.0,0.0,0.00023444399876493272,-4.171392261567708e-06,0.0,-7.899700358701689e-05,0.06997474013769533,0.003558755743627747
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,52,-0.07749405003315246,-7.09850449270577e-05,1.0,-1.5790894335732109e-06,-9.348594352143191e-05,0.0,0.0,0.00010873570883829231,3.6570001911567784e-06,0.0,7.01144576406576e-05,0.09344775795228392,0.012831581531402968
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,53,-0.6883458210076654,0.0014847862912891474,1.0,0.0002172868391461663,0.00043749628179456934,0.0,-5.628110218955894e-05,0.0,-3.5374399760090824e-05,0.0,9.198214659478232e-05,0.3275819575827983,0.041187836159951995
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,54,-26.3451205591371,0.08683359127334477,53.0,0.012086487874168335,0.005843939535412623,0.0,0.0,0.0037504166505404335,0.0021802214971249206,2.0,0.02805290975030847,0.11940596928975236,0.01504867016337812
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,55,-0.07172918725749966,8.27888158523582e-06,0.0,1.642118892128397e-06,1.4760696952054175e-05,0.0,0.0,0.0,-1.42653663074907e-07,0.0,1.2379692498065697e-05,0.08584743996409493,0.0048626414985240745
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,56,4.638615875077278,-0.020563242426441253,-15.0,-0.0010084421898296364,-0.00402351245580973,0.0,0.0,-0.0005708979215558463,-4.147400353674002e-05,0.0,-0.003529373601102087,0.10444611788921367,0.012312209330654392
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,57,0.6564528885597838,-0.004070285077555469,0.0,-0.00015922207453521187,2.6390960322864032e-05,0.0,-5.600562850861758e-05,-0.0010486079859255426,5.843818320472316e-06,0.0,-1.9793220242148024e-05,0.13406935718958266,0.02187859880117077
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,58,5.626414406623873,-0.01697938350912241,-4.0,-0.0028866128514212497,-0.0009205314699292089,0.0,0.0,-0.003805915650576086,0.002111153170328041,2.0,-0.007857917369789413,0.08517018344997065,0.007293496914401962
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,59,-32.272893054284594,0.10709095637480348,14.0,0.005394386786330807,0.017085001196388228,2.0,0.00811584603625281,0.0,-0.0007928959223371113,2.0,0.019136477864812873,0.4449370312221193,0.03497414746525464
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,60,-0.46723612261739333,0.001263637141653895,1.0,0.0001202081814680317,0.0003859166975802575,0.0,0.0,0.00015875582749047545,-2.7501622327813502e-05,0.0,-0.00028943752318516536,0.1143510477268137,0.011380441653697443
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,61,0.5026159496098259,-0.001994195972722268,-2.0,-0.0004295861074958135,-0.001002348368415673,0.0,0.0,-0.00229859527746501,0.00010117407640422571,0.0,-0.00010386777669063596,0.23588045415643136,0.030704113930308547
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,62,-0.6611293009836601,0.001845037923547732,0.0,0.0002285429747297535,0.0002504298128435112,0.0,0.0,0.0003417578044857539,-3.634584440995181e-05,0.0,-0.0001980085636982265,0.204156434247917,0.026043957524234423
meta_validation,old_adapter,old_adapter_seed_20260707,20260707,63,-0.5531426580151475,7.692940848313956e-05,0.0,0.0004242230332169375,0.003837353565122381,0.0,0.0,0.0014128814777981669,-1.413824077861614e-05,0.0,0.0029231665082118663,0.06549499764417609,0.005555802684587737
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,0,-1.0717019717144183,0.004849411478898724,0.0,0.00022288551527954725,-0.006945608054692132,0.0,0.0,0.00593482044267335,-0.0003215946269824188,0.0,-0.008483435877589152,0.29294122747177936,0.027132175407799244
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,1,-0.04835592676419509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033586738243078,0.0034125710061440866
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,2,0.15800273230281903,-0.0015555756888185057,0.0,-0.00017673687659230247,-0.0005507325229295867,0.0,5.790006318139029e-06,0.0,3.849776852205e-05,0.0,0.00046211035315268933,0.2585581368790008,0.03896986879408356
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,3,-0.05108334983691876,7.3831156644915685e-06,0.0,9.288876954907654e-07,6.172492823230957e-05,0.0,0.0,0.0,-7.346891194581762e-07,0.0,5.048455166550836e-05,0.056503189410044195,0.005439179656483854
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,4,-0.06598704520612841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552019749250676,0.0030642382024476927
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,5,-1.1053235342442917,0.005032221118221991,0.0,0.00019185076923514122,-1.0248903593912395e-05,0.0,0.0,0.0,-3.761555263724625e-05,0.0,-2.2848731289992763e-05,0.16772466803693936,0.01232369913098713
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,6,-2.1229752544427214,0.001050217786439045,0.0,0.0014279782644441366,0.013844232470393458,0.0,0.0,-0.01012834716078126,5.729868457725329e-06,0.0,-0.011999439292095099,0.10054553394509841,0.012092386226868255
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,7,-0.0820975959114989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10508076572894222,0.004471836518496275
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,8,0.02128356806106524,-0.0003823883343659906,0.0,-8.248828511930872e-05,-9.989587437075897e-05,0.0,0.0,0.0,1.016255817842815e-05,0.0,0.0001775582116190777,0.11796952172622292,0.015064898063428702
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,9,3.1780352579517626,-0.011330884954540876,-8.0,-0.0008210681803947906,-0.00480314156759043,0.0,0.0,-0.00036297044783373256,-1.5376976682912602e-05,0.0,-0.0033007185149069584,0.15256670871387343,0.02040456981242945
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,10,-0.1301750811651079,-3.4979428478547e-05,0.0,-3.0589354643971445e-05,-2.2614158389444583e-05,0.0,0.0,-2.0537361455352787e-05,3.4180638132236263e-06,0.0,-1.6338544649441289e-06,0.18382643598649237,0.01369030837668106
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,11,-0.06598704520612841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552019749250676,0.0030642382024476927
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,12,0.13453401881156424,-0.0013797042543113869,0.0,-6.565018173435022e-05,-0.00045440546669156534,0.0,0.0,0.0003357445664504133,1.0683009913803332e-05,0.0,0.00034080410001863237,0.10301588925817567,0.015443370989911881
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,13,-0.02799184843331659,-7.374576632374064e-05,0.0,-8.286599708827447e-06,-1.2626819904659747e-05,0.0,0.0,0.0,-2.843510484469569e-07,0.0,-1.8240265786395593e-05,0.059170643516117706,0.004148661512105415
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,14,-0.07503479099682409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09638005792140675,0.003917464787082281
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,15,-0.12186248556524504,0.0001267468339156974,0.0,1.2806142554208644e-05,5.0880663602814735e-05,0.0,0.0,0.0,-3.564081744095171e-06,0.0,2.6293723189796392e-05,0.10105482254474836,0.008931280552254369
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,16,-0.1455216634425689,-9.474530286475089e-05,0.0,-8.912889858082862e-05,-0.0003881805886478684,0.0,-9.238637216935639e-07,-4.221492648903702e-05,3.810587728325654e-05,0.0,5.9293316031217014e-05,0.22384055619684257,0.036171896728531765
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,17,0.036711154919089495,-0.0003819464403430617,0.0,-3.75534649457443e-05,-0.00013340775751236045,0.0,0.0,0.0,1.5193873039442973e-06,0.0,0.00010005581813440911,0.09018837947631256,0.005558791213358442
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,18,-0.03417739791493091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275760459616625,0.0023555018095066773
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,19,-0.07886373310834927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10177243597598538,0.00388026333724459
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,20,-0.08521809034721173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11023505630075103,0.004061701257402698
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,21,-0.43157693869187597,-0.0015763948958838203,2.0,-0.0001957370095873115,0.02395659113416615,0.0,0.0006198782002372857,0.11354042207127113,-0.002422891329129831,-2.0,0.006033466328836029,0.19785771418818815,0.025353216244063028
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,22,-0.10976587839402896,-1.3697939080415837e-07,0.0,4.908791593287096e-06,2.3731820933181602e-05,0.0,0.0,-1.2800985514260788e-05,5.624057715064579e-06,0.0,7.61859934180209e-05,0.12206444565258506,0.014198839423867566
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,23,-0.050465892569370396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05778685070554881,0.006152333375939634
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,24,-0.09273015883945845,-0.00026799709305913577,0.0,-3.064772859578957e-06,0.00017421073313861335,0.0,0.0,-0.00021172125335022773,-1.5439030423808342e-05,0.0,-0.00013065804985387675,0.1350898852882286,0.014430080687937639
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,25,-1.3718456336237637,0.005428331082061866,0.0,0.00023157450325447804,0.0013092614131434699,0.0,2.7480096934269505e-07,0.0,-6.368974088122314e-05,0.0,-0.0010457143193047802,0.3063786801386999,0.028221870996640055
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,26,2.8116445492587907,-0.008891626103814831,-7.0,-0.0021767585816768603,0.0023966330140468006,0.0,-0.0005165623260014986,-0.02712958351333794,2.4293658996088485e-05,0.0,-0.0066498308086949676,0.13206328522430139,0.015304451331030578
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,27,-4.931263798952159,0.02245115982912793,1.0,0.0012343375659869121,0.0014067766949031335,0.0,0.0016946929767717583,0.0,-0.00015455597661612197,0.0,-0.001257702381806114,0.4118610065617637,0.04874618027388352
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,28,-1.5957741440590212,0.00413876424602902,5.0,0.00043065699165468346,0.0009752878956839073,0.0,-5.566917533178506e-05,0.0,-6.973756953931876e-05,0.0,-0.0004724504742605884,0.6527328344951254,0.07955367300892256
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,29,-0.7976406899780315,0.0024427134057371236,1.0,0.0002679747410846492,0.00025599615634075423,0.0,0.0,0.00032212770444162153,-2.643455056558497e-05,0.0,-0.00019199711725575996,0.1304266847503863,0.014429661627703658
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,30,13.583114369500237,-0.06363875265845831,-39.0,-0.0037420264922885804,-0.008132949503018738,0.0,0.0,7.919556190982835e-05,-0.00029644552094305887,0.0,-0.01230723252351007,0.12368032193548667,0.012038606024968129
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,31,-0.09760576618529626,-0.0005122271687720836,0.0,-1.7415116559879595e-05,0.00026539871192876596,0.0,0.0,0.00014530173227778054,-1.6819655031058423e-05,0.0,-0.00019904903394646345,0.13922708671093761,0.020796073578336884
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,32,0.49034792462732923,-0.00280010452896412,0.0,-0.00017299331815799623,-0.00037881531190264717,0.0,0.0,0.0,1.947891983113126e-05,0.0,0.0002841114839269854,0.08137633299139756,0.012944826999834428
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,33,-5.787372498133976,0.019382555420504946,6.0,0.0024764660608722414,0.0013666031933539657,0.0,-2.0136149692095984e-13,0.0,-4.538346494267764e-05,0.0,0.004535857596378701,0.3124783633059512,0.038595962000545124
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,34,-5.496353500750217,0.024142962501006116,1.0,0.001394422345637969,0.0002696352283371728,0.0,0.000896571221394804,0.0,-0.000353720402847868,0.0,-0.0006273274375671045,0.7359921817582413,0.10535027248681425
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,35,-0.20949425338318406,0.0003713975232390032,0.0,4.7890500146807735e-05,0.0003330232073838202,0.0,0.0,-1.8448097949486097e-05,-1.878359515507244e-05,0.0,-0.0002497674055378374,0.0726607959283865,0.006471152783099872
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,36,0.19444248281851628,-0.0010697537739216,-1.0,-6.500321554063493e-05,-0.000456716851620409,0.0,0.0,-0.000587468869463259,2.906789082046668e-06,0.0,0.00034253763871530674,0.09031145898683463,0.00397850570443552
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,37,16.31947802031644,-0.03932003364475328,-17.0,-0.004165213578086954,-0.02962783118478801,-1.0,-0.005754852156056217,-0.12357430076014919,0.0031493268725000106,2.0,-0.02134705370777662,0.1654573096495329,0.018250222286830344
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,38,0.22895932466860813,-0.0030372541899267302,0.0,-0.0001251571986337352,0.0006293329075806597,0.0,-1.4547892933085282e-05,0.0,7.593999718530364e-06,0.0,-0.00024019882445791563,0.37102023278233703,0.05016972709466547
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,39,-0.12099969994632431,-8.348137899222285e-05,0.0,-2.6798931001228987e-05,-0.0004141507630964769,0.0,4.008899464873032e-06,0.0,3.0328630799492107e-05,0.0,0.0003031611422031899,0.2226904080640007,0.03494572163714716
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,40,-0.4461045045608856,0.001299390831033892,1.0,0.0001469117141557688,0.00013226283004752482,0.0,5.280160571491128e-05,0.0010782937188732467,-1.211250695729027e-05,0.0,-9.919712253528279e-05,0.11127140377793694,0.010144966254786898
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,41,-0.12189283133911033,6.952570996932028e-05,0.0,7.686814205577763e-06,0.0003252624262723991,0.0,0.0,0.0002985506480401856,-2.353509702446993e-05,0.0,-0.00024394681970417442,0.12320278806844726,0.010001958328454444
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,42,-0.47509527985171474,0.0011587719780029038,0.0,0.00011352299498495338,0.00021356612332401603,0.0,0.0,0.00016908208222299326,-1.7850864809848543e-05,0.0,-0.00016017459249298427,0.14565897733904423,0.018596127699129283
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,43,-0.2278588830277002,-3.644125754629496e-05,0.0,1.2474175883479821e-05,0.0008257556930427734,0.0,0.0,0.0,-3.5914952914162246e-06,0.0,-0.0002855880043788339,0.2301799130385431,0.02598355566927542
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,44,-1.6950886141170969,0.007630214373383348,6.0,0.0006605741458755865,0.0007549203169529006,0.0,-6.511131187226724e-07,0.0,-9.19187676194505e-05,0.0,-0.0006446087326147376,0.15117933839866762,0.021052792133074632
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,45,-9.970905074016883,0.037223822386380445,45.0,0.003640519083221924,0.006391964355626667,0.0,8.227900341823378e-05,0.0,8.394478101711456e-05,0.0,0.006545421846447241,0.3045633371792629,0.037855342903640135
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,46,-0.36809445283369513,0.0008750229072529148,0.0,0.00013996970611567655,0.00017310089586464183,0.0,0.0,0.00012252232927401074,-1.4601760385077323e-05,0.0,-0.00012982567189862015,0.11120827070088125,0.009772555745439606
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,47,-0.1723239676089321,7.745619047067054e-05,0.0,2.0607424985087663e-05,0.0003307629331625872,0.0,0.0,0.0,-1.8774454825287723e-05,0.0,-0.00034986186789742746,0.15378203352437894,0.02086484556784853
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,48,-0.14266846612364503,4.086260733748848e-05,0.0,-7.190799811609971e-06,-0.0006677953566093242,0.0,0.0,-0.0005924756140044396,1.6133305635171458e-05,0.0,0.00038115472097821623,0.16091392288741194,0.015952667929620173
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,49,-0.8688435935077479,0.00289005161180822,2.0,0.00020016713260483793,-0.00047750214439479244,0.0,1.1993488475086408e-05,0.00034926017926761865,1.2587979864087107e-05,0.0,0.00035812660829601106,0.12809479921580838,0.016553172643762083
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,50,0.030460568055048043,-0.00046967425804178564,-1.0,-2.9295696701986396e-05,-0.0002182482407954156,0.0,0.0,-0.0007097211569691009,9.799488068715223e-07,0.0,0.00016368618059653395,0.1127335252178212,0.004649392065281669
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,51,26.56614821545567,-0.09416039728693892,-25.0,-0.007485830071247007,-0.0026981883158168074,-2.0,-0.004600729829093269,0.0,0.0005270530775429161,0.0,-0.022380930341221128,0.5868369592775384,0.0939091872980095
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,52,2.179003859713845,-0.009380433492083923,-3.0,-0.0009296669717351533,-0.0009278892629490665,0.0,0.0,-0.0008518091744212919,-0.00011356816406660197,0.0,-0.0013474171363955234,0.2202949874568731,0.02468992590438574
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,53,-0.055846343661627884,0.0,0.0,6.635866465341811e-06,0.0007027538585208104,0.0,0.0,0.0,-3.8536912660369627e-05,0.0,-0.0005270653938905523,0.06350840929269906,0.004693915223469958
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,54,-0.028521093830804034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034116331097417664,0.00274814961157972
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,55,0.1844313978837775,-0.0011808142840323693,0.0,-0.0001589137581747696,-0.00020856715126782444,0.0,0.0,-0.00011188721212795905,1.2465356931126714e-05,0.0,0.00015642536345103486,0.13631077186359714,0.01659765587343524
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,56,-0.03344472589944303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261581920824634,0.0019175944927458963
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,57,-2.7927183369431816,0.01213470225802088,2.0,0.0009473765901306802,0.0006526481876581447,0.0,2.8771094109873024e-05,0.0,-0.0001622380829138237,0.0,-0.001152521587686306,0.4450980709223788,0.0617731874706806
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,58,0.30621973874303876,-0.0018646133760005235,-2.0,-9.869663696202013e-05,-0.00037789541508437274,0.0,0.0,-0.0009359814529505406,1.1981552330772582e-06,0.0,0.0002834215613133628,0.12691503203609802,0.004650186259338321
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,59,-0.03953936950934889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045648442514066113,0.004633674235568226
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,60,-0.04605471354538082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060531986372855805,0.0017164467756326
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,61,-0.05247404797674449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645754215736977,0.0041526003081041075
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,62,-0.09897351667866161,0.0,0.0,3.7913650977609153e-05,-0.00012092929889628845,0.0,0.0,1.199944417207277e-05,-6.369861457994341e-06,0.0,-6.31594880334263e-05,0.10361070587920646,0.008494599462331583
heldout_evaluation,old_adapter,old_adapter_seed_20260707,20260707,63,-0.04220168341257846,-0.0012794062909550485,-1.0,-0.00011109532982871151,0.000144876823042428,0.0,1.0052381021431194e-06,0.0005885284159401483,1.190473687079363e-05,0.0,-0.0013380609837732593,0.3675966567881147,0.04569094404578208
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,0,0.14637879615000315,-0.0011188435036896816,0.0,-7.697012484515764e-05,-0.0003730152579647372,0.0,0.0,9.476146494380444e-06,6.605874081314078e-06,0.0,0.00015845505822048578,0.10071313173869081,0.017401515343711555
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,1,-0.18128585641636086,0.00020968442638879224,0.0,0.00010131686356426237,0.00019308959857822217,0.0,0.0,4.895694056034072e-05,-8.826509912990277e-06,0.0,-0.00014481719893419398,0.08111871660622354,0.01263551924882146
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,2,-0.14027017591197222,0.00013859047265532554,1.0,1.3449344386094741e-05,-5.805646515277818e-05,0.0,-6.533256611208384e-06,-8.287993405664551e-05,5.066862072272693e-06,0.0,-2.130844072878446e-05,0.1356341027556401,0.01378741969820112
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,3,-0.05480309980160314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06861377611358573,0.003750820138763326
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,4,0.8875402755037243,-0.005866513027983022,0.0,-0.0005642886901978256,-0.00038740984824342517,0.0,-0.0005171871918263418,-0.0030636852420721228,0.00013408600050379693,0.0,-0.0014702214312611317,0.5611148458642937,0.05566617562435568
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,5,-0.3254402918347381,0.001053602306339857,2.0,0.00011599352047526185,0.0002296403191566765,0.0,0.0,0.00015300785698846298,-1.414725401746586e-05,0.0,-7.214521554860243e-05,0.06672679683494304,0.009815641177313712
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,6,-0.4519301760032022,0.0017093547218156868,1.0,0.0001373656142398677,0.0002947861151456066,0.0,0.0,0.00040658633771883945,-1.660365076082415e-05,0.0,0.00023233375592535133,0.06298471261980013,0.006061153098319967
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,7,0.5290035910151687,-0.0026413286065576913,0.0,-0.0001792943727295937,2.5852875003340436e-05,0.0,0.0,0.0,5.452718832205106e-06,0.0,-5.401176796182572e-05,0.15159176380392939,0.02036188917021112
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,8,-1.002553286501012,0.0033555862304642803,0.0,0.0002415965849491969,-0.0001901796690111368,0.0,1.4467921097348346e-05,0.001657464782011897,-1.0920365236088969e-05,0.0,0.0001426347517582971,0.34514496299447067,0.05757096181623643
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,9,-0.13359279194227724,0.00047356076333959773,0.0,2.9570510585760768e-05,5.458991312534689e-05,0.0,0.0,-0.000567666973255887,-2.020761039396579e-06,0.0,-4.0942434843899145e-05,0.04086009649230012,0.004320682092899612
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,10,0.11864115753593296,-0.0008726535943870406,0.0,-4.579371733044735e-05,-0.000352836703716608,0.0,0.0,0.0,6.4459957814927415e-06,0.0,0.00026462752778744214,0.06612740010993244,0.009884214670940613
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,11,-0.01640209318738073,9.573184644404154e-05,1.0,-0.00023998177735846948,0.0010959597154825418,0.0,2.5504427634687188e-06,0.0,0.00021062644221911397,0.0,0.005124134999987873,0.3698422309258282,0.04992325658677145
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,12,-0.17857158245582383,0.00038067274329525724,0.0,5.2845871888029805e-05,0.0002755287104564963,0.0,0.0,0.00016381749509175592,-1.5003391727802518e-05,0.0,-0.00019759490578336036,0.06526670495714319,0.008996531285811215
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,13,1.1104958203115132,-0.005505418918044347,-2.0,-0.0002888471777114654,-0.0004480635256660648,0.0,0.0,0.00039022395896592954,1.0330849593565006e-06,0.0,0.0003360476442496041,0.14040875019984217,0.014009140781126918
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,14,-0.03137095723565153,-0.00035123943087767007,0.0,-1.6581447597308063e-05,3.4089480980159514e-05,0.0,0.0,0.0005307490754575817,-9.35532990636867e-06,0.0,-2.556711073509188e-05,0.1050754067330207,0.015217002702411267
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,15,-0.27332038895823274,-4.080951760612739e-05,-1.0,3.412461833698227e-05,0.0003900892410422241,0.0,0.0,0.0004534962184080671,2.1156248254106114e-05,0.0,-5.40774766426555e-05,0.2583236112058835,0.03917523832060396
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,16,-0.09195891647497945,-0.00014962944612061102,0.0,-1.4960121238659363e-05,-3.2146045770398146e-05,0.0,0.0,-0.0002453485110126552,-6.997288649196465e-07,0.0,-9.376022242751914e-05,0.1278918291576621,0.020619761953518414
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,17,-0.5676591067254435,0.0010283848968878906,2.0,6.900774843313084e-05,0.00040171106354441877,0.0,0.0,0.0,-2.9823451903582265e-05,0.0,-0.00033479785925594197,0.23219016903257905,0.02962369803184023
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,18,-0.08495672355303441,1.3890610603167763e-05,0.0,2.2011854741016412e-06,1.1316603750421983e-05,0.0,0.0,0.0,2.126049764974991e-06,0.0,4.3043492979177866e-05,0.08649789890081998,0.013931566890096291
meta_validation,old_adapter,old_adapter_seed_20260708,20260708,19,-0.35882122252505155,0.0014319713380392673,0.0,0.0001332459306708847,0.00018439801641967346,0.0,0.0,5.7870501338930236e-05,-9.052129753349403e-06,0.0,-0.0001382985123148106,0.05269473282222559,0.007208482657248775
