split,task_idx,task_key,policy,policy_seed,profile_uid,source_family,source_id,profile_id,start_idx,horizon,initial_SOC,mass_scale,grade_bias,steps,episode_reward,reward,SOC,final_SOC_error,fuel_kg,SOC_corrected_fuel_kg,fuel_L_per_100km,distance_km,engine_switch_count,mode_switch_count,battery_energy_throughput_kWh,SOC_RMSE,constraint_violation_steps,last_delta_P_eng_on_kw,last_delta_SOC_ref,abs_final_SOC_error,dp_objective_reward,dp_frontier_cap,dp_frontier_cap_hit,dp_expansions,full_dp_decision_interval_s
meta_validation,8,meta_validation:008,latent_sac_adapter,20260707,sumo_selected:50fd1edc753bbd2b,sumo_selected,osm_custom_urban_signalized,50fd1edc753bbd2b,37,240,0.55,1.15,0.0,240,-11.77883603808992,-0.3484565704884533,0.4947315321472405,-0.05526846785275952,0.136749548461028,0.14567448047074394,18.831130054991153,0.9747500035911794,14.0,25.0,0.24132332987919353,0.03280746818769848,1.0,-0.07272708602249622,-0.00030980654060840606,0.05526846785275952,,,,,
meta_validation,8,meta_validation:008,latent_sac_adapter,20260708,sumo_selected:50fd1edc753bbd2b,sumo_selected,osm_custom_urban_signalized,50fd1edc753bbd2b,37,240,0.55,1.15,0.0,240,-11.71786618344825,-0.34657713701637227,0.49502728540662955,-0.0549727145933705,0.13686976802854817,0.14574694083967857,18.84768491997319,0.9747500035911794,14.0,25.0,0.241592073548818,0.03234641416456708,1.0,-0.06041223183274269,0.00018897667527198792,0.0549727145933705,,,,,
meta_validation,8,meta_validation:008,latent_sac_adapter,20260709,sumo_selected:50fd1edc753bbd2b,sumo_selected,osm_custom_urban_signalized,50fd1edc753bbd2b,37,240,0.55,1.15,0.0,240,-11.718963836939027,-0.3464888935079428,0.49505181057350267,-0.054948189426497374,0.13686091037615827,0.1457341227835472,18.846465174781976,0.9747500035911794,14.0,25.0,0.24160888431468422,0.032410129406994156,1.0,-0.12017751485109329,0.0006524094939231872,0.054948189426497374,,,,,
meta_validation,8,meta_validation:008,latent_sac_adapter,20260710,sumo_selected:50fd1edc753bbd2b,sumo_selected,osm_custom_urban_signalized,50fd1edc753bbd2b,37,240,0.55,1.15,0.0,240,-11.722993665540843,-0.34639024687465303,0.49506512596775143,-0.054934874032248615,0.13685635427814413,0.14572741647234697,18.84583777618934,0.9747500035911794,14.0,25.0,0.24161351741751094,0.032425443736751776,1.0,0.004165791906416416,0.0008915187418460846,0.054934874032248615,,,,,
meta_validation,9,meta_validation:009,map_rule_zero_offset,,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.250680759769297,-0.5972329800238346,0.4552344476152644,-0.09476555238473566,0.10436589188441836,0.11966894161161849,9.572609929238968,1.4634299999475475,10.0,29.0,0.2766316626942066,0.05560125434211592,0.0,0.0,0.0,0.09476555238473566,,,,,
meta_validation,9,meta_validation:009,latent_sac_adapter,20260706,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.252576427943387,-0.5900191281033176,0.4564215623271747,-0.09357843767282537,0.10463635372103613,0.1197477043021742,9.59741713028847,1.4634299999475475,10.0,29.0,0.2775219987281395,0.05472933166366264,0.0,-0.375861793756485,0.0013968349993228912,0.09357843767282537,,,,,
meta_validation,9,meta_validation:009,latent_sac_adapter,20260707,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.25889517115615,-0.4738483066990344,0.47482927806833725,-0.0751707219316628,0.10738148212524877,0.11952029487737136,9.849204787584629,1.4634299999475475,10.0,29.0,0.2809012268555687,0.05367433560472766,0.0,-0.0953405499458313,-0.0003097834624350071,0.0751707219316628,,,,,
meta_validation,9,meta_validation:009,latent_sac_adapter,20260708,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.199860088142716,-0.46900129429326926,0.47560108770131837,-0.07439891229868167,0.10755203764720557,0.1195662160686434,9.864848418405876,1.4634299999475475,10.0,29.0,0.28148008408030445,0.052982960361359,0.0,-0.07323487848043442,0.0005373518541455269,0.07439891229868167,,,,,
meta_validation,9,meta_validation:009,latent_sac_adapter,20260709,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.15424799705186,-0.4677623352976398,0.4758011152539185,-0.07419888474608155,0.10758965350551002,0.11957153082694663,9.868298606318811,1.4634299999475475,10.0,29.0,0.2816301047447545,0.05272724327300517,0.0,-0.09568505734205246,0.000674663782119751,0.07419888474608155,,,,,
meta_validation,9,meta_validation:009,latent_sac_adapter,20260710,sumo_selected:3f1ab304dd84216c,sumo_selected,osm_custom_freeway_corridor,3f1ab304dd84216c,234,240,0.55,1.0,0.0,240,-5.27181264817803,-0.5955438914316386,0.4555133360961622,-0.09448666390383786,0.104444806362969,0.1197028202708854,9.579848094000413,1.4634299999475475,10.0,29.0,0.27684082905488,0.05518020232539075,0.0,0.017992434091866016,0.0006191135942935944,0.09448666390383786,,,,,
meta_validation,10,meta_validation:010,map_rule_zero_offset,,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-5.01134395893878,-0.5034296208104588,0.47010762410834134,-0.0798923758916587,0.02437381163668684,0.03727509243258867,6.210897885915377,0.5267599997259677,8.0,25.0,0.23764687291738376,0.059575442818611636,0.0,0.0,0.0,0.0798923758916587,,,,,
meta_validation,10,meta_validation:010,latent_sac_adapter,20260706,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-4.5900358694920245,-0.4174160561119803,0.4837784036080968,-0.06622159639190323,0.02875667274542426,0.039450351588614374,7.327731937161793,0.5267599997259677,10.0,26.0,0.21912001911950021,0.05245003405997759,0.0,-0.25211159884929657,-0.0002830895036458969,0.06622159639190323,,,,,
meta_validation,10,meta_validation:010,latent_sac_adapter,20260707,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-4.593748107398224,-0.41666917831704536,0.4838880172629419,-0.06611198273705815,0.028778457189678936,0.03945443526324694,7.333283016360401,0.5267599997259677,10.0,26.0,0.21921852544700474,0.05242160989371142,0.0,-0.13877513632178307,9.776001796126366e-05,0.06611198273705815,,,,,
meta_validation,10,meta_validation:010,latent_sac_adapter,20260708,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-5.031477389783433,-0.5043859815222222,0.4699672648036807,-0.08003273519631937,0.02434520891947146,0.037269155392561315,6.203609384693967,0.5267599997259677,8.0,25.0,0.23756821830925257,0.05959869935925746,0.0,0.01398559520021081,-0.0006743522733449936,0.08003273519631937,,,,,
meta_validation,10,meta_validation:010,latent_sac_adapter,20260709,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-4.584538448989142,-0.41633980718555097,0.48394395957504716,-0.06605604042495289,0.028789503132551464,0.03945644745954745,7.336097726847933,0.5267599997259677,10.0,26.0,0.21924854973716232,0.052415698898669205,0.0,-0.14022981002926826,0.00032356545329093934,0.06605604042495289,,,,,
meta_validation,10,meta_validation:010,latent_sac_adapter,20260710,sumo_selected:8ebbea16c9187626,sumo_selected,osm_custom_freeway_corridor,8ebbea16c9187626,202,240,0.65,1.0,0.0,240,-5.0435338785892725,-0.5021105922734928,0.4703351210911433,-0.07966487890885676,0.024420223722612884,0.037284767565550284,6.22272454358615,0.5267599997259677,8.0,25.0,0.23778380405054889,0.059535073531755384,0.0,-0.07172059267759323,0.0009029559046030045,0.07966487890885676,,,,,
meta_validation,11,meta_validation:011,map_rule_zero_offset,,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.922268794944065,-0.09914350866061415,0.5344998052093562,-0.015500194790643795,0.05674173343502375,0.059244755321072685,7.63757253150631,0.9972199971880762,15.0,53.0,0.2445343089989126,0.044474829481564865,0.0,0.0,0.0,0.015500194790643795,,,,,
meta_validation,11,meta_validation:011,latent_sac_adapter,20260706,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.9431811241724066,-0.09850976156805111,0.5346058223820132,-0.015394177617986893,0.05676382114572734,0.059249723033799384,7.640545590000316,0.9972199971880762,15.0,53.0,0.2444237659955043,0.044489906358828275,0.0,-0.10717955231666565,-1.5371132176369427e-05,0.015394177617986893,,,,,
meta_validation,11,meta_validation:011,latent_sac_adapter,20260707,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.9587473291764597,-0.10002990743865105,0.5343732436621507,-0.01562675633784938,0.056713954628408746,0.05923741408487964,7.633833437941187,0.9972199971880762,15.0,53.0,0.2446152986075073,0.04447363037748478,0.0,-0.1955941691994667,-0.00027710508555173875,0.01562675633784938,,,,,
meta_validation,11,meta_validation:011,latent_sac_adapter,20260708,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.948944597153,-0.09934306649050129,0.5344763230645133,-0.01552367693548673,0.0567374038783347,0.05924421773753411,7.636989762858966,0.9972199971880762,15.0,53.0,0.24460291628909392,0.04445656206169184,0.0,-0.049100400879979134,0.00027595344930887223,0.01552367693548673,,,,,
meta_validation,11,meta_validation:011,latent_sac_adapter,20260709,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.9457461531850018,-0.0989044051331279,0.5345513865946714,-0.01544861340532866,0.05675282848140784,0.05924752083753149,7.639065951188244,0.9972199971880762,15.0,53.0,0.24454501798252049,0.044463775079609594,0.0,-0.11531983315944672,0.00038811735808849337,0.01544861340532866,,,,,
meta_validation,11,meta_validation:011,latent_sac_adapter,20260710,sumo_selected:626693d7512276b5,sumo_selected,osm_custom_urban_signalized,626693d7512276b5,16,240,0.65,1.15,-2.0,240,-3.9743327917954656,-0.0955485225333714,0.5350951886943723,-0.014904811305627708,0.05685566347892925,0.05926254090268492,7.6529077869024515,0.9972199971880762,15.0,53.0,0.24408958771938147,0.044534255961028134,0.0,-0.0750728901475668,0.001163657084107399,0.014904811305627708,,,,,
meta_validation,12,meta_validation:012,map_rule_zero_offset,,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.056133608569791,-0.31695511412749927,0.49976184222202236,-0.05023815777797769,0.15026858819881153,0.15838120937109262,9.538308905674452,2.114659998392687,18.0,53.0,0.4045305437240283,0.05770752400953604,0.0,0.0,0.0,0.05023815777797769,,,,,
meta_validation,12,meta_validation:012,latent_sac_adapter,20260706,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.05839334904856,-0.3124634593958871,0.5005133980324387,-0.04948660196756138,0.15045112920264989,0.1584423866974116,9.54989570836843,2.114659998392687,18.0,53.0,0.4050942105818406,0.05734804162831341,0.0,0.38276177644729614,0.001155596151947975,0.04948660196756138,,,,,
meta_validation,12,meta_validation:012,latent_sac_adapter,20260707,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.095046928714369,-0.32019932820850583,0.4992766065392322,-0.05072339346076782,0.15017113047077404,0.15836210907986933,9.532122769726751,2.114659998392687,18.0,53.0,0.40416661696193557,0.057741409850396386,0.0,-0.0652228407561779,-0.001654883325099945,0.05072339346076782,,,,,
meta_validation,12,meta_validation:012,latent_sac_adapter,20260708,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.085246243068466,-0.3137516881659445,0.5003211226118253,-0.04967887738817478,0.15038456615547643,0.1584068729107439,9.545670614399999,2.114659998392687,18.0,53.0,0.4049500040163805,0.05764756527882499,0.0,-0.3531424105167389,0.0020232635736465456,0.04967887738817478,,,,,
meta_validation,12,meta_validation:012,latent_sac_adapter,20260709,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.077402836856451,-0.3122560716459739,0.500557447241048,-0.04944255275895204,0.15044461008569474,0.1584287543709322,9.549481906974169,2.114659998392687,18.0,53.0,0.4051272474882971,0.05750593423290717,0.0,-0.39287200570106506,0.001823118031024933,0.04944255275895204,,,,,
meta_validation,12,meta_validation:012,latent_sac_adapter,20260710,sumo_selected:16723c16a48f456d,sumo_selected,osm_custom_freeway_corridor,16723c16a48f456d,5,240,0.45,1.15,0.0,240,-6.090240976605465,-0.3158501520080923,0.49996283010149645,-0.0500371698985036,0.15030629209673638,0.15838645709230814,9.540702163172016,2.114659998392687,18.0,53.0,0.4046812846336335,0.057683894606233806,0.0,-0.2500031143426895,0.0007792714983224869,0.0500371698985036,,,,,
meta_validation,13,meta_validation:013,map_rule_zero_offset,,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.4180831214906116,-0.6537192127602339,0.44626837892694704,-0.103731621073053,0.018752115193146974,0.03550303486403472,3.8768173417251335,0.6492600038032977,4.0,30.0,0.17195025695462562,0.06486006416304084,0.0,0.0,0.0,0.103731621073053,,,,,
meta_validation,13,meta_validation:013,latent_sac_adapter,20260706,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.438146514696434,-0.6533439243954808,0.4463317312810686,-0.10366826871893142,0.018767170702525322,0.03550786002914702,3.879929921785852,0.6492600038032977,4.0,30.0,0.1719977712202169,0.06480841229821481,0.0,-0.023418255150318146,-0.00016025381162762642,0.10366826871893142,,,,,
meta_validation,13,meta_validation:013,latent_sac_adapter,20260707,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.432139486590644,-0.6534219064003108,0.4463256567425691,-0.10367434325743097,0.018764595035098034,0.03550626529796069,3.8793974276087537,0.6492600038032977,4.0,30.0,0.1719932153163422,0.06481225811025754,0.0,-0.08736400678753853,-0.0003442254289984703,0.10367434325743097,,,,,
meta_validation,13,meta_validation:013,latent_sac_adapter,20260708,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.43748189982949,-0.6539435732259545,0.44623396344650335,-0.1037660365534967,0.018745153604854244,0.03550163079949785,3.875378101087946,0.6492600038032977,4.0,30.0,0.1719244453442927,0.06488926199476086,0.0,-0.014361196663230658,-2.7558733709156513e-05,0.1037660365534967,,,,,
meta_validation,13,meta_validation:013,latent_sac_adapter,20260709,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.436791359904073,-0.6530274306126981,0.4463922466741148,-0.10360775332588523,0.01877940466832438,0.03551032177238479,3.882459175167636,0.6492600038032977,4.0,30.0,0.17204315776500145,0.06475707293773969,0.0,-0.09212164767086506,0.0005787744373083115,0.10360775332588523,,,,,
meta_validation,13,meta_validation:013,latent_sac_adapter,20260710,sumo_selected:94dcd7463e5fbd26,sumo_selected,osm_custom_freeway_corridor,94dcd7463e5fbd26,36,240,0.55,1.15,0.0,240,-5.444390791853597,-0.6534804556843735,0.4463205911257777,-0.10367940887422233,0.018762717079359587,0.03550520535450315,3.879009178533979,0.6492600038032977,4.0,30.0,0.1719894161037486,0.06481575477169078,0.0,-0.03754750080406666,0.0007766394317150116,0.10367940887422233,,,,,
meta_validation,14,meta_validation:014,map_rule_zero_offset,,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.734674404126977,-0.39321595445137103,0.4876181024680364,-0.06238189753196366,0.09329579157388021,0.10336942335236717,5.233323714736235,2.3929200114663693,12.0,51.0,0.4833715100292043,0.04653981277478363,0.0,0.0,0.0,0.06238189753196366,,,,,
meta_validation,14,meta_validation:014,latent_sac_adapter,20260706,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.788383676129041,-0.3926807999077635,0.4877142434487828,-0.062285756551217264,0.09331679423268453,0.10337490085279737,5.234501835533957,2.3929200114663693,12.0,51.0,0.4833832243996134,0.04651316829904156,0.0,-0.12326828017830849,-0.0002944420836865902,0.062285756551217264,,,,,
meta_validation,14,meta_validation:014,latent_sac_adapter,20260707,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.779871821292314,-0.3949779312028924,0.4873502545764611,-0.06264974542353896,0.09323705827115908,0.10335394299864444,5.230029135411809,2.3929200114663693,12.0,51.0,0.48334423439438895,0.04663726984073684,0.0,-0.07449882477521896,-0.0004970209300518036,0.06264974542353896,,,,,
meta_validation,14,meta_validation:014,latent_sac_adapter,20260708,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.806015948296913,-0.3914983745677485,0.4878942266438675,-0.06210577335613254,0.09334447215403596,0.10337351450221526,5.236054397763609,2.3929200114663693,12.0,51.0,0.48365323769499907,0.04655821609985676,0.0,-0.03279195260256529,0.00011071773245930673,0.06210577335613254,,,,,
meta_validation,14,meta_validation:014,latent_sac_adapter,20260709,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.769012395196699,-0.3900642804260806,0.488139166179319,-0.06186083382068103,0.09341402843360126,0.10340351714866339,5.2399560799425915,2.3929200114663693,12.0,51.0,0.48388683769069973,0.046271992799806365,0.0,-0.12576191872358322,0.0008910671621561051,0.06186083382068103,,,,,
meta_validation,14,meta_validation:014,latent_sac_adapter,20260710,sumo_selected:8d254bb7020a4987,sumo_selected,osm_custom_freeway_corridor,8d254bb7020a4987,137,240,0.65,1.0,0.0,240,-4.767522556037058,-0.3913129578348652,0.48794049357945085,-0.06205950642054919,0.0933717502698567,0.10339332128274442,5.237584533346466,2.3929200114663693,12.0,51.0,0.48350055843628464,0.04633726229578014,0.0,-0.11883069947361946,0.000884571522474289,0.06205950642054919,,,,,
meta_validation,15,meta_validation:015,map_rule_zero_offset,,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.033286786384618,-0.4719719834368061,0.47557509722810815,-0.0744249027718919,0.033636152517939534,0.04565452796555366,12.308606087171595,0.36681000018119814,2.0,5.0,0.11729878646213834,0.05239804770025051,0.0,0.0,0.0,0.0744249027718919,,,,,
meta_validation,15,meta_validation:015,latent_sac_adapter,20260706,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.042544298892277,-0.4688283937832749,0.47618058268285535,-0.0738194173171447,0.03376099500780704,0.04568159469418806,12.354290177523525,0.36681000018119814,2.0,5.0,0.11775290055319884,0.05236076464174115,0.0,0.46636927127838135,0.005155122876167297,0.0738194173171447,,,,,
meta_validation,15,meta_validation:015,latent_sac_adapter,20260707,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.060783309264964,-0.47489157619598854,0.47521186108886326,-0.07478813891113678,0.03356029936655422,0.04563733136775454,12.28084885303566,0.36681000018119814,2.0,5.0,0.11702635935770472,0.05241622246216687,0.0,-0.7569932341575623,-0.0037887400388717653,0.07478813891113678,,,,,
meta_validation,15,meta_validation:015,latent_sac_adapter,20260708,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.038527945527196,-0.4711528880235617,0.47572835546092884,-0.0742716445390712,0.033669500674064066,0.04566312748360308,12.320809305635759,0.36681000018119814,2.0,5.0,0.11741373013675395,0.052393235031426344,0.0,0.11050122231245041,0.0010959771275520325,0.0742716445390712,,,,,
meta_validation,15,meta_validation:015,latent_sac_adapter,20260709,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.0500146258686245,-0.47045243033842515,0.4758456898344124,-0.07415431016558766,0.0336914290857856,0.04566610835893672,12.328833653303162,0.36681000018119814,2.0,5.0,0.1175017309168666,0.05237976285528398,0.0,0.14483392238616943,0.001369023472070694,0.07415431016558766,,,,,
meta_validation,15,meta_validation:015,latent_sac_adapter,20260710,sumo_selected:36ea7f1cd028530f,sumo_selected,osm_custom_freeway_corridor,36ea7f1cd028530f,104,240,0.55,1.0,0.0,240,-4.062145093626084,-0.47248667603060196,0.4755005675313183,-0.07449943246868174,0.0336182898721337,0.04564870061767441,12.302069540793962,0.36681000018119814,2.0,5.0,0.11724288918954608,0.052399705163712416,0.0,-0.12674640119075775,2.9067036230117083e-05,0.07449943246868174,,,,,
heldout_evaluation,0,heldout_evaluation:000,map_rule_zero_offset,,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-55.77166408000703,-0.5160694630188442,0.46811754555256446,-0.08188245444743558,0.19777459703662614,0.21099724219261157,10.253737250523425,2.5890000034254044,18.0,66.0,0.5121144309975871,0.07711215443712852,6.0,0.0,0.0,0.08188245444743558,,,,,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260706,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-46.89936524168644,-0.47344804594486106,0.47492159952734336,-0.07507840047265668,0.20171306404300599,0.21383696842555222,10.457929328062056,2.5890000034254044,20.0,66.0,0.47386791530624717,0.062119685326335106,5.0,-0.23238547146320343,0.001666611433029175,0.07507840047265668,,,,,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260707,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-56.014899221524814,-0.5355553399102778,0.46517898657711587,-0.08482101342288417,0.19701188439277256,0.21070905761297515,10.21419397669095,2.5890000034254044,18.0,66.0,0.5089969225633575,0.07837772747264152,6.0,-1.20431649684906,-0.005715165138244629,0.08482101342288417,,,,,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260708,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-47.22884930502528,-0.5777965351408595,0.4583455631077783,-0.09165443689222175,0.19833585838756243,0.21313651506274178,10.282836166701768,2.5890000034254044,20.0,66.0,0.4808628967492271,0.0655080052774799,5.0,-0.24161037057638168,-0.0008304592967033386,0.09165443689222175,,,,,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260709,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-47.25590735222456,-0.5903456948689879,0.4563606239992572,-0.09363937600074285,0.19785989040507307,0.2129810815056715,10.258159334058776,2.5890000034254044,20.0,66.0,0.4789238633691744,0.06631438516000478,5.0,-0.02345409896224737,0.001998080313205719,0.09363937600074285,,,,,
heldout_evaluation,0,heldout_evaluation:000,latent_sac_adapter,20260710,sumo_selected:0e0b92f66b47d849,sumo_selected,osm_custom_suburban_arterial,0e0b92f66b47d849,0,240,0.55,1.0,2.0,240,-47.07406282836098,-0.4831026873913509,0.4733673206575081,-0.07663267934249196,0.2011866360258496,0.2135615304172807,10.430636366022874,2.5890000034254044,20.0,66.0,0.4716269583667455,0.06370244685682024,5.0,-0.20093292742967606,-0.00039829891175031663,0.07663267934249196,,,,,
heldout_evaluation,1,heldout_evaluation:001,map_rule_zero_offset,,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-8.202668503899533,-0.2584491759033137,0.5093081734322311,-0.04069182656776893,0.06103884888524423,0.06760989743386721,18.53356727856652,0.44206999955326315,4.0,9.0,0.19425065347784282,0.1084701859600534,0.0,0.0,0.0,0.04069182656776893,,,,,
heldout_evaluation,1,heldout_evaluation:001,latent_sac_adapter,20260706,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-7.340291752535775,-0.18592099294622996,0.5208709398206068,-0.029129060179393207,0.06343160551061622,0.06813546092236034,19.260093363305444,0.44206999955326315,4.0,10.0,0.22704548076663622,0.10264134940084685,0.0,0.1616898626089096,0.0026334866881370547,0.029129060179393207,,,,,
heldout_evaluation,1,heldout_evaluation:001,latent_sac_adapter,20260707,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-7.3331470009015955,-0.1889529178873492,0.5204029540289488,-0.029597045971051283,0.06332502832842409,0.06810445560843835,19.227732737038856,0.44206999955326315,4.0,10.0,0.2266944914228928,0.10262621345894835,0.0,-0.8762268126010895,-0.0010878413915634156,0.029597045971051283,,,,,
heldout_evaluation,1,heldout_evaluation:001,latent_sac_adapter,20260708,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-8.214660593766622,-0.25609053928414904,0.5097046839157234,-0.04029531608427661,0.06110437816817674,0.06761139691384341,18.553464301464658,0.44206999955326315,4.0,9.0,0.19454803634046186,0.10844946475772958,0.0,0.08018369972705841,0.00112651526927948,0.04029531608427661,,,,,
heldout_evaluation,1,heldout_evaluation:001,latent_sac_adapter,20260709,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-8.187122141365782,-0.249489413006872,0.510794186750308,-0.03920581324969208,0.06131640905821328,0.06764749134135734,18.61784442719433,0.44206999955326315,4.0,9.0,0.1947818301330671,0.10806588543580475,0.0,0.5201993733644485,0.002287212163209915,0.03920581324969208,,,,,
heldout_evaluation,1,heldout_evaluation:001,latent_sac_adapter,20260710,sumo_selected:52af856025eb9e71,sumo_selected,osm_custom_suburban_arterial,52af856025eb9e71,123,240,0.45,1.15,2.0,240,-7.3335969368889495,-0.190527195086435,0.5201089553569238,-0.029891044643076237,0.06329159697211412,0.06811850011423767,19.217581787230657,0.44206999955326315,4.0,10.0,0.22647399241887414,0.10269011389483285,0.0,-0.036557458341121674,-0.0011075948923826217,0.029891044643076237,,,,,
