split,policy,delta_P_eng_on_bound_kw,delta_SOC_ref_bound,bound_policy,episodes,episode_reward_mean,episode_reward_std,fuel_kg_mean,fuel_kg_std,SOC_corrected_fuel_kg_mean,SOC_corrected_fuel_kg_std,final_SOC_error_mean,final_SOC_error_std,abs_final_SOC_error_mean,abs_final_SOC_error_std,SOC_RMSE_mean,SOC_RMSE_std,engine_switch_count_mean,engine_switch_count_std,battery_energy_throughput_kWh_mean,battery_energy_throughput_kWh_std,constraint_violation_steps_mean,constraint_violation_steps_std,authority_norm,primary_reduction_score,selection_feasible,pareto_efficient,selection_label
meta_validation,bounded_offset_dp_bound_sweep,1.0,0.02,bounded_offset_dp_p1_soc0.02,16,-8.389064341580948,13.238866872173576,0.09123591795917049,0.06998952284344105,0.1001409376709364,0.06891648516297136,-0.05514515910397271,0.027700920297808476,0.05514515910397271,0.027700920297808476,0.053154438116707795,0.0214380221596403,10.25,6.015604707757983,0.3148822823819249,0.13884277623663652,0.4375,1.4563975247163805,,,,,
meta_validation,bounded_offset_dp_bound_sweep,2.0,0.005,bounded_offset_dp_p2_soc0.005,16,-10.044500037186634,19.276969713067714,0.08945039998042334,0.06839481536499828,0.09946347237096792,0.0686403447103688,-0.062006877914779795,0.028728702561175812,0.062006877914779795,0.028728702561175812,0.05518749071358556,0.024083490325812237,10.125,6.498797965777979,0.31299478107829204,0.14269311257992595,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,2.0,0.01,bounded_offset_dp_p2_soc0.01,16,-10.035318129348301,19.287914679698567,0.0896121255250886,0.06839507323245336,0.09950396195759934,0.06865798298265693,-0.06125611301910347,0.028902057502996115,0.06125611301910347,0.028902057502996115,0.05502257225070208,0.023975451037859533,10.125,6.498797965777979,0.31367834257782473,0.14355239536597364,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,2.0,0.015,bounded_offset_dp_p2_soc0.015,16,-9.99826404549944,19.284191305299554,0.08988848679808661,0.06855845513950305,0.09960066428932146,0.06871750492362827,-0.06014355839016547,0.0291284700351344,0.06014355839016547,0.0291284700351344,0.05448503314945922,0.02399592010583918,10.125,6.498797965777979,0.3148491987403782,0.1437488517523765,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,2.0,0.02,bounded_offset_dp_p2_soc0.02,16,-8.419847067317763,13.260889156602653,0.09068286188867046,0.07006299849338851,0.09979643434012184,0.06899831784880481,-0.056436641254913655,0.027171266413901277,0.056436641254913655,0.027171266413901277,0.05383377562444946,0.022292080761994924,10.0,6.18465843842649,0.31452469814184536,0.13712093524543464,0.4375,1.4563975247163805,,,,,
meta_validation,bounded_offset_dp_bound_sweep,3.0,0.005,bounded_offset_dp_p3_soc0.005,16,-10.165264732334947,19.246234197994063,0.0888709865385615,0.06844555957705445,0.09907395197089347,0.06860315398576801,-0.06318280815873718,0.0302845304469312,0.06318280815873718,0.0302845304469312,0.05699464525400581,0.02389581411960469,9.75,6.398241946034863,0.3175188419185663,0.14580036834104373,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,3.0,0.01,bounded_offset_dp_p3_soc0.01,16,-10.182171515948248,19.251618020791444,0.08901917483103329,0.06847290423114046,0.09912211899962745,0.06863167555519264,-0.06256341722181269,0.03027712844580534,0.06256341722181269,0.03027712844580534,0.05712820733574987,0.023808886318735508,9.75,6.398241946034863,0.31885615483372287,0.14703496789075274,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,3.0,0.015,bounded_offset_dp_p3_soc0.015,16,-10.104460706795791,19.256140549496255,0.08941299877734829,0.06862668626744751,0.09923033625382485,0.06868817311527853,-0.06079477133581043,0.03032411803154839,0.06079477133581043,0.03032411803154839,0.056145525928770534,0.023735291256853832,9.75,6.398241946034863,0.3195009251118238,0.14696490311622726,0.625,2.1758618981911515,,,,,
meta_validation,bounded_offset_dp_bound_sweep,3.0,0.02,bounded_offset_dp_p3_soc0.02,16,-8.474354346479673,13.23918349200872,0.09034864156495828,0.07029499539669716,0.09948518462248404,0.06900537201629045,-0.05657888885993728,0.027916365043684013,0.05657888885993728,0.027916365043684013,0.05460683886823739,0.022362726166278803,9.75,6.098155458825234,0.3153553586270521,0.13754386978826558,0.4375,1.4563975247163805,,,,,
meta_validation,bounded_offset_dp_bound_sweep,5.0,0.005,bounded_offset_dp_p5_soc0.005,16,-9.190703920655194,15.220248952642137,0.08868858312973102,0.07058999400394346,0.09896422237610664,0.06935151352229219,-0.06363284748125944,0.028884746561879462,0.06363284748125944,0.028884746561879462,0.05808908709039288,0.022589543741433144,9.5,6.4031242374328485,0.31871347096479474,0.1341408087295432,0.5,1.695582495781317,,,,,
meta_validation,bounded_offset_dp_bound_sweep,5.0,0.01,bounded_offset_dp_p5_soc0.01,16,-9.19829373359158,15.216101733432337,0.08880580573858075,0.0706218224535674,0.09900039695347163,0.06935953567030487,-0.06313095004184269,0.028564353261204864,0.06313095004184269,0.028564353261204864,0.058067562479018175,0.022505832341148054,9.5,6.4031242374328485,0.3196408731705839,0.13413002419091014,0.5,1.695582495781317,,,,,
meta_validation,bounded_offset_dp_bound_sweep,5.0,0.015,bounded_offset_dp_p5_soc0.015,16,-9.196915280815878,15.210894198117723,0.08916344577149762,0.07033302557192042,0.09917775094259756,0.06902050426819942,-0.06201451202251522,0.028441339519092237,0.06201451202251522,0.028441339519092237,0.05780504976235529,0.022481767021467893,9.5,6.06217782649107,0.3244020549490616,0.13795129799937558,0.5,1.695582495781317,,,,,
meta_validation,bounded_offset_dp_bound_sweep,5.0,0.02,bounded_offset_dp_p5_soc0.02,16,-9.105854879959264,15.196224581101397,0.08945287943606653,0.07112495363461868,0.09917344219014673,0.06945645738433358,-0.06019548490674845,0.029615696219260825,0.06019548490674845,0.029615696219260825,0.056877693058002214,0.022051491818342057,9.5,6.4031242374328485,0.32158811495928163,0.13539668498217736,0.5,1.695582495781317,,,,,
meta_validation,bounded_offset_dp_bound_sweep,7.0,0.005,bounded_offset_dp_p7_soc0.005,16,-9.727364958439164,15.208678603899997,0.08876133414973808,0.07070209182338641,0.09903350673643099,0.06948727453364538,-0.06361137987018715,0.028204423365231695,0.06361137987018715,0.028204423365231695,0.0580388034092989,0.02280380082265163,9.5,6.34428877022476,0.3209292143344026,0.1339649860196431,0.5625,1.6944302139657448,,,,,
meta_validation,bounded_offset_dp_bound_sweep,7.0,0.01,bounded_offset_dp_p7_soc0.01,16,-9.726218379238507,15.208534404025052,0.08886115990770674,0.07074813954367248,0.09905342966620517,0.06949318151473881,-0.06311657420818285,0.028162177910537343,0.06311657420818285,0.028162177910537343,0.05802048573373463,0.02279568896447886,9.5,6.34428877022476,0.32126152515521456,0.13403779266730778,0.5625,1.6944302139657448,,,,,
meta_validation,bounded_offset_dp_bound_sweep,7.0,0.015,bounded_offset_dp_p7_soc0.015,16,-9.739523309528316,15.202880654268302,0.089063480318338,0.07032993570305117,0.09906476793077287,0.06913410949948096,-0.061933899585152274,0.028563802576140267,0.061933899585152274,0.028563802576140267,0.058130147345266746,0.023210548228768113,9.375,6.009107670860957,0.3265934877811416,0.14061636836497785,0.5625,1.6944302139657448,,,,,
meta_validation,bounded_offset_dp_bound_sweep,7.0,0.02,bounded_offset_dp_p7_soc0.02,16,-9.103389686572758,15.1934589569757,0.088943470843416,0.07081964989104217,0.09888325282827294,0.06944623226579372,-0.06155302029141034,0.029125607166229618,0.06155302029141034,0.029125607166229618,0.05661296724159842,0.02257830182822639,9.25,6.239991987174342,0.3223186004925424,0.13600117049403737,0.5,1.695582495781317,,,,,
