controller_group,seed,split,task_key,time_s,v_mps,SOC,P_dem_kw,P_batt_kw,battery_limit_usage,engine_on,constraint_flags,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,pre_gate_delta_P_eng_on_kw,final_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,final_delta_SOC_ref,action_attenuation_ratio,fallback_active,direction_suppression_active,reward
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,202,0.0,0.48093050830635287,0.0,1.05,0.025105024164907657,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.3920332643720395
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,203,0.0,0.480541619417464,0.0,1.05,0.02514477016885608,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.3947161126844789
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,204,0.0,0.4801527305285751,0.0,1.05,0.02518464222325721,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.39753151998401487
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,205,0.0,0.4797638416396862,0.0,1.05,0.025224640928697917,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.4004603532094767
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,206,0.0,0.47937495275079733,0.0,1.05,0.025264766889586548,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.4035026123608645
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,207,0.0,0.47898606386190845,0.0,1.05,0.02530502071418344,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.40665829743817816
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,208,0.0,0.47859717497301957,0.0,1.05,0.02534540301463161,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.40992740844141784
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,209,0.0,0.4782082860841307,0.0,1.05,0.02538591440698784,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.3051900118589401,0.3051900118589401,0.001476871520280838,0.001476871520280838,1.0,0.0,0.0,-0.4133099453705834
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,210,0.0,0.4778193971952418,0.0,1.05,0.025426555511253925,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4169996554257467
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,211,0.0,0.4774305083063529,0.0,1.05,0.025467326951408388,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4202215498066204
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,212,0.0,0.47704161941746404,0.0,1.05,0.025508229355438353,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.42394436451356377
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,213,0.0,0.47665273052857515,0.0,1.05,0.025549263355371808,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.427780605146433
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,214,0.0,0.47626384163968627,0.0,1.05,0.02559042958731016,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.43173027170522815
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,215,0.0,0.4758749527507974,0.0,1.05,0.025631728691461114,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4357933641899493
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,216,0.0,0.4754860638619085,0.0,1.05,0.02567316131217184,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4399698826005962
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,217,0.0,0.4750971749730196,0.0,1.05,0.025714728097962505,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.44425982693716914
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,218,0.0,0.47470828608413074,0.0,1.05,0.025756429701560096,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4486631971996681
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,219,0.0,0.47431939719524185,0.0,1.05,0.025798266779932577,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.21412602066993713,0.21412602066993713,0.0011345941573381424,0.0011345941573381424,1.0,0.0,0.0,-0.4531799933880928
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,220,0.0,0.47393050830635297,0.0,1.05,0.025840239994323416,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.28587397933006287,-0.28587397933006287,0.0021345941573381426,0.0021345941573381426,1.0,0.0,0.0,-0.4597819634611036
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,221,0.0,0.4735416194174641,0.0,1.05,0.025882350010286416,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7858739793300629,-0.7858739793300629,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.4647151091734016
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,222,0.0,0.4731527305285752,0.0,1.05,0.025924597497720858,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.46972375577537406
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,223,0.0,0.4727638416396863,0.0,1.05,0.025966983130907083,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.4737978749449797
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,224,0.0,0.47237495275079744,0.0,1.05,0.026009507588542317,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.4788818007630341
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,225,0.0,0.47198606386190856,0.0,1.05,0.026052171553776916,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.4840791525070144
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,226,0.0,0.4715971749730197,0.0,1.05,0.026094975714250943,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.4893899301769207
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,227,0.0,0.4712082860841308,0.0,1.05,0.02613792076213113,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.49481413377275285
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,228,0.0,0.4708193971952419,0.0,1.05,0.026181007394148154,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.5003517632945109
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,229,0.0,0.470430508306353,0.0,1.05,0.02622423631163435,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2340643405914307,-1.2340643405914307,0.002456258237361908,0.002456258237361908,1.0,0.0,0.0,-0.5060028187421949
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,230,0.0,0.47004161941746414,0.0,1.05,0.026267608220561747,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5129033312368203
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,231,0.0,0.46965273052857526,0.0,1.05,0.026311123831580494,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5180238844556792
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,232,0.0,0.4692638416396864,0.0,1.05,0.026354783860057678,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5240152176811409
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,233,0.0,0.4688749527507975,0.0,1.05,0.026398589026116547,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5301199768325285
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,234,0.0,0.4684860638619086,0.0,1.05,0.026442540054676063,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5363381619098423
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,235,0.0,0.4680971749730197,0.0,1.05,0.026486637675490927,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5426697729130817
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,236,0.0,0.46770828608413084,0.0,1.05,0.026530882623191948,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5491148098422473
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,237,0.0,0.46731939719524196,0.0,1.05,0.026575275637326833,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5556732726973386
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,238,0.0,0.4669305083063531,0.0,1.05,0.026619817462401413,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-0.5623451614783558
old_no_gate,20260706,heldout_evaluation,heldout_evaluation:000,239,0.0,0.4665416194174642,0.0,1.05,0.02666450884792125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.5956652760505676,-1.5956652760505676,0.002513178586959839,0.002513178586959839,1.0,0.0,0.0,-1.3310570836849749
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,0,0.25,0.4494550897318998,0.352445236817265,1.471257723870525,0.040308430790973286,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.5,0.5,-0.001,-0.001,1.0,0.0,0.0,-0.9717070673791521
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,1,0.05000000074505806,0.4490444494261424,0.048798998936209224,1.108728825544983,0.030453421108529367,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,-0.002,-0.002,1.0,0.0,0.0,-0.9789323007119403
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,2,0.009999999776482582,0.44864965870080714,0.013229993200761805,1.065934958405297,0.02933424984883128,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.5,1.5,-0.003,-0.003,1.0,0.0,0.0,-0.9860318347704484
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,3,0.0,0.44826076981191826,0.0,1.05,0.02894919230937304,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.0,2.0,-0.004,-0.004,1.0,0.0,0.0,-0.9930476830093085
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,4,0.0,0.4478718809230294,0.0,1.05,0.029002055136097233,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5,2.5,-0.005,-0.005,1.0,0.0,0.0,-1.0000699052315305
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,5,0.0,0.4474829920341405,0.0,1.05,0.02905511137689853,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.784172475337982,2.784172475337982,-0.006,-0.006,1.0,0.0,0.0,-1.0064446448797666
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,6,0.0,0.4470941031452516,0.0,1.05,0.02910836209521514,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.784172475337982,2.784172475337982,-0.007,-0.007,1.0,0.0,0.0,-1.0123985221513128
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,7,0.0,0.4467052142563627,0.0,1.05,0.02916180836229565,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.784172475337982,2.784172475337982,-0.008,-0.008,1.0,0.0,0.0,-1.018920744373535
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,8,0.0,0.44631632536747384,0.0,1.05,0.02921545125727084,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.784172475337982,2.784172475337982,-0.00893522024154663,-0.00893522024154663,1.0,0.0,0.0,-1.025384664813149
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,9,0.0,0.44592743647858496,0.0,1.05,0.02926929186722636,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.784172475337982,2.784172475337982,-0.00893522024154663,-0.00893522024154663,1.0,0.0,0.0,-1.0310457548904433
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,10,0.0,0.4455385475896961,0.0,1.05,0.029323331287276107,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.284172475337982,2.284172475337982,-0.00793522024154663,-0.00793522024154663,1.0,0.0,0.0,-1.0380679771126655
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,11,0.0,0.4451496587008072,0.0,1.05,0.029377570620636527,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.7841724753379822,1.7841724753379822,-0.00693522024154663,-0.00693522024154663,1.0,0.0,0.0,-1.0434901993348875
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,12,0.0,0.4447607698119183,0.0,1.05,0.029432010978701642,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2841724753379822,1.2841724753379822,-0.00593522024154663,-0.00593522024154663,1.0,0.0,0.0,-1.0489124215571097
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,13,0.0,0.4443718809230294,0.0,1.05,0.02948665348111899,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.7841724753379822,0.7841724753379822,-0.00493522024154663,-0.00493522024154663,1.0,0.0,0.0,-1.054334643779332
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,14,0.0,0.44398299203414054,0.0,1.05,0.02954149925586639,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,-0.00393522024154663,-0.00393522024154663,1.0,0.0,0.0,-1.0594276259476618
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,15,0.0,0.44359410314525166,0.0,1.05,0.029596549439329534,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,-0.0029352202415466296,-0.0029352202415466296,1.0,0.0,0.0,-1.0650083282776681
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,16,0.0,0.4432052142563628,0.0,1.05,0.029651805176380486,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,-0.0019352202415466296,-0.0019352202415466296,1.0,0.0,0.0,-1.0709305504998903
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,17,0.0,0.4428163253674739,0.0,1.05,0.02970726762045706,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,-0.0009352202415466295,-0.0009352202415466295,1.0,0.0,0.0,-1.0768527727221124
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,18,0.0,0.442427436478585,0.0,1.05,0.029762937933643055,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,6.477975845337047e-05,6.477975845337047e-05,1.0,0.0,0.0,-1.0828138627994066
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,19,0.0,0.44203854758969613,0.0,1.05,0.02981881728674943,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.6134125292301178,0.6134125292301178,0.0010647797584533705,0.0010647797584533705,1.0,0.0,0.0,-1.0893360850216287
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,20,0.0,0.44164965870080725,0.0,1.05,0.029874906859396404,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.0020647797584533705,0.0020647797584533705,1.0,0.0,0.0,-1.0967300509228977
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,21,0.0,0.44126076981191836,0.0,1.05,0.029931207840096424,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.102141208544175
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,22,0.0,0.4408718809230295,0.0,1.05,0.029987721426338147,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1081166988652285
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,23,0.0,0.4404829920341406,0.0,1.05,0.03004444882467132,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1143389210874506
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,24,0.0,0.4400941031452517,0.0,1.05,0.03010139125079265,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1205611433096727
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,25,0.0,0.43970521425636283,0.0,1.05,0.03015854992963266,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1267833655318948
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,26,0.0,0.43931632536747395,0.0,1.05,0.030215926095443518,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.133005587754117
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,27,0.0,0.43892743647858506,0.0,1.05,0.030273520991887865,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.139227809976339
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,28,0.0,0.4385385475896962,0.0,1.05,0.03033133587212871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1454500321985612
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,29,0.0,0.4381496587008073,0.0,1.05,0.030389371998920264,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.9039937555789948,0.9039937555789948,0.002475999593734741,0.002475999593734741,1.0,0.0,0.0,-1.1516722544207834
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,30,0.0,0.4377607698119184,0.0,1.05,0.030447630644699922,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.1582928579954301
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,31,0.0,0.43737188092302953,0.0,1.05,0.030506113091681237,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.1641833846610117
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,32,0.0,0.43698299203414065,0.0,1.05,0.030564820631948007,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.1704056068832338
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,33,0.0,0.43659410314525177,0.0,1.05,0.030623754567549406,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.176627829105456
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,34,0.0,0.4362052142563629,0.0,1.05,0.030682916210596253,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.182850051327678
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,35,0.0,0.435816325367474,0.0,1.05,0.03074230688335841,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.1890722735499002
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,36,0.0,0.4354274364785851,0.0,1.05,0.03080192791836327,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.1952944957721223
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,37,0.0,0.43503854758969623,0.0,1.05,0.030861780658495416,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.2015167179943445
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,38,0.0,0.43464965870080735,0.0,1.05,0.03092186645709747,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.2077389402165666
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,39,0.0,0.43426076981191847,0.0,1.05,0.030982186678072055,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0202605426311493,1.0202605426311493,0.0023107296228408814,0.0023107296228408814,1.0,0.0,0.0,-1.2139611624387887
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,40,0.0,0.4338718809230296,0.0,1.05,0.03104274269598505,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2204610854726352
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,41,0.0,0.4334829920341407,0.0,1.05,0.03110353589616995,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2264779461497715
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,42,0.0,0.4330941031452518,0.0,1.05,0.031164567674833533,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2327001683719936
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,43,0.0,0.43270521425636294,0.0,1.05,0.03122583943916275,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2389223905942157
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,44,0.0,0.43231632536747405,0.0,1.05,0.03128735260743288,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2451446128164378
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,45,0.0,0.43192743647858517,0.0,1.05,0.03134910860911694,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.25136683503866
