controller,t_s,v_mps,P_dem_kw,SOC,engine_on,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_limit_kw,battery_limit_usage,delta_P_eng_on_kw,delta_SOC_ref,reward,SOC_tail_risk,battery_limit_proximity_risk,constraint_flags
baseline,209,27.93000030517578,33.1440324864098,0.428990413252069,1.0,44.34749101828692,-11.203458531877118,-9.377871736899536,40.9793149030565,0.22884403409584758,0.0,0.0,-1.359407998597339,0.9717859342620742,0.01844132206534069,0.0
baseline,210,27.100000381469727,-25.199749814467108,0.43737477059488344,0.0,0.0,-25.199749814467108,-22.637764825599078,40.84038346991724,0.5542985374335162,0.0,0.0,-1.2210587764121053,0.9731163544224546,0.018353922434699268,0.0
baseline,211,27.559999465942383,32.9244407819223,0.42465117392779816,0.0,0.0,31.270159991214236,34.35371100113018,34.35371100113018,1.0,0.0,0.0,-5.779322701555682,0.9756345627574621,0.02298432846095069,4.0
baseline,212,27.450000762939453,6.6184999651342435,0.421583200889051,0.0,0.0,6.6184999651342435,8.283527204617412,32.19069956772569,0.2573267221853872,0.0,0.0,-1.4179821966570318,0.9784171985295819,0.02287642081559411,0.0
baseline,213,27.940000534057617,35.02704852982961,0.40985388824048113,0.0,0.0,28.68877902648773,31.669144151138667,31.669144151138667,1.0,0.0,0.0,-6.015005445812758,0.9822700258036977,0.0274424188491661,4.0
baseline,214,27.559999465942383,-5.473259012424321,0.4113118208611251,0.0,0.0,-5.473259012424321,-3.9364180757387377,41.60584447038075,0.09461214225662642,0.0,0.0,-1.5805854334522944,0.9859513911849712,0.02731477969172812,0.0
baseline,215,27.600000381469727,13.658453256697856,0.405500307978689,0.0,0.0,13.658453256697856,15.691084782577464,29.923009546391267,0.5243819061131109,0.0,0.0,-1.6782715062540072,0.9901367728944215,0.02718832237834049,0.0
baseline,216,27.670000076293945,15.123401097968264,0.39911606924823695,0.0,0.0,15.123401097968264,17.23744457222061,28.93505235637713,0.5957288191469807,0.0,0.0,-1.7810378698570979,0.9948719887568217,0.027063030570145374,0.0
baseline,217,27.09000015258789,-14.344860099689152,0.4036883403147121,0.0,0.0,-14.344860099689152,-12.345131879482917,42.02651792255289,0.29374624617325457,0.0,0.0,-1.7059246077164,0.9991442878620921,0.026938888228080486,0.0
baseline,218,27.34000015258789,22.942697378917327,0.3942597755476052,0.0,0.0,22.942697378917327,25.457124871188647,28.62701785350106,0.8892691862444646,0.0,0.0,-1.8894410009788363,1.004238626680292,0.027128831201834038,0.0
baseline,219,27.3799991607666,13.40888332410139,0.3987168866052604,1.0,27.425503524816925,-14.016620200715534,-12.034199855668971,42.17220673357184,0.2853585521786072,0.0,0.0,-1.910752744445193,1.0088814614130852,0.027005518332734794,0.0
baseline,220,27.299999237060547,7.853478940664043,0.403033365509062,1.0,21.468959146190613,-13.61548020552657,-11.654493040264335,42.03849340184219,0.2772338420613717,0.0,0.0,-1.742890060546326,1.0130916479669572,0.026883321417202056,0.0
baseline,221,24.0,-118.85168432577872,0.4166538866221123,1.0,0.0,-40.63180713361254,-36.77540700523581,41.87866537963752,0.8781418097224503,0.0,0.0,-1.5242818370487035,1.016036830938087,0.02692077621651488,0.0
baseline,222,20.479999542236328,-109.9469714181162,0.4299398228064227,1.0,0.0,-39.61999699378594,-35.87202769763813,41.33384453511551,0.8678609043289635,0.0,0.0,-1.3029375143588098,1.01776403592882,0.026863635098144534,0.0
baseline,223,20.75,15.31302330077177,0.4332743594845887,1.0,26.11843924819373,-10.805415947421961,-9.003249031048204,40.80240708774309,0.22065485037898047,0.0,0.0,-1.2646707981530803,1.0191780929572996,0.0267437081557421,0.0
baseline,224,20.709999084472656,4.557788805528684,0.43650435942932103,1.0,15.063096451915705,-10.50530764638702,-8.720999850777249,40.66902562061645,0.21443837706198424,0.0,0.0,-1.1975235841884746,1.0202924694837718,0.026624847230605472,0.0
baseline,225,21.079999923706055,19.19703287554947,0.439631137805384,1.0,29.41164052691058,-10.21460765136111,-8.442301615370022,40.53982562282716,0.2082471122080094,0.0,0.0,-1.1675535597251678,1.021120278220093,0.026507038172062968,0.0
baseline,226,20.450000762939453,-15.099384361986477,0.4444684178501346,0.0,0.0,-15.099384361986477,-13.060656120826598,40.41475448778464,0.32316554402858444,0.0,0.0,-1.1037295768461783,1.0215146014129441,0.02639026707879397,0.0
baseline,227,21.059999465942383,27.60380349115711,0.43320332585204274,0.0,0.0,27.60380349115711,30.41574839484799,35.55963103452288,0.8553448815405037,0.0,0.0,-1.241420956990714,1.0228936315951642,0.0262800890572363,0.0
baseline,228,20.56999969482422,-10.532415905593586,0.4364427657819859,0.0,0.0,-10.532415905593586,-8.746487810846485,40.67186696591829,0.21505006933111181,0.0,0.0,-1.1804143426125653,1.023977697327763,0.026165328843012557,0.0
baseline,229,20.450000762939453,1.678271148736417,0.435332504258681,0.0,0.0,1.678271148736417,2.997706112923243,34.1952701829376,0.08766434939353127,0.0,0.0,-1.1958790143062743,1.0251488808821048,0.02605156654369511,0.0
baseline,230,20.90999984741211,22.118484416864852,0.42622868849159473,0.0,0.0,22.118484416864852,24.580302571132822,34.00652572397576,0.7228113442298185,0.0,0.0,-1.350173105162938,1.0270981334764164,0.025938789199350113,0.0
baseline,231,20.6200008392334,-3.932790441736808,0.42714754752922846,0.0,0.0,-3.932790441736808,-2.4809194016111205,40.950852460336215,0.06058285121204902,0.0,0.0,-1.3266316072929898,1.0289513701830502,0.025826984073490846,0.0
baseline,232,20.579999923706055,4.482277680390596,0.42491877249590365,0.0,0.0,4.482277680390596,6.0176925899770435,32.615083079968834,0.18450643143303605,0.0,0.0,-1.363706717101533,1.030980010440127,0.02571613864828273,0.0
baseline,233,20.90999984741211,17.583390767903513,0.4175765954755519,0.0,0.0,17.583390767903513,19.823877954949666,32.23619132430362,0.6149571999842295,0.0,0.0,-1.48670402357315,1.0336188483890536,0.025606240619871264,0.0
baseline,234,21.229999542236328,17.61982684386184,0.4102202656526373,0.0,0.0,17.61982684386184,19.86209052186952,30.988021230843824,0.640960272161549,0.0,0.0,-1.6044205857665514,1.036861298765897,0.02549727789382926,0.0
baseline,235,21.110000610351562,1.9782807671062868,0.4089866003632896,0.0,0.0,1.9782807671062868,3.330896281238787,29.73744516094834,0.11201016977789909,0.0,0.0,-1.6175467526998628,1.0401808186555932,0.025389238580719814,0.0
baseline,236,20.469999313354492,-15.435380685510514,0.41394202173679495,0.0,0.0,-15.435380685510514,-13.37963770846451,41.64053598546842,0.32131281194684175,0.0,0.0,-1.5422795072946673,1.043054146700355,0.02528211099177163,0.0
baseline,237,21.0,24.6998728235444,0.4177789768611321,1.0,36.94509086723286,-12.245218043688457,-10.359778835710182,41.442319130528205,0.24998067321185993,0.0,0.0,-1.618500298479568,1.0455808959275692,0.025175883634663346,0.0
baseline,238,20.68000030517578,-4.917428059416212,0.4190424948965798,1.0,0.0,-4.917428059416212,-3.411498695708845,41.288840925554716,0.08262519894564009,0.0,0.0,-1.458639226587553,1.0479807670829702,0.025070545209413708,0.0
baseline,239,20.489999771118164,-0.6695853706610139,0.418862634847907,1.0,0.0,-0.6695853706610139,0.48562213141668076,31.23722413241856,0.015546263949641198,0.0,0.0,-3.8944675913033935,1.0503756276494653,0.024966084604374484,0.0
old_adapter_seed_20260707,0,15.6899995803833,3.282837719189549,0.5482464573137851,0.0,0.0,3.282837719189549,4.734565252780276,51.00000000000001,0.09283461279961323,0.02986807096749544,-0.0009880530834197997,-0.0030093408425314393,0.0,0.0,0.0
old_adapter_seed_20260707,1,17.239999771118164,48.56287040880122,0.547878780776785,1.0,48.63176447305278,-0.06889406425156608,0.9927266499002559,50.78957487765421,0.019545874370707206,0.02986807096749544,-0.0009880530834197997,-0.15676162058561963,0.0,0.0,0.0
old_adapter_seed_20260707,2,18.40999984741211,40.51307004993697,0.5475213168984657,1.0,40.615055002518545,-0.10198495258157436,0.9651524714620421,50.7454536932142,0.01901948650014936,0.02986807096749544,-0.0009880530834197997,-0.05506128453679438,0.0,0.0,0.0
old_adapter_seed_20260707,3,20.030000686645508,59.64548410046897,0.5471737969644412,1.0,59.77964080209928,-0.13415670163031024,0.938303821866221,50.70255802781589,0.018506045027382224,0.02986807096749544,-0.0009880530834197997,-0.08392462995293797,0.0,0.0,0.0
old_adapter_seed_20260707,4,20.6299991607666,26.53898085980285,0.5468359584880566,1.0,26.704414355495366,-0.16543349569251475,0.9121638862387311,50.66085563573295,0.018005299649841457,0.02986807096749544,-0.0009880530834197997,-0.03546578573413081,0.0,0.0,0.0
old_adapter_seed_20260707,5,20.709999084472656,8.70404414994552,0.5465075451144772,1.0,8.899883108512658,-0.19583895856713696,0.8867161086644175,50.620315018566785,0.017517000997310725,0.02986807096749544,-0.0009880530834197997,-0.01197246429842856,0.0,0.0,0.0
old_adapter_seed_20260707,6,19.360000610351562,-36.97189087864974,0.5562200239708053,0.0,0.0,-29.01456692775075,-26.223692912085703,35.209547293131365,0.7447892667793939,0.02986807096749544,-0.0009880530834197997,-0.06253525885848957,0.0,0.0,0.0
old_adapter_seed_20260707,7,14.859999656677246,-104.31341242325746,0.5633979275867941,0.0,0.0,-21.7344040033722,-19.380339763169868,34.626798561751684,0.5596919313406334,0.02986807096749544,-0.0009880530834197997,-0.016056396062193678,0.0,0.0,0.0
old_adapter_seed_20260707,8,10.6899995803833,-69.85304588019635,0.5683234295247266,0.0,0.0,-15.350310826954946,-13.298855232417905,34.19612434479235,0.3888994875070735,0.02986807096749544,-0.0009880530834197997,-0.02056796251329928,0.0,0.0,0.0
old_adapter_seed_20260707,9,10.970000267028809,6.833747937818171,0.5651707803481899,0.0,0.0,6.833747937818171,8.512152776649163,53.19881154296719,0.1600064461923954,0.02986807096749544,-0.0009880530834197997,-0.01396014850100971,0.0,0.0,0.0
old_adapter_seed_20260707,10,10.829999923706055,-0.8223453345418604,0.5650395031151989,0.0,0.0,-0.8223453345418604,0.35444852907558744,52.82049364178279,0.006710435753959079,-0.13655897229909897,-0.0008722807466983796,-0.010995080272152723,0.0,0.0,0.0
old_adapter_seed_20260707,11,11.9399995803833,24.08449701704625,0.5551610566939829,0.0,0.0,24.08449701704625,26.671805337283246,52.80474037382387,0.5051024803542993,-0.13655897229909897,-0.0008722807466983796,-0.012250810051155457,0.0,0.0,0.0
old_adapter_seed_20260707,12,13.25,31.333764017992046,0.5546252025434288,1.0,31.00193045875458,0.3318335592374666,1.4468062064959462,51.61932680327794,0.028028381927756384,-0.13655897229909897,-0.0008722807466983796,-0.13240188389895058,0.0,0.0,0.0
old_adapter_seed_20260707,13,14.680000305175781,37.90337552994394,0.5541023120877558,1.0,37.601013948986946,0.3023615809569975,1.4118042303170104,51.55502430521146,0.027384415958354957,-0.13655897229909897,-0.0008722807466983796,-0.0514644978205246,0.0,0.0,0.0
old_adapter_seed_20260707,14,16.020000457763672,39.23757260125181,0.5535920883435178,1.0,38.963969995356834,0.273602605894979,1.3776041094427924,51.4922774505307,0.026753606126011315,-0.13655897229909897,-0.0008722807466983796,-0.05322425411820691,0.0,0.0,0.0
old_adapter_seed_20260707,15,17.989999771118164,63.4831656222855,0.5530942403435902,1.0,63.23762532232361,0.2455402999618883,1.3441895998044653,51.43105060122214,0.02613576009222187,-0.13655897229909897,-0.0008722807466983796,-0.08967891678253546,0.0,0.0,0.0
old_adapter_seed_20260707,16,19.75,63.33131190642949,0.5526084830524554,1.0,63.11315324646362,0.21815865996587291,1.3115446860640676,51.37130884123083,0.025530684649627156,-0.13655897229909897,-0.0008722807466983796,-0.08934517126083638,0.0,0.0,0.0
old_adapter_seed_20260707,17,20.610000610351562,35.44622429406757,0.5521345372808475,1.0,35.25478228511411,0.19144200895345875,1.2796535833411034,51.313017966294645,0.02493818594302237,-0.13655897229909897,-0.0008722807466983796,-0.047538354875719835,0.0,0.0,0.0
old_adapter_seed_20260707,18,20.860000610351562,14.738680343931351,0.5459005421823425,0.0,0.0,14.738680343931351,16.831786765963503,51.2561444737017,0.32838573675004934,-0.13655897229909897,-0.0008722807466983796,-0.057877871431527506,0.0,0.0,0.0
old_adapter_seed_20260707,19,20.84000015258789,5.329584082795622,0.5433427764786289,0.0,0.0,5.329584082795622,6.905967400026658,50.508065061881105,0.1367299933498869,-0.13655897229909897,-0.0008722807466983796,-0.005130346823585795,0.0,0.0,0.0
old_adapter_seed_20260707,20,21.350000381469727,24.533489957800565,0.5332874218853269,0.0,0.0,24.533489957800565,27.149457401915498,50.20113317743547,0.5408136367351704,0.3626028075814247,-0.0014494195580482484,-0.025415608137402106,0.0,0.0,0.0
old_adapter_seed_20260707,21,21.270000457763672,3.4739219852559042,0.5314573626316839,0.0,0.0,3.4739219852559042,4.941159984836067,48.99449062623923,0.10085133903177688,0.3626028075814247,-0.0014494195580482484,-0.018055199361058136,0.0,0.0,0.0
old_adapter_seed_20260707,22,21.31999969482422,8.125380939836639,0.5277997378188212,0.0,0.0,8.125380939836639,9.875586994729137,48.77488351580207,0.20247279507145616,0.3626028075814247,-0.0014494195580482484,-0.02665218084680227,0.0,0.0,0.0
old_adapter_seed_20260707,23,20.610000610351562,-17.8041803554415,0.5335903462953936,0.0,0.0,-17.8041803554415,-15.634642886745688,36.33201573087073,0.4303268776100739,0.3626028075814247,-0.0014494195580482484,-0.019019140705476587,0.0,0.0,0.0
old_adapter_seed_20260707,24,21.0,19.79482738232561,0.5253910624294824,0.0,0.0,19.79482738232561,22.138066437960124,49.03084155544723,0.45151308310555865,0.3626028075814247,-0.0014494195580482484,-0.03656820228794148,0.0,0.0,0.0
old_adapter_seed_20260707,25,21.0,6.130920195,0.522515454905511,0.0,0.0,6.130920195,7.764140314722923,48.04692749153789,0.16159493894984972,0.3626028075814247,-0.0014494195580482484,-0.03747642786981851,0.0,0.0,0.0
old_adapter_seed_20260707,26,21.18000030517578,12.612240340280932,0.5171140019569926,0.0,0.0,12.612240340280932,14.583922960999605,47.70185458866132,0.3057307328354103,0.3626028075814247,-0.0014494195580482484,-0.05654805522854684,8.568914304776302e-05,0.0,0.0
old_adapter_seed_20260707,27,21.079999923706055,2.6674736777111723,0.5156028594136958,0.0,0.0,2.6674736777111723,4.080084866901595,47.05368023483912,0.08671128053190302,0.3626028075814247,-0.0014494195580482484,-0.05931112960809445,0.0002744427583330048,0.0,0.0
old_adapter_seed_20260707,28,20.479999542236328,-14.126867376268727,0.5200986411400065,0.0,0.0,-14.126867376268727,-12.138610661039042,37.06382843517825,0.32750558087296694,0.3626028075814247,-0.0014494195580482484,-0.04539026234715,0.00026497921494221153,0.0,0.0
old_adapter_seed_20260707,29,20.5,6.488388582480993,0.5170819254030433,0.0,0.0,6.488388582480993,8.145132489800515,47.41183693680078,0.17179533669319427,0.3626028075814247,-0.0014494195580482484,-0.05410772309037516,0.0003349906425312134,0.0,0.0
old_adapter_seed_20260707,30,21.1299991607666,28.427116511107254,0.5054924389920475,0.0,0.0,28.427116511107254,31.29161330968857,47.0498310483652,0.6650738719448778,-0.1373971924185753,-0.0004494195580482484,-0.14920085144477213,0.002210110356566621,0.0,0.0
old_adapter_seed_20260707,31,23.0,79.33066895170607,0.5017550469888236,1.0,71.0,8.330668951706073,10.09095840870488,45.659092679045706,0.22100654692457164,-0.2769983634352684,-0.0003365638107061386,-0.3730342968523212,0.0050306130744172985,0.0,0.0
old_adapter_seed_20260707,32,24.059999465942383,50.982152312691426,0.5028057400127907,1.0,55.29390734073376,-4.3117550280423345,-2.836871164711103,37.89469718067058,0.07486195630976412,-0.2769983634352684,-0.0003365638107061386,-0.2421204994122982,0.007366744130308272,0.0,0.0
old_adapter_seed_20260707,33,25.850000381469727,87.23859836083317,0.495986646125741,1.0,71.0,16.238598360833166,18.411553495034024,45.336688801534876,0.4061071503398082,-0.2769983634352684,-0.0003365638107061386,-0.36640144910739536,0.01186119580858672,0.0,0.0
old_adapter_seed_20260707,34,27.149999618530273,70.22486030627391,0.4958403204186613,1.0,71.0,-0.7751396937260893,0.395079409115235,44.31772984137597,0.008914703224405246,-0.2769983634352684,-0.0003365638107061386,-0.36146478220725803,0.016154765749555336,0.0,0.0
old_adapter_seed_20260707,35,27.8700008392334,45.58753508754842,0.4970779260732784,1.0,50.43161550690536,-4.844080419356942,-3.341535267466176,38.16638718325355,0.08755178349530442,-0.2769983634352684,-0.0003365638107061386,-0.31148615162691395,0.019760200289707295,0.0,0.0
old_adapter_seed_20260707,36,27.450000762939453,-7.278425264092832,0.4991636854471189,0.0,0.0,-7.278425264092832,-5.631550309369485,38.11688295706887,0.14774425064379776,-0.2769983634352684,-0.0003365638107061386,-0.2639679608771728,0.022485540252947984,0.0,0.0
old_adapter_seed_20260707,37,27.5,14.003355958568715,0.4932171791202624,0.0,0.0,14.003355958568715,16.055567082512546,44.857826526010214,0.3579211996194898,-0.2769983634352684,-0.0003365638107061386,-0.3095062484925818,0.02713737906409928,0.0,0.0
old_adapter_seed_20260707,38,27.43000030517578,8.431381873276129,0.48944070288907987,0.0,0.0,8.431381873276129,10.196485824192907,43.846920450444614,0.23254736522983138,-0.2769983634352684,-0.0003365638107061386,-0.3645738668081806,0.032855565016681874,0.0,0.0
old_adapter_seed_20260707,39,27.639999389648438,21.543417076818212,0.4805634699982925,0.0,0.0,21.543417076818212,23.96852880512576,43.20491949114358,0.5547638807668415,-0.2769983634352684,-0.0003365638107061386,-0.4033584159561197,0.039327708295246774,0.0,0.0
old_adapter_seed_20260707,40,27.399999618530273,0.6317656938525863,0.479896660090587,0.0,0.0,0.6317656938525863,1.8003867508048885,41.69578989970973,0.04317910165835285,0.15029019489884377,-0.0013365638107061388,-0.4010050451520277,0.04563310120258608,0.0,0.0
old_adapter_seed_20260707,41,26.989999771118164,-6.999588894179324,0.48188483546779587,0.0,0.0,-6.999588894179324,-5.3680735184639,38.804133596376516,0.13833767232893882,0.15029019489884377,-0.0023365638107061388,-0.3882944495147755,0.051233978577800675,0.0,0.0
old_adapter_seed_20260707,42,27.690000534057617,44.25156744743493,0.48346613020031515,1.0,50.08164151236976,-5.830074064934827,-4.269495777802096,38.724606581288164,0.1102527863992588,0.15029019489884377,-0.003336563810706139,-0.5374762946932697,0.05632183068819231,0.0,0.0
old_adapter_seed_20260707,43,27.469999313354492,1.5947107581697628,0.4849670646504462,1.0,7.192468297177852,-5.597757539008089,-4.052523015353822,38.66135479198739,0.10482102960845315,0.15029019489884377,-0.004336563810706139,-0.38199937039224413,0.060993462784406566,0.0,0.0
old_adapter_seed_20260707,44,27.6299991607666,19.224324482105622,0.4863902872338433,1.0,24.596997920601915,-5.372673438496292,-3.8427009751721757,38.60131741398215,0.0995484411570957,0.15029019489884377,-0.005336563810706139,-0.40000190655976553,0.06532933749601165,0.0,0.0
old_adapter_seed_20260707,45,27.469999313354492,4.3445766886553745,0.4877514834147259,1.0,9.537523782489009,-5.192947093833634,-3.675229688383033,38.544388510646264,0.09535057709808797,0.15029019489884377,-0.005910300612449646,-0.37708487680940606,0.0693954370901974,0.0,0.0
old_adapter_seed_20260707,46,27.43000030517578,9.804312801522334,0.48906918091965734,1.0,14.874752239076535,-5.070439437554201,-3.5577832633149304,38.48994066341096,0.09243410621043138,0.15029019489884377,-0.005910300612449646,-0.38153116774499773,0.0732467285632816,0.0,0.0
old_adapter_seed_20260707,47,27.530000686645508,16.334490038935197,0.4903448716277208,1.0,21.28633670104557,-4.951846662110373,-3.4443649117712063,38.43723276321371,0.0896101166540696,0.15029019489884377,-0.005910300612449646,-0.38340165669151005,0.07681002958150236,0.0,0.0
old_adapter_seed_20260707,48,27.729999542236328,21.209587763366944,0.49157999010448034,1.0,26.046622261751608,-4.837034498384664,-3.334819887250844,38.38620513489117,0.08687547715467338,0.15029019489884377,-0.005910300612449646,-0.3677828443745887,0.07982125892372476,0.0,0.0
old_adapter_seed_20260707,49,27.1200008392334,-15.646339667068593,0.496609628900217,0.0,0.0,-15.646339667068593,-13.580024748488954,38.33680039582079,0.35422947685455136,0.15029019489884377,-0.005910300612449646,-0.3056255692602686,0.0812643307462812,0.0,0.0
old_adapter_seed_20260707,50,26.969999313354492,4.403690826906004,0.49441162570886493,0.0,0.0,4.403690826906004,5.934608616650573,44.42363691303689,0.13359123721157912,-0.34970980510115623,-0.006847649812698364,-0.2891798955222737,0.08323717011543486,0.0,0.0
old_adapter_seed_20260707,51,27.3799991607666,30.310483387038825,0.482080071970867,0.0,0.0,30.310483387038825,33.2951950925945,44.04997637050704,0.7558504643123206,-0.8497098051011562,-0.006847649812698364,-0.4007440552809412,0.08700957964434458,0.0,0.0
old_adapter_seed_20260707,52,24.219999313354492,-114.40333156175237,0.49374866551987,0.0,0.0,-34.75976608216416,-31.50520258230811,38.71679712116532,0.813734733369387,-0.8811658322811127,-0.006847649812698364,-0.30937269567376435,0.08897969534281432,0.0,0.0
old_adapter_seed_20260707,53,20.43000030517578,-118.53398992432625,0.5051270422313331,0.0,0.0,-33.8929562756668,-30.721617120950388,38.2500533792052,0.8031784117104611,-0.8811658322811127,-0.006847649812698364,-0.15387329441786288,0.08846980835492552,0.0,0.0
old_adapter_seed_20260707,54,20.959999084472656,24.637821094978364,0.49503058001896966,0.0,0.0,24.637821094978364,27.26044797338124,45.61524506775997,0.5976170451980851,-0.8811658322811127,-0.006847649812698364,-0.2866839423652787,0.09001011453730606,0.0,0.0
old_adapter_seed_20260707,55,20.579999923706055,-6.906776170367955,0.49698632298605044,0.0,0.0,-6.906776170367955,-5.2805060111181055,38.198776799241216,0.1382375681522608,-0.8811658322811127,-0.006847649812698364,-0.24765195647170807,0.0910299206750446,0.0,0.0
old_adapter_seed_20260707,56,21.270000457763672,30.798292389028727,0.4844625671196089,0.0,0.0,30.798292389028727,33.81414083939226,44.48767490762857,0.760078851268398,-0.8811658322811127,-0.006847649812698364,-0.38795980320116147,0.09407103360375685,0.0,0.0
old_adapter_seed_20260707,57,20.75,-11.559105611140147,0.4880599193885791,0.0,0.0,-11.559105611140147,-9.7128511262196,38.62149731521564,0.25148820738218886,-0.8811658322811127,-0.006847649812698364,-0.36823206851863277,0.09678988361257256,0.0,0.0
old_adapter_seed_20260707,58,21.25,24.025607586949935,0.47820467605250744,0.0,0.0,24.025607586949935,26.60915700739355,42.97018629605845,0.6192469547155383,-0.8811658322811127,-0.006847649812698364,-0.42575274871390784,0.10049203866013191,0.0,0.0
old_adapter_seed_20260707,59,20.56999969482422,-16.79470250485762,0.48363887597732025,0.0,0.0,-16.79470250485762,-14.672339796994656,38.8718129578997,0.37745447614922417,-0.8811658322811127,-0.006847649812698364,-0.38397835875685626,0.10329996222542072,0.0,0.0
old_adapter_seed_20260707,60,20.43000030517578,0.9878271793573296,0.482818870627613,0.0,0.0,0.9878271793573296,2.214014444209676,42.21860891614444,0.052441672074207885,-0.38116583228111267,-0.005847649812698364,-0.38395929870238465,0.10610115612640993,0.0,0.0
old_adapter_seed_20260707,61,20.520000457763672,8.898299043035198,0.47886161547772393,0.0,0.0,8.898299043035198,10.684588904700421,42.0792080066942,0.2539161122757029,-0.08284227177500725,-0.004847649812698364,-0.4135314735607569,0.10936008614175573,0.0,0.0
old_adapter_seed_20260707,62,20.90999984741211,19.676505795198974,0.470708094116058,0.0,0.0,19.676505795198974,22.014507676497956,41.40647463121307,0.5316682444610475,-0.08284227177500725,-0.003847649812698364,-0.5102095525242626,0.11436164454105482,0.0,0.0
old_adapter_seed_20260707,63,21.010000228881836,9.642840465742058,0.4664639932674025,0.0,0.0,9.642840465742058,11.459072291369894,40.020375999729865,0.2863309503000982,-0.08284227177500725,-0.002847649812698364,-0.5738496209759611,0.12053819804126936,0.0,0.0
old_adapter_seed_20260707,64,21.270000457763672,15.53922663927232,0.4599174948793018,0.0,0.0,15.53922663927232,17.675545647872035,39.298878855458426,0.44977226227961425,-0.08284227177500725,-0.0018476498126983642,-0.7076662733510474,0.12905605110748664,0.0,0.0
old_adapter_seed_20260707,65,20.920000076293945,-5.894956093182317,0.46152126033130025,0.0,0.0,-5.894956093182317,-4.330166720395906,39.60330020482793,0.10933853234453493,-0.08284227177500725,-0.0011518800258636475,-0.6667174147588839,0.13664875260432569,0.0,0.0
old_adapter_seed_20260707,66,20.780000686645508,1.1320042310008436,0.4606399105206854,0.0,0.0,1.1320042310008436,2.3796444886600274,38.45861425632104,0.06187546105535797,-0.08284227177500725,-0.0011518800258636475,-0.6846358344125084,0.1443714497732445,0.0,0.0
old_adapter_seed_20260707,67,20.559999465942383,-1.6361039800310366,0.46077303789968554,0.0,0.0,-1.6361039800310366,-0.3594439233002489,39.57440357917258,0.00908273759783,-0.08284227177500725,-0.0011518800258636475,-0.6809029264538117,0.1518132435744644,0.0,0.0
old_adapter_seed_20260707,68,20.829999923706055,15.401479718187206,0.45428027477264643,0.0,0.0,15.401479718187206,17.53046044300564,38.33141644294654,0.4573392290133193,-0.08284227177500725,-0.0011518800258636475,-0.8459026293258521,0.1619040306036228,0.0,0.0
old_adapter_seed_20260707,69,20.479999542236328,-5.923091559637411,0.4558937881637062,0.0,0.0,-5.923091559637411,-4.356486155861327,39.828789009094145,0.1093803317712373,-0.08284227177500725,-0.0011518800258636475,-0.7983836329251853,0.1709520557411301,0.0,0.0
old_adapter_seed_20260707,70,20.43000030517578,4.055459466916138,0.45383275133247186,0.0,0.0,4.055459466916138,5.564799444332646,37.501943987830046,0.14838695951704553,-0.1598586067557335,-0.0018878155946731568,-0.854073920641195,0.18070143177940742,0.0,0.0
old_adapter_seed_20260707,71,21.360000610351562,39.51611503142023,0.45634337986000695,1.0,48.001264007977184,-8.485148976556957,-6.77869702434479,39.846689946701126,0.1701194511617393,-0.1598586067557335,-0.0018878155946731568,-0.9431245724625653,0.18903870407618512,0.0,0.0
old_adapter_seed_20260707,72,20.530000686645508,-21.710077306067788,0.4635128141813787,1.0,0.0,-21.710077306067788,-19.357472667703718,39.74626480559972,0.48702620893766363,-0.1598586067557335,-0.0018878155946731568,-0.6335128675281008,0.19437874117310922,0.0,0.0
old_adapter_seed_20260707,73,21.209999084472656,30.334522924867375,0.46571628799500614,1.0,37.948466245022715,-7.6139433201553395,-5.949379296794168,39.45948743274485,0.15077183419917328,-0.1598586067557335,-0.0018878155946731568,-0.6344920745859988,0.1988658021163452,0.0,0.0
old_adapter_seed_20260707,74,20.790000915527344,-8.236044324235346,0.46813887073395033,1.0,0.0,-8.236044324235346,-6.54097339514934,39.37134848019976,0.16613536613913188,-0.1598586067557335,-0.0018878155946731568,-0.5445130028928636,0.20253452250137896,0.0,0.0
old_adapter_seed_20260707,75,21.360000610351562,26.687015363126996,0.47019632037897413,1.0,33.88461359355089,-7.197598230423893,-5.555114041564193,39.27444517064199,0.14144347596580922,-0.1598586067557335,-0.0018878155946731568,-0.5545149323950059,0.20557797693309748,0.0,0.0
old_adapter_seed_20260707,76,20.950000762939453,-7.906752483512781,0.4725027865606271,0.0,0.0,-7.906752483512781,-6.22745869046305,39.19214718484103,0.15889557316399705,-0.1598586067557335,-0.0018878155946731568,-0.5280243660649578,0.2080186392343497,0.0,0.0
old_adapter_seed_20260707,77,21.350000381469727,20.61530743300231,0.4639864698929076,0.0,0.0,20.61530743300231,22.994055002842636,40.32547371530661,0.570211652445254,-0.1598586067557335,-0.0018878155946731568,-0.6236877310235217,0.2126235910668777,0.0,0.0
old_adapter_seed_20260707,78,20.700000762939453,-15.860507415535535,0.46909148741094986,0.0,0.0,-15.860507415535535,-13.783547298714092,39.4405412042837,0.34947662678667907,-0.1598586067557335,-0.0018878155946731568,-0.5301768342120696,0.21569065339526258,0.0,0.0
old_adapter_seed_20260707,79,20.84000015258789,10.892582899865745,0.46436593943462284,0.0,0.0,10.892582899865745,12.758979536082933,39.745552859861476,0.32101653186382173,-0.1598586067557335,-0.0018878155946731568,-0.6122441930006258,0.21996974519502546,0.0,0.0
