split,task_key,controller_group,seed,episode_reward_delta,SOC_tail_risk_delta,SOC_tail_violation_steps_delta,SOC_RMSE_delta,abs_final_SOC_error_delta,constraint_violation_steps_delta,battery_limit_proximity_risk_delta,SOC_corrected_fuel_kg_delta,engine_switch_count_delta,battery_energy_throughput_kWh_delta,raw_action_magnitude_mean_delta,action_magnitude_mean_delta,raw_action_saturation_ratio_delta,final_action_saturation_ratio_delta,confidence_mean_delta,confidence_min_delta,confidence_p5_delta,confidence_p50_delta,confidence_p95_delta,distribution_confidence_mean_delta,safety_margin_confidence_mean_delta,stability_confidence_mean_delta,distribution_risk_mean_delta,distribution_risk_max_delta,action_attenuation_ratio_mean_delta,fallback_activation_ratio_delta,direction_suppression_ratio_delta
meta_validation,meta_validation:002,old_no_gate,20260709,-0.43986424147843195,-0.0012400266312417862,0.0,0.0001569735757372126,-0.0015080661464322853,0.0,0.0003881764039050106,-0.00010820876419515013,0.0,0.0016245005834080173,0.5321997912551484,0.5321997912551484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:003,old_no_gate,20260709,-6.742825195447196,0.017150012903539902,1.0,0.0029999695602650547,0.0033247343934879603,0.0,4.1677034702973514e-05,-0.0005016646566589067,0.0,0.008003509154802135,0.6830106847883307,0.6830106847883307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:004,old_no_gate,20260709,6.628262711185528,-0.031787538586598246,-5.0,-0.0031876499801160377,-0.00418979561092192,0.0,0.0,-0.00032192376392797817,0.0,-0.011891713403485327,0.5359775823817794,0.5359775823817794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:005,old_no_gate,20260709,-0.4257332466920438,-0.00019727153851401696,0.0,-5.338317380478713e-05,-0.0003415966940497617,0.0,6.680362383255467e-07,1.07096179983307e-05,0.0,0.0004817582578052204,0.5427431771301457,0.5427431771301457,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:006,old_no_gate,20260709,12.471395315959363,-0.04949631006568295,-46.0,-0.005683597721962787,0.007325815495980659,0.0,0.0,-0.0008063685168977763,0.0,-0.028410307192237944,0.680550777407156,0.680550777407156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:007,old_no_gate,20260709,16.157503183551597,-0.08588950971801279,-4.0,-0.003606566626466426,-0.0038824642019721356,0.0,0.0,-0.0002806387149983658,0.0,-0.010497999971955496,0.6142391919303272,0.6142391919303272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:000,old_no_gate,20260709,-1.0870542242044792,0.0035099211216468307,0.0,0.00014407150075522457,-3.4898420356865856e-06,0.0,0.0,-2.0665900521785185e-05,0.0,2.6173815267371836e-06,0.46733559216883613,0.46733559216883613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:001,old_no_gate,20260709,-0.07938160947969664,-0.0013896779429425354,0.0,-5.915126507743951e-05,0.003595549125475661,0.0,0.0,-3.852573473107912e-05,0.0,-0.00211332851077331,0.2885415067689287,0.2885415067689287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:002,old_no_gate,20260709,-1.060927528869307,0.001588745213556994,1.0,0.00032242286319354024,-0.005183710860202639,0.0,0.0,0.00030697827354605675,0.0,0.0033383816820616308,0.5675143211303901,0.5675143211303901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:003,old_no_gate,20260709,0.0926327636534694,-0.002760327451615474,0.0,-0.0002416945694035874,-0.0003645297459775598,0.0,-7.832437810109932e-05,2.8414245112351466e-05,0.0,0.00027339730948300334,0.5926322548055194,0.5926322548055194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:004,old_no_gate,20260709,-24.892940896652938,0.0962526824066004,29.0,0.009503281276999273,0.011015122635702257,0.0,0.0018802535022867878,-0.0002469343639576668,0.0,0.014516908808608425,0.5362540937290113,0.5362540937290113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:005,old_no_gate,20260709,4.504446705862506,-0.02660765515068131,0.0,-0.001323801165608457,-0.0002724964955939102,0.0,-0.00016856204201696513,3.107685988279485e-05,0.0,0.0005391380780516153,0.7233732442109612,0.7233732442109612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:006,old_no_gate,20260709,-1.2049184527297285,0.0020325266756861388,0.0,0.0004845595850163989,-0.0006999638790288198,0.0,0.0,0.00017744263844332586,0.0,-0.0012320148533428443,0.5340155807971799,0.5340155807971799,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:007,old_no_gate,20260709,-0.46355781933231555,0.0,0.0,5.365300132518548e-05,-0.00018859621607181243,0.0,0.0,7.958301688482106e-07,0.0,-0.0010267096781882978,0.4738957054995828,0.4738957054995828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:000,old_no_gate,20260709,-3.784988822186932,0.017756799376989596,0.0,0.0007334304379672113,0.0011003962879980733,0.0,0.0002639680092610744,-6.960652902070208e-05,0.0,-0.0008252972159985827,0.36240912967956523,0.36240912967956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:001,old_no_gate,20260709,0.7219183498813209,-0.005266029410732065,0.0,-0.00022398465781137133,-0.0024706284436742942,0.0,0.0,1.5959188441327932e-06,0.0,0.001852971332755804,0.3370442983094189,0.3370442983094189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:002,old_no_gate,20260709,-97.4820648747108,0.49432576635523695,50.0,0.021448231533843343,-0.025959455063202186,0.0,0.0,0.004498799031715114,3.0,0.016020473807204033,0.40433668966249875,0.40433668966249875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:003,old_no_gate,20260709,-41.05075701289451,0.14939979809366988,38.0,0.008065348451134977,0.013783313669508412,2.0,0.008836775293070722,-0.0021256403704223575,0.0,0.02483735241413773,0.6206756547159361,0.6206756547159361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:000,old_no_gate,20260709,-3.5912294438840604,0.015573716937222148,3.0,0.0009725477170712538,0.0012925342341009727,0.0,0.0,-0.00010058504398055557,0.0,-0.0010108671046580864,0.5339303052919503,0.5339303052919503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:001,old_no_gate,20260709,0.6130349907101564,-0.0010022943084775759,0.0,-0.0019700621058835327,-0.010613619744387792,0.0,0.0,0.00028935645743991684,0.0,0.004460214808290758,0.7758878109029802,0.7758878109029802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,old_no_gate,20260709,-0.0948732653478146,-0.001590180133377861,-2.0,-0.00036721975665665596,-0.009735630963237374,0.0,0.0,0.00024464764191306845,0.0,0.004385056555761491,0.7867884183436722,0.7867884183436722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:003,old_no_gate,20260709,-2.190231897335593,0.00834163284445022,0.0,0.00041974220077195534,0.0006687317237585311,0.0,0.00011972978785467284,-9.01020512345807e-05,0.0,-0.000845579085663517,0.5996597975420043,0.5996597975420043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,old_no_gate,20260709,-1.9999439565006014,0.007031021601274556,0.0,0.00033332696277629803,0.00029255896265983905,0.0,9.125887394205445e-07,-8.889076412579855e-05,0.0,-0.0007326747132740119,0.8103965446734382,0.8103965446734382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:001,old_no_gate,20260709,1.3990706446268462,-0.007373103825941807,-3.0,-0.0006346490347397399,-0.00800000023884706,0.0,0.0,7.555521504080953e-05,0.0,-0.00014876200223301606,0.9525208615488372,0.9525208615488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:002,old_no_gate,20260709,12.385033149013623,-0.0634747248315064,-5.0,-0.0036390314655068146,0.004547268027535245,0.0,0.0,-4.5403121997175666e-05,0.0,-0.003268578098967162,0.9627787378471758,0.9627787378471758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:003,old_no_gate,20260709,-1.0442079433902904,0.0015921908130491769,4.0,0.00015489837665448591,0.0014164686033326657,0.0,0.00010028894269083384,-0.00022919283496253273,0.0,-0.002461428878294647,0.6387788751131546,0.6387788751131546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:000,old_no_gate,20260709,55.053882218595305,-0.28807069338460645,-19.0,-0.014923166939973018,0.004343924659301446,0.0,0.0,-0.002809803354502746,-1.0,-0.04464713852189195,0.7993680663711468,0.7993680663711468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:001,old_no_gate,20260709,1.6054882571468676,-0.0021595128311976144,0.0,-0.004252603511634909,-0.0023066821386070746,0.0,0.0,-0.00030218712140428483,0.0,-0.015278547686962574,0.5381780678937341,0.5381780678937341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:000,old_no_gate,20260709,5.134193618734798,-0.028404620494766553,0.0,-0.0017174388709267768,-0.004489616893845472,0.0,0.0,-1.1595865167191022e-05,0.0,-0.00241930488076042,0.4833408624689199,0.4833408624689199,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:001,old_no_gate,20260709,1.7830636669336855,-0.011922804145746979,0.0,-0.0005161020711026004,-0.0022354817445186526,0.0,0.0,8.858744275406366e-05,0.0,0.00167661130838892,0.6428149876133021,0.6428149876133021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:000,old_no_gate,20260709,1.3372880249683021,-0.009181001695142799,0.0,-0.0006520922781601685,-0.003940967158749253,0.0,0.0,2.16084291991131e-05,0.0,0.0013181411039942248,0.5992668369099395,0.5992668369099395,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:001,old_no_gate,20260709,-0.38410363953752835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4431730808355173,0.4431730808355173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:000,old_no_gate,20260710,-29.968277833248322,0.13423513298739442,30.0,0.011424285898771466,0.0001889032311427341,0.0,-1.238230727043134e-06,0.00040193883169403755,0.0,0.027354317518733073,0.5853406629204335,0.5853406629204335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:001,old_no_gate,20260710,-5.37511394667046,0.01851175980097214,11.0,0.0018469145636509504,0.009219348436190211,0.0,0.0,3.558173427361394e-05,0.0,0.007956447137893952,0.3968121399050061,0.3968121399050061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:002,old_no_gate,20260710,-1.8080196547358867,0.0034565181538305234,0.0,0.0006357331313806974,0.005292390849380935,0.0,0.0010365902874487605,-0.0001299479121942143,0.0,0.01554923609849651,0.37194913674181507,0.37194913674181507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:003,old_no_gate,20260710,-5.586657364308451,0.012245480684110605,2.0,0.002475350739650564,-0.0003150152872836709,0.0,4.6146533491445846e-05,3.3793541892868095e-06,0.0,0.019543543753419046,0.573115175836671,0.573115175836671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:004,old_no_gate,20260710,-18.350356497426972,0.0668072855269215,52.0,0.007289905980252691,0.002986984151041705,0.0,0.0,0.0005786181827675263,0.0,0.020132795388887237,0.3776027204505064,0.3776027204505064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:005,old_no_gate,20260710,-3.7481449008050554,0.010687987264370091,8.0,0.001595470741110952,0.02081730173661528,0.0,3.946524828776581e-06,-3.673656255501201e-05,0.0,0.015831025495801898,0.5077539178224592,0.5077539178224592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:006,old_no_gate,20260710,-8.938342810589134,0.03793821779898332,17.0,0.004708755803147044,-0.003290122358295955,0.0,0.0,0.0005165697570081451,0.0,0.01636810143955869,0.5034036210843219,0.5034036210843219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:007,old_no_gate,20260710,1.2349731818154908,-0.008228967805732679,0.0,-0.0003576239207374321,-0.0009883160244690825,0.0,0.0,4.092736995381374e-05,0.0,0.0007412370183517702,0.43414637393473327,0.43414637393473327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:000,old_no_gate,20260710,2.9205418377868284,-0.01347903389843319,-4.0,-0.0008658989951323276,-0.0017684947888795266,0.0,0.0,0.00010331380803471624,0.0,0.001326371091659756,0.3632878270212354,0.3632878270212354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:001,old_no_gate,20260710,0.10423139158450567,-0.0020501697577761657,0.0,-9.188498494530628e-05,0.0034461486814881814,0.0,0.0,-3.8812998147549904e-05,0.0,-0.002001278177782728,0.26534946091473105,0.26534946091473105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:002,old_no_gate,20260710,-0.2112294989397938,-0.00069043570815297,-1.0,-4.345418098061771e-05,0.00592704746925421,0.0,0.0,-0.000179666743791905,0.0,-0.0021119522686072756,0.49554486309436874,0.49554486309436874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:003,old_no_gate,20260710,-4.617290871521249,0.018470732292537456,10.0,0.0017120417568269944,0.003332003512151571,0.0,0.0007722634111101412,0.00010962524218995073,0.0,0.005085120228967677,0.45260413053962917,0.45260413053962917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:004,old_no_gate,20260710,-23.37561816056084,0.09066398953573607,28.0,0.009034405208538696,0.010455794257663853,0.0,0.0019353522858832177,-0.00020882243531072237,0.0,0.015978537860004277,0.31663004227564673,0.31663004227564673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:005,old_no_gate,20260710,1.632532954029159,-0.009741142100302858,0.0,-0.0004988196419705992,-0.0001548293404858847,0.0,-0.00011117344171825659,1.5355296783398087e-05,0.0,0.0002741506831760998,0.2923512560425378,0.2923512560425378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:006,old_no_gate,20260710,-0.4452803685905309,-0.00013226147071845884,0.0,-4.2102026137094684e-05,0.0004500923736541207,0.0,0.0,4.772519119478069e-05,0.0,0.0003342416355369693,0.5765337664090716,0.5765337664090716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heldout_evaluation,heldout_evaluation:007,old_no_gate,20260710,-0.4447571918975948,0.0,0.0,8.259978789775663e-05,0.0006913356371971435,0.0,0.0,-5.451530865588361e-05,0.0,0.001013859335286471,0.4807884876930621,0.4807884876930621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:000,old_no_gate,20260710,-9.352040609728192,0.046471654512666216,0.0,0.001964582824260902,0.002605709775430287,0.0,0.0006157083280236533,0.00013554001908260005,0.0,0.004112917027699198,0.36078358401738425,0.36078358401738425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:001,old_no_gate,20260710,0.6832177380394455,-0.004674323065784858,0.0,-0.00021608197001524165,-0.0006934842075581593,0.0,0.0,1.1293524340233452e-05,0.0,0.0005201131556687444,0.28510725590607355,0.28510725590607355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:002,old_no_gate,20260710,-0.11361023376926482,-0.0007071545664193435,1.0,-2.8484994082436654e-05,0.00010560958519756358,0.0,0.0,-1.005883240860761e-06,0.0,-7.920718889808942e-05,0.2936399606449737,0.2936399606449737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_low_soc,stress_low_soc:003,old_no_gate,20260710,-31.96756325903212,0.14733618503432622,50.0,0.007353596824124703,0.01809656356281769,0.0,-7.403115137645888e-06,-0.0023621872953810963,-2.0,0.015458352721574281,0.37501003096649793,0.37501003096649793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:000,old_no_gate,20260710,1.803060686492202,-0.010526266676156304,-2.0,-0.0006713051100669942,-0.0008999119776497144,0.0,0.0,8.875516977743803e-05,0.0,0.0008006433776435173,0.4253047596900757,0.4253047596900757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:001,old_no_gate,20260710,-1.3293773840694012,0.001300197434284939,0.0,0.0010454336678293978,0.003670468297517604,0.0,0.0,-0.0001016368333550434,0.0,-0.0015861845564714983,0.5818194795216226,0.5818194795216226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:002,old_no_gate,20260710,-0.8916709247050925,0.0013795317843389929,2.0,0.0003530295979991688,0.003603712925383862,0.0,0.0,-0.00010442531203513558,0.0,-0.0015361180273710529,0.5269015319854952,0.5269015319854952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_high_mass_uphill,stress_high_mass_uphill:003,old_no_gate,20260710,3.3593995143256166,-0.01833041608422248,0.0,-0.00089031526879077,-0.0015156950993572837,0.0,-0.0002552517659076374,0.00015477217631409967,0.0,0.001482015602520148,0.43294560941272514,0.43294560941272514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,old_no_gate,20260710,5.799611486610331,-0.031129628113087726,0.0,-0.001286999118845375,-0.0021530708466953596,0.0,-6.025878136493856e-06,4.259503611875326e-05,0.0,0.0014660697076574747,0.28314418910763284,0.28314418910763284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:001,old_no_gate,20260710,-0.46903598142350234,-0.00037086355302717866,-1.0,0.00012315768074751265,0.004947908688430314,0.0,0.0,-0.00013068438749221784,0.0,-0.001960931516322567,0.3941298096763461,0.3941298096763461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:002,old_no_gate,20260710,0.2331843292515714,-0.002503623476144412,-1.0,-0.00012193949555031058,0.0013766626533240345,0.0,0.0,-3.722506747060733e-05,1.0,-0.00044916365665970126,0.3059134629555693,0.3059134629555693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:003,old_no_gate,20260710,0.45650008193783265,-0.003019946670506868,-6.0,-0.00016857465382243142,-0.0010660501643708908,0.0,-7.053723564788388e-05,0.00016790046134718128,0.0,0.001891788527357996,0.3962382476868192,0.3962382476868192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:000,old_no_gate,20260710,-35.24928714387394,0.18040703872515762,0.0,0.008021645066966995,0.008443393356614759,0.0,0.0,-0.002101593293021481,-1.0,0.014066260851095802,0.5195789928165161,0.5195789928165161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_wet,weather_wet:001,old_no_gate,20260710,-5.744508795948695,0.010449512530261273,0.0,0.006347455474970776,0.0032445431262173585,0.0,0.0,0.00045516290607688914,0.0,0.01829395081197077,0.5275828214476092,0.5275828214476092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:000,old_no_gate,20260710,0.5312970302472593,-0.0045441789477354,0.0,-0.0002730585868789548,-0.0010737571404262902,0.0,0.0,5.087760534404351e-05,0.0,0.0008053178553198426,0.45898408872288804,0.45898408872288804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_snow,weather_snow:001,old_no_gate,20260710,1.684548149259058,-0.010600987051836097,0.0,-0.0005338565092666281,-0.0013886672049293058,0.0,0.0,5.6010314673234085e-05,0.0,0.0010415004036968267,0.47316549962619325,0.47316549962619325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:000,old_no_gate,20260710,0.1990560314677623,-0.002808747906959508,0.0,-0.0001987120998015457,-0.0006540986506222701,0.0,0.0,2.2408669030263284e-05,0.0,0.0004905739879665638,0.44788330800262177,0.44788330800262177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather_ice,weather_ice:001,old_no_gate,20260710,-0.2326813175985194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28740744587758355,0.28740744587758355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta_validation,meta_validation:000,gate_current,20260706_step_70000,-3.8612960119718167,0.015623260805399913,10.0,0.0014654273429495837,0.0018717331810720328,0.0,0.001592195793507216,-0.0012849379863975607,-2.0,0.012436036640889547,0.45355907657843947,0.36450885487515616,0.0,0.0,-0.3272924494572519,-1.0,-1.0,-0.1891697656854633,-0.08237506576498166,-0.17914037857959952,-0.2200474143932648,-0.06543063900393653,1.5101220596560545,3.6278817572122377,-0.1970566276854322,0.0,0.22083333333333333
meta_validation,meta_validation:001,gate_current,20260706_step_70000,10.006643870870171,-0.0376048528751117,-43.0,-0.003825561268969886,-0.0058313316844654794,0.0,0.0,4.669765452212926e-05,0.0,-0.0034654153076332794,0.6924392858539362,0.6292884990281025,0.0,0.0,-0.12385651293600841,-0.7575044251596774,-0.39014370484420935,-0.0912827168073167,-0.039552926608198424,-0.08099600645238292,-0.04387741578511706,-0.05472623136851307,0.9955764831275182,4.018234169647501,-0.09191362103434453,0.0,0.05
meta_validation,meta_validation:002,gate_current,20260706_step_70000,-0.9312537232128406,0.0004581806244257358,0.0,0.00027574040895751023,0.004599954248248772,0.0,0.0009002608757216583,-7.901430404426424e-05,0.0,0.015136043849523606,0.5192376772725078,0.4570384738755272,0.0,0.0,-0.1844976362026589,-1.0,-0.9032638888888901,-0.07344473278942631,-0.02543785402766152,-0.08797604947338444,-0.1256487873766987,-0.04622037152799385,1.0369018287626324,12.436609249698064,-0.14014660407892854,0.0,0.0875
meta_validation,meta_validation:003,gate_current,20260706_step_70000,1.1940631365167178,-0.00552180170857372,0.0,-0.0007613114662456816,-0.0013591495832819267,0.0,0.0,0.0001106434822422675,0.0,0.0007257000919946854,0.4618305151139974,0.36236717012011443,0.0,0.0,-0.27773265150200255,-1.0,-1.0,-0.13364351222853865,-0.08603010046062598,-0.17378644028541013,-0.17347439452291014,-0.05165765338375494,1.523663583622995,8.908074708052686,-0.26277064442099873,0.075,0.19166666666666668
meta_validation,meta_validation:004,gate_current,20260706_step_70000,6.74949994948787,-0.048459832432361516,21.0,-0.002455384852644675,-0.016545554272465568,0.0,0.0,0.0025774424139252544,2.0,0.005821178265254023,0.41671015234059844,0.36459904640746976,0.0,0.0,-0.2765682728374236,-1.0,-0.8736956179208102,-0.10654998724034692,-0.03320256517570086,-0.07978788439787765,-0.21147041659372545,-0.049458531616346724,0.9818439978431576,7.0408937866623456,-0.14161890755313444,0.0,0.20833333333333334
